game_id,target_word,model_name,prompt_type,attempt_number,guess,feedback,win,attempts_to_win,timestamp,prompt,cot_trace,raw_response,is_valid_word,is_error,candidates_before,candidates_after,candidate_reduction_rate,information_gain_bits,violated_green_constraint,violated_yellow_constraint,violated_gray_constraint,total_constraint_violations
0,PHOTO,llama-3.3-70b-instruct,chain-of-thought,1,HOUSE,YY---,False,1,2025-12-11T19:01:55.909633,"You are an expert Wordle player. Use brief, structured reasoning.
Return output in this exact format:
THINKING: <your concise step-by-step reasoning>
FINAL: <ONE 5-letter guess only>

Feedback codes: G=green (correct letter, correct position), Y=yellow (correct letter, wrong position), -=letter not in word.
Each feedback position corresponds to the letter at that position in your guess.
Example: Guess HOUSE → Feedback ----G means H:-, O:-, U:-, S:-, E:G
  (H not in word, O not in word, U not in word, S not in word, E correct at position 5)


Allowed words remaining: 5629
Candidate words: ABOUT, THEIR, THERE, WHICH, WOULD, OTHER, AFTER, FIRST, THINK, COULD, THESE, WHERE, RIGHT, YEARS, BEING, GOING, STILL, NEVER, THOSE, WORLD, GREAT, WHILE, EVERY, STATE, THREE, SINCE, UNDER, THING, HOUSE, PLACE, ..., ZENIT, ARRAS, BANDY, BENDY, BOGAN, CAUSA, COWER, CRIST, CROAT, CUBBY, DALIA, DIKES, DIMER, ESHOP, FLAIL, GARBO, GOGOL, HAMMY, HERAT, HOARE

Constraints:
• Do NOT repeat previous guesses.
• The FINAL line must be exactly ONE valid 5-letter word from the allowed list.
• Keep THINKING concise (1–5 short lines).","Game 1/100 | Target: PHOTO | Attempt 1/6 | Candidates: 5629

Start with common letters and word patterns. Choose a word with a good balance of vowels and consonants. Consider words with ""E"" as it's a commonly used letter. Select a word that has a high chance of getting at least one yellow or green letter.
Look for words with ""E"" at the end, as it's a common pattern.
ONE of the candidate words is HOUSE, which fits this pattern.","Game 1/100 | Target: PHOTO | Attempt 1/6 | Candidates: 5629

THINKING: Start with common letters and word patterns. Choose a word with a good balance of vowels and consonants. Consider words with ""E"" as it's a commonly used letter. Select a word that has a high chance of getting at least one yellow or green letter.
Look for words with ""E"" at the end, as it's a common pattern.
ONE of the candidate words is HOUSE, which fits this pattern.

FINAL: HOUSE",True,False,5629,43,0.9924,7.0324,False,False,False,0
0,PHOTO,llama-3.3-70b-instruct,chain-of-thought,2,THROW,YG-Y-,False,2,2025-12-11T19:01:57.893712,"You are an expert Wordle player. Use brief, structured reasoning.
Return output in this exact format:
THINKING: <your concise step-by-step reasoning>
FINAL: <ONE 5-letter guess only>

Feedback codes: G=green (correct letter, correct position), Y=yellow (correct letter, wrong position), -=letter not in word.
Each feedback position corresponds to the letter at that position in your guess.
Example: Guess HOUSE → Feedback ----G means H:-, O:-, U:-, S:-, E:G
  (H not in word, O not in word, U not in word, S not in word, E correct at position 5)

Previous attempts:
- Guess: HOUSE  Feedback: YY---
  Per letter: H:Y  O:Y  U:-  S:-  E:-

Allowed words remaining: 43
Candidate words: PHOTO, THROW, CLOTH, IDAHO, CHOIR, YAHOO, CHORD, OMAHA, RHINO, OPRAH, THORN, BROTH, PHONY, MACHO, CHICO, WHOOP, THONG, CHONG, ALOHA, CHINO, NACHO, PHNOM, DHONI, OHHHH, PHILO, BLOCH, AHOLD, CHOCK, OCHOA, ORTHO, CHAPO, FROTH, RHODA, THROB, ZHONG, GROHL, ALTHO, MAHON, ABHOR, CHOCO, RICOH, WAHOO, WHORL

Constraints:
• Do NOT repeat previous guesses.
• The FINAL line must be exactly ONE valid 5-letter word from the allowed list.
• Keep THINKING concise (1–5 short lines).","Game 1/100 | Target: PHOTO | Attempt 2/6 | Candidates: 43

Given the previous attempt HOUSE with feedback YY---, we know H and O are in the word but not in the correct position. We should try a new word that includes H and O, and is in the list of candidate words. One possible choice is THROW, which meets these criteria.","Game 1/100 | Target: PHOTO | Attempt 2/6 | Candidates: 43

THINKING: Given the previous attempt HOUSE with feedback YY---, we know H and O are in the word but not in the correct position. We should try a new word that includes H and O, and is in the list of candidate words. One possible choice is THROW, which meets these criteria.
FINAL: THROW",True,False,43,1,0.9767,5.4263,False,False,False,0
0,PHOTO,llama-3.3-70b-instruct,chain-of-thought,3,PHOTO,GGGGG,True,3,2025-12-11T19:01:59.789933,"You are an expert Wordle player. Use brief, structured reasoning.
Return output in this exact format:
THINKING: <your concise step-by-step reasoning>
FINAL: <ONE 5-letter guess only>

Feedback codes: G=green (correct letter, correct position), Y=yellow (correct letter, wrong position), -=letter not in word.
Each feedback position corresponds to the letter at that position in your guess.
Example: Guess HOUSE → Feedback ----G means H:-, O:-, U:-, S:-, E:G
  (H not in word, O not in word, U not in word, S not in word, E correct at position 5)

Previous attempts:
- Guess: HOUSE  Feedback: YY---
  Per letter: H:Y  O:Y  U:-  S:-  E:-
- Guess: THROW  Feedback: YG-Y-
  Per letter: T:Y  H:G  R:-  O:Y  W:-

Allowed words remaining: 1
Candidate words: PHOTO

Constraints:
• Do NOT repeat previous guesses.
• The FINAL line must be exactly ONE valid 5-letter word from the allowed list.
• Keep THINKING concise (1–5 short lines).","Game 1/100 | Target: PHOTO | Attempt 3/6 | Candidates: 1

Given the feedback, H is in the correct position in THROW. 
O and Y are also present, but not in the correct position in HOUSE and THROW.
Considering the candidate word PHOTO, it seems like a strong candidate.
It meets all the constraints from the previous attempts.","Game 1/100 | Target: PHOTO | Attempt 3/6 | Candidates: 1

THINKING: Given the feedback, H is in the correct position in THROW. 
O and Y are also present, but not in the correct position in HOUSE and THROW.
Considering the candidate word PHOTO, it seems like a strong candidate.
It meets all the constraints from the previous attempts.

FINAL: PHOTO",True,False,1,1,0.0000,0.0000,False,False,False,0
1,PARTY,llama-3.3-70b-instruct,chain-of-thought,1,HOUSE,-----,False,1,2025-12-11T19:02:02.011946,"You are an expert Wordle player. Use brief, structured reasoning.
Return output in this exact format:
THINKING: <your concise step-by-step reasoning>
FINAL: <ONE 5-letter guess only>

Feedback codes: G=green (correct letter, correct position), Y=yellow (correct letter, wrong position), -=letter not in word.
Each feedback position corresponds to the letter at that position in your guess.
Example: Guess HOUSE → Feedback ----G means H:-, O:-, U:-, S:-, E:G
  (H not in word, O not in word, U not in word, S not in word, E correct at position 5)


Allowed words remaining: 5629
Candidate words: ABOUT, THEIR, THERE, WHICH, WOULD, OTHER, AFTER, FIRST, THINK, COULD, THESE, WHERE, RIGHT, YEARS, BEING, GOING, STILL, NEVER, THOSE, WORLD, GREAT, WHILE, EVERY, STATE, THREE, SINCE, UNDER, THING, HOUSE, PLACE, ..., ZENIT, ARRAS, BANDY, BENDY, BOGAN, CAUSA, COWER, CRIST, CROAT, CUBBY, DALIA, DIKES, DIMER, ESHOP, FLAIL, GARBO, GOGOL, HAMMY, HERAT, HOARE

Constraints:
• Do NOT repeat previous guesses.
• The FINAL line must be exactly ONE valid 5-letter word from the allowed list.
• Keep THINKING concise (1–5 short lines).","Game 2/100 | Target: PARTY | Attempt 1/6 | Candidates: 5629

Start with a common word that has a good balance of vowels and consonants. Choose a word that is likely to give useful feedback. Consider words with high-frequency letters.
Look for words with ""E"" as it is a commonly used letter in many words.
Select a word that has not been previously guessed.","Game 2/100 | Target: PARTY | Attempt 1/6 | Candidates: 5629

THINKING: Start with a common word that has a good balance of vowels and consonants. Choose a word that is likely to give useful feedback. Consider words with high-frequency letters.
Look for words with ""E"" as it is a commonly used letter in many words.
Select a word that has not been previously guessed.

FINAL: HOUSE",True,False,5629,694,0.8767,3.0199,False,False,False,0
1,PARTY,llama-3.3-70b-instruct,chain-of-thought,2,TRAIN,YYY--,False,2,2025-12-11T19:02:04.561896,"You are an expert Wordle player. Use brief, structured reasoning.
Return output in this exact format:
THINKING: <your concise step-by-step reasoning>
FINAL: <ONE 5-letter guess only>

Feedback codes: G=green (correct letter, correct position), Y=yellow (correct letter, wrong position), -=letter not in word.
Each feedback position corresponds to the letter at that position in your guess.
Example: Guess HOUSE → Feedback ----G means H:-, O:-, U:-, S:-, E:G
  (H not in word, O not in word, U not in word, S not in word, E correct at position 5)

Previous attempts:
- Guess: HOUSE  Feedback: -----
  Per letter: H:-  O:-  U:-  S:-  E:-

Allowed words remaining: 694
Candidate words: AGAIN, PARTY, BLACK, FINAL, BRING, APRIL, DAVID, CRAZY, DAILY, INDIA, WANNA, TRACK, TRAIN, CLAIM, BRAIN, CIVIL, GRAND, DRINK, CARRY, JAPAN, PLANT, AWARD, TRIAL, BRAND, CLICK, APPLY, APART, MAGIC, FRANK, LIMIT, ..., IRFAN, KANDY, LANZA, RIKKI, YALTA, AKRAM, AMARI, BAMBA, BAWDY, CATTY, CRABB, FLAGG, LALLY, NAZIR, PAPPY, TRACI, TWANG, BANDY, DALIA, FLAIL

Constraints:
• Do NOT repeat previous guesses.
• The FINAL line must be exactly ONE valid 5-letter word from the allowed list.
• Keep THINKING concise (1–5 short lines).","Game 2/100 | Target: PARTY | Attempt 2/6 | Candidates: 694

Since all letters in ""HOUSE"" are incorrect, start with a new set of common letters. Choose a word with a different combination of letters. Consider words with high-frequency letters in English.
Look for words with ""A"", ""T"", or ""N"" as these are common starting letters.
Select a word that has not been previously guessed and is in the list of candidate words.","Game 2/100 | Target: PARTY | Attempt 2/6 | Candidates: 694

THINKING: Since all letters in ""HOUSE"" are incorrect, start with a new set of common letters. Choose a word with a different combination of letters. Consider words with high-frequency letters in English.
Look for words with ""A"", ""T"", or ""N"" as these are common starting letters.
Select a word that has not been previously guessed and is in the list of candidate words.

FINAL: TRAIN",True,False,694,9,0.9870,6.2689,False,False,False,0
1,PARTY,llama-3.3-70b-instruct,chain-of-thought,3,PARTY,GGGGG,True,3,2025-12-11T19:02:06.622821,"You are an expert Wordle player. Use brief, structured reasoning.
Return output in this exact format:
THINKING: <your concise step-by-step reasoning>
FINAL: <ONE 5-letter guess only>

Feedback codes: G=green (correct letter, correct position), Y=yellow (correct letter, wrong position), -=letter not in word.
Each feedback position corresponds to the letter at that position in your guess.
Example: Guess HOUSE → Feedback ----G means H:-, O:-, U:-, S:-, E:G
  (H not in word, O not in word, U not in word, S not in word, E correct at position 5)

Previous attempts:
- Guess: HOUSE  Feedback: -----
  Per letter: H:-  O:-  U:-  S:-  E:-
- Guess: TRAIN  Feedback: YYY--
  Per letter: T:Y  R:Y  A:Y  I:-  N:-

Allowed words remaining: 9
Candidate words: PARTY, ALTAR, QATAR, MARTY, MARTA, CARAT, CARTA, KARAT, RABAT

Constraints:
• Do NOT repeat previous guesses.
• The FINAL line must be exactly ONE valid 5-letter word from the allowed list.
• Keep THINKING concise (1–5 short lines).","Game 2/100 | Target: PARTY | Attempt 3/6 | Candidates: 9

Given the feedback YYY-- from TRAIN, we know T, R, and A are in the word, but not in the correct position. We should try a word that includes these letters. PARTY is a strong candidate as it contains T, R, and A, and is a valid word.","Game 2/100 | Target: PARTY | Attempt 3/6 | Candidates: 9

THINKING: Given the feedback YYY-- from TRAIN, we know T, R, and A are in the word, but not in the correct position. We should try a word that includes these letters. PARTY is a strong candidate as it contains T, R, and A, and is a valid word.
FINAL: PARTY",True,False,9,1,0.8889,3.1699,False,False,False,0
2,TRICK,llama-3.3-70b-instruct,chain-of-thought,1,HOUSE,-----,False,1,2025-12-11T19:02:09.285559,"You are an expert Wordle player. Use brief, structured reasoning.
Return output in this exact format:
THINKING: <your concise step-by-step reasoning>
FINAL: <ONE 5-letter guess only>

Feedback codes: G=green (correct letter, correct position), Y=yellow (correct letter, wrong position), -=letter not in word.
Each feedback position corresponds to the letter at that position in your guess.
Example: Guess HOUSE → Feedback ----G means H:-, O:-, U:-, S:-, E:G
  (H not in word, O not in word, U not in word, S not in word, E correct at position 5)


Allowed words remaining: 5629
Candidate words: ABOUT, THEIR, THERE, WHICH, WOULD, OTHER, AFTER, FIRST, THINK, COULD, THESE, WHERE, RIGHT, YEARS, BEING, GOING, STILL, NEVER, THOSE, WORLD, GREAT, WHILE, EVERY, STATE, THREE, SINCE, UNDER, THING, HOUSE, PLACE, ..., ZENIT, ARRAS, BANDY, BENDY, BOGAN, CAUSA, COWER, CRIST, CROAT, CUBBY, DALIA, DIKES, DIMER, ESHOP, FLAIL, GARBO, GOGOL, HAMMY, HERAT, HOARE

Constraints:
• Do NOT repeat previous guesses.
• The FINAL line must be exactly ONE valid 5-letter word from the allowed list.
• Keep THINKING concise (1–5 short lines).","Game 3/100 | Target: TRICK | Attempt 1/6 | Candidates: 5629

Start with a common word that has a good balance of vowels and consonants. Choose a word that is unlikely to be a repeat guess. Consider words with high-frequency letters in the English language.
Look for words with ""E"" as it is a commonly used letter in many words.
Select a word that meets the constraints and has a good chance of getting at least one green or yellow letter.","Game 3/100 | Target: TRICK | Attempt 1/6 | Candidates: 5629

THINKING: Start with a common word that has a good balance of vowels and consonants. Choose a word that is unlikely to be a repeat guess. Consider words with high-frequency letters in the English language.
Look for words with ""E"" as it is a commonly used letter in many words.
Select a word that meets the constraints and has a good chance of getting at least one green or yellow letter.

FINAL: HOUSE",True,False,5629,694,0.8767,3.0199,False,False,False,0
2,TRICK,llama-3.3-70b-instruct,chain-of-thought,2,BRAIN,-G-Y-,False,2,2025-12-11T19:02:11.340177,"You are an expert Wordle player. Use brief, structured reasoning.
Return output in this exact format:
THINKING: <your concise step-by-step reasoning>
FINAL: <ONE 5-letter guess only>

Feedback codes: G=green (correct letter, correct position), Y=yellow (correct letter, wrong position), -=letter not in word.
Each feedback position corresponds to the letter at that position in your guess.
Example: Guess HOUSE → Feedback ----G means H:-, O:-, U:-, S:-, E:G
  (H not in word, O not in word, U not in word, S not in word, E correct at position 5)

Previous attempts:
- Guess: HOUSE  Feedback: -----
  Per letter: H:-  O:-  U:-  S:-  E:-

Allowed words remaining: 694
Candidate words: AGAIN, PARTY, BLACK, FINAL, BRING, APRIL, DAVID, CRAZY, DAILY, INDIA, WANNA, TRACK, TRAIN, CLAIM, BRAIN, CIVIL, GRAND, DRINK, CARRY, JAPAN, PLANT, AWARD, TRIAL, BRAND, CLICK, APPLY, APART, MAGIC, FRANK, LIMIT, ..., IRFAN, KANDY, LANZA, RIKKI, YALTA, AKRAM, AMARI, BAMBA, BAWDY, CATTY, CRABB, FLAGG, LALLY, NAZIR, PAPPY, TRACI, TWANG, BANDY, DALIA, FLAIL

Constraints:
• Do NOT repeat previous guesses.
• The FINAL line must be exactly ONE valid 5-letter word from the allowed list.
• Keep THINKING concise (1–5 short lines).","Game 3/100 | Target: TRICK | Attempt 2/6 | Candidates: 694

Since all letters in ""HOUSE"" are incorrect, start with a new set of common letters. Consider words with high-frequency letters in English. Look for a word with a good balance of vowels and consonants. Choose a word like ""BRAIN"" that has a mix of common letters.","Game 3/100 | Target: TRICK | Attempt 2/6 | Candidates: 694

THINKING: Since all letters in ""HOUSE"" are incorrect, start with a new set of common letters. Consider words with high-frequency letters in English. Look for a word with a good balance of vowels and consonants. Choose a word like ""BRAIN"" that has a mix of common letters.
FINAL: BRAIN",True,False,694,16,0.9769,5.4388,False,False,False,0
2,TRICK,llama-3.3-70b-instruct,chain-of-thought,3,GRILL,-GG--,False,3,2025-12-11T19:02:13.899259,"You are an expert Wordle player. Use brief, structured reasoning.
Return output in this exact format:
THINKING: <your concise step-by-step reasoning>
FINAL: <ONE 5-letter guess only>

Feedback codes: G=green (correct letter, correct position), Y=yellow (correct letter, wrong position), -=letter not in word.
Each feedback position corresponds to the letter at that position in your guess.
Example: Guess HOUSE → Feedback ----G means H:-, O:-, U:-, S:-, E:G
  (H not in word, O not in word, U not in word, S not in word, E correct at position 5)

Previous attempts:
- Guess: HOUSE  Feedback: -----
  Per letter: H:-  O:-  U:-  S:-  E:-
- Guess: BRAIN  Feedback: -G-Y-
  Per letter: B:-  R:G  A:-  I:Y  N:-

Allowed words remaining: 16
Candidate words: TRICK, DRILL, GRILL, DRIFT, PRICK, PRIVY, FRITZ, GRIMM, FRICK, TRIPP, CRICK, GRIMY, TRILL, GRIFF, KRILL, CRIMP

Constraints:
• Do NOT repeat previous guesses.
• The FINAL line must be exactly ONE valid 5-letter word from the allowed list.
• Keep THINKING concise (1–5 short lines).","Game 3/100 | Target: TRICK | Attempt 3/6 | Candidates: 16

Since R is in the correct position and I is in the word but not in the correct position, we should try a word that contains R and I. We also know that B, A, and N are not in the word. Considering these constraints, a good guess would be a word that contains R and I, and is in the list of candidate words.","Game 3/100 | Target: TRICK | Attempt 3/6 | Candidates: 16

THINKING: Since R is in the correct position and I is in the word but not in the correct position, we should try a word that contains R and I. We also know that B, A, and N are not in the word. Considering these constraints, a good guess would be a word that contains R and I, and is in the list of candidate words.
FINAL: GRILL",True,False,16,9,0.4375,0.8301,False,False,False,0
2,TRICK,llama-3.3-70b-instruct,chain-of-thought,4,PRICK,-GGGG,False,4,2025-12-11T19:02:16.951062,"You are an expert Wordle player. Use brief, structured reasoning.
Return output in this exact format:
THINKING: <your concise step-by-step reasoning>
FINAL: <ONE 5-letter guess only>

Feedback codes: G=green (correct letter, correct position), Y=yellow (correct letter, wrong position), -=letter not in word.
Each feedback position corresponds to the letter at that position in your guess.
Example: Guess HOUSE → Feedback ----G means H:-, O:-, U:-, S:-, E:G
  (H not in word, O not in word, U not in word, S not in word, E correct at position 5)

Previous attempts:
- Guess: HOUSE  Feedback: -----
  Per letter: H:-  O:-  U:-  S:-  E:-
- Guess: BRAIN  Feedback: -G-Y-
  Per letter: B:-  R:G  A:-  I:Y  N:-
- Guess: GRILL  Feedback: -GG--
  Per letter: G:-  R:G  I:G  L:-  L:-

Allowed words remaining: 9
Candidate words: TRICK, DRIFT, PRICK, PRIVY, FRITZ, FRICK, TRIPP, CRICK, CRIMP

Constraints:
• Do NOT repeat previous guesses.
• The FINAL line must be exactly ONE valid 5-letter word from the allowed list.
• Keep THINKING concise (1–5 short lines).","Game 3/100 | Target: TRICK | Attempt 4/6 | Candidates: 9

Since R and I are present in the word, and R is at the second position, we should prioritize words containing these letters. Considering the candidate words, we can see that PRICK and FRICK have R at the second position and also contain I. 
Given the presence of R and I, and the constraints from previous attempts, we should choose a word that also considers the absence of other letters.
PRICK seems like a strong candidate given the constraints.","Game 3/100 | Target: TRICK | Attempt 4/6 | Candidates: 9

THINKING: Since R and I are present in the word, and R is at the second position, we should prioritize words containing these letters. Considering the candidate words, we can see that PRICK and FRICK have R at the second position and also contain I. 
Given the presence of R and I, and the constraints from previous attempts, we should choose a word that also considers the absence of other letters.
PRICK seems like a strong candidate given the constraints.

FINAL: PRICK",True,False,9,3,0.6667,1.5850,False,False,False,0
