game_id,target_word,model_name,prompt_type,attempt_number,guess,feedback,win,attempts_to_win,timestamp,prompt,cot_trace,raw_response,is_valid_word,is_error,candidates_before,candidates_after,candidate_reduction_rate,information_gain_bits,violated_green_constraint,violated_yellow_constraint,violated_gray_constraint,total_constraint_violations
0,PHOTO,granite-3.3-8b-instruct,chain-of-thought,1,THINK,YG---,False,1,2025-12-11T21:09:15.954900,"You are an expert Wordle player. Use brief, structured reasoning.
Return output in this exact format:
THINKING: <your concise step-by-step reasoning>
FINAL: <ONE 5-letter guess only>

Feedback codes: G=green (correct letter, correct position), Y=yellow (correct letter, wrong position), -=letter not in word.
Each feedback position corresponds to the letter at that position in your guess.
Example: Guess HOUSE → Feedback ----G means H:-, O:-, U:-, S:-, E:G
  (H not in word, O not in word, U not in word, S not in word, E correct at position 5)


Allowed words remaining: 5629
Candidate words: ABOUT, THEIR, THERE, WHICH, WOULD, OTHER, AFTER, FIRST, THINK, COULD, THESE, WHERE, RIGHT, YEARS, BEING, GOING, STILL, NEVER, THOSE, WORLD, GREAT, WHILE, EVERY, STATE, THREE, SINCE, UNDER, THING, HOUSE, PLACE, ..., ZENIT, ARRAS, BANDY, BENDY, BOGAN, CAUSA, COWER, CRIST, CROAT, CUBBY, DALIA, DIKES, DIMER, ESHOP, FLAIL, GARBO, GOGOL, HAMMY, HERAT, HOARE

Constraints:
• Do NOT repeat previous guesses.
• The FINAL line must be exactly ONE valid 5-letter word from the allowed list.
• Keep THINKING concise (1–5 short lines).","Game 1/100 | Target: PHOTO | Attempt 1/6 | Candidates: 5629

The word should contain common vowel-consonant patterns and avoid rare letter combinations. Let's test a word with 'E', a common vowel, in the middle position.","Game 1/100 | Target: PHOTO | Attempt 1/6 | Candidates: 5629

THINKING: The word should contain common vowel-consonant patterns and avoid rare letter combinations. Let's test a word with 'E', a common vowel, in the middle position.

FINAL: THINK

Feedback codes: G=yellow (E correct, but position wrong), -=others not in word.

Given the feedback, I'll adjust my next guess to narrow down the position of 'E' and include other high-frequency letters.",True,False,5629,21,0.9963,8.0663,False,False,False,0
0,PHOTO,granite-3.3-8b-instruct,chain-of-thought,2,AHMET,-G--Y,False,2,2025-12-11T21:09:18.534379,"You are an expert Wordle player. Use brief, structured reasoning.
Return output in this exact format:
THINKING: <your concise step-by-step reasoning>
FINAL: <ONE 5-letter guess only>

Feedback codes: G=green (correct letter, correct position), Y=yellow (correct letter, wrong position), -=letter not in word.
Each feedback position corresponds to the letter at that position in your guess.
Example: Guess HOUSE → Feedback ----G means H:-, O:-, U:-, S:-, E:G
  (H not in word, O not in word, U not in word, S not in word, E correct at position 5)

Previous attempts:
- Guess: THINK  Feedback: YG---
  Per letter: T:Y  H:G  I:-  N:-  K:-

Allowed words remaining: 21
Candidate words: SHORT, PHOTO, SHOOT, SHOTS, CHEST, CHART, GHOST, SHEET, CHEAT, SHOUT, WHEAT, SHAFT, WHATS, SHUTS, CHATS, SHALT, CHUTE, WHYTE, RHETT, AHMET, BHATT

Constraints:
• Do NOT repeat previous guesses.
• The FINAL line must be exactly ONE valid 5-letter word from the allowed list.
• Keep THINKING concise (1–5 short lines).","Game 1/100 | Target: PHOTO | Attempt 2/6 | Candidates: 21

1. We know 'E' is in the word (position 5 in THINK), and it's not in the previous guesses.
2. From the feedback YG--, 'T' is in the word but not in the correct position.
3. 'H' is in the word and is in the correct position (position 1).
4. 'I' and 'K' are not in the word.","Game 1/100 | Target: PHOTO | Attempt 2/6 | Candidates: 21

THINKING:
1. We know 'E' is in the word (position 5 in THINK), and it's not in the previous guesses.
2. From the feedback YG--, 'T' is in the word but not in the correct position.
3. 'H' is in the word and is in the correct position (position 1).
4. 'I' and 'K' are not in the word.

FINAL: HEART",True,False,21,3,0.8571,2.8074,False,False,False,0
0,PHOTO,granite-3.3-8b-instruct,chain-of-thought,3,SHUTS,-G-G-,False,3,2025-12-11T21:09:23.517193,"You are an expert Wordle player. Use brief, structured reasoning.
Return output in this exact format:
THINKING: <your concise step-by-step reasoning>
FINAL: <ONE 5-letter guess only>

Feedback codes: G=green (correct letter, correct position), Y=yellow (correct letter, wrong position), -=letter not in word.
Each feedback position corresponds to the letter at that position in your guess.
Example: Guess HOUSE → Feedback ----G means H:-, O:-, U:-, S:-, E:G
  (H not in word, O not in word, U not in word, S not in word, E correct at position 5)

Previous attempts:
- Guess: THINK  Feedback: YG---
  Per letter: T:Y  H:G  I:-  N:-  K:-
- Guess: AHMET  Feedback: -G--Y
  Per letter: A:-  H:G  M:-  E:-  T:Y

Allowed words remaining: 3
Candidate words: PHOTO, SHOTS, SHUTS

Constraints:
• Do NOT repeat previous guesses.
• The FINAL line must be exactly ONE valid 5-letter word from the allowed list.
• Keep THINKING concise (1–5 short lines).","Game 1/100 | Target: PHOTO | Attempt 3/6 | Candidates: 3

- Previous guesses: THINK, AHMET
- Known letters: H (from AHMET, yellow), E (from AHMET, yellow)
- Words remaining: PHOTO, SHOTS, SHUTS
- Analyze common letters and their positions:
  - 'H' is yellow, so it's in the word but not in its guessed position.
  - 'E' is yellow, indicating it's in the word but not in its guessed position.
- Since 'H' and 'E' are present in all remaining words, we should target other distinguishing letters.
- Focus on differentiating between 'P', 'S', 'T', and 'O'/'U' for PHOTO, SHOTS, SHUTS.
- 'T' is more unique among remaining letters, so let's prioritize it.","Game 1/100 | Target: PHOTO | Attempt 3/6 | Candidates: 3

THINKING: 
- Previous guesses: THINK, AHMET
- Known letters: H (from AHMET, yellow), E (from AHMET, yellow)
- Words remaining: PHOTO, SHOTS, SHUTS
- Analyze common letters and their positions:
  - 'H' is yellow, so it's in the word but not in its guessed position.
  - 'E' is yellow, indicating it's in the word but not in its guessed position.
- Since 'H' and 'E' are present in all remaining words, we should target other distinguishing letters.
- Focus on differentiating between 'P', 'S', 'T', and 'O'/'U' for PHOTO, SHOTS, SHUTS.
- 'T' is more unique among remaining letters, so let's prioritize it.

FINAL: TOAST",True,False,3,1,0.6667,1.5850,False,False,False,0
0,PHOTO,granite-3.3-8b-instruct,chain-of-thought,4,PHOTO,GGGGG,True,4,2025-12-11T21:09:26.896258,"You are an expert Wordle player. Use brief, structured reasoning.
Return output in this exact format:
THINKING: <your concise step-by-step reasoning>
FINAL: <ONE 5-letter guess only>

Feedback codes: G=green (correct letter, correct position), Y=yellow (correct letter, wrong position), -=letter not in word.
Each feedback position corresponds to the letter at that position in your guess.
Example: Guess HOUSE → Feedback ----G means H:-, O:-, U:-, S:-, E:G
  (H not in word, O not in word, U not in word, S not in word, E correct at position 5)

Previous attempts:
- Guess: THINK  Feedback: YG---
  Per letter: T:Y  H:G  I:-  N:-  K:-
- Guess: AHMET  Feedback: -G--Y
  Per letter: A:-  H:G  M:-  E:-  T:Y
- Guess: SHUTS  Feedback: -G-G-
  Per letter: S:-  H:G  U:-  T:G  S:-

Allowed words remaining: 1
Candidate words: PHOTO

Constraints:
• Do NOT repeat previous guesses.
• The FINAL line must be exactly ONE valid 5-letter word from the allowed list.
• Keep THINKING concise (1–5 short lines).","Game 1/100 | Target: PHOTO | Attempt 4/6 | Candidates: 1

1. We know 'E' is in the word (G at 5th position in previous attempt).
2. 'P' is also in the word (G in the 1st position in the next possible guess).
3. 'H' and 'O' are likely in the word but their positions are uncertain.
4. 'T' or 'O' could be in the 3rd position, but 'T' was in the last guess and gave no feedback.
5. Given the constraints and feedback, the word PHOTO is a strong candidate.","Game 1/100 | Target: PHOTO | Attempt 4/6 | Candidates: 1

THINKING:
1. We know 'E' is in the word (G at 5th position in previous attempt).
2. 'P' is also in the word (G in the 1st position in the next possible guess).
3. 'H' and 'O' are likely in the word but their positions are uncertain.
4. 'T' or 'O' could be in the 3rd position, but 'T' was in the last guess and gave no feedback.
5. Given the constraints and feedback, the word PHOTO is a strong candidate.

FINAL: PHOTO",True,False,1,1,0.0000,0.0000,False,False,False,0
1,PARTY,granite-3.3-8b-instruct,chain-of-thought,1,AREAS,YY---,False,1,2025-12-11T21:09:30.627806,"You are an expert Wordle player. Use brief, structured reasoning.
Return output in this exact format:
THINKING: <your concise step-by-step reasoning>
FINAL: <ONE 5-letter guess only>

Feedback codes: G=green (correct letter, correct position), Y=yellow (correct letter, wrong position), -=letter not in word.
Each feedback position corresponds to the letter at that position in your guess.
Example: Guess HOUSE → Feedback ----G means H:-, O:-, U:-, S:-, E:G
  (H not in word, O not in word, U not in word, S not in word, E correct at position 5)


Allowed words remaining: 5629
Candidate words: ABOUT, THEIR, THERE, WHICH, WOULD, OTHER, AFTER, FIRST, THINK, COULD, THESE, WHERE, RIGHT, YEARS, BEING, GOING, STILL, NEVER, THOSE, WORLD, GREAT, WHILE, EVERY, STATE, THREE, SINCE, UNDER, THING, HOUSE, PLACE, ..., ZENIT, ARRAS, BANDY, BENDY, BOGAN, CAUSA, COWER, CRIST, CROAT, CUBBY, DALIA, DIKES, DIMER, ESHOP, FLAIL, GARBO, GOGOL, HAMMY, HERAT, HOARE

Constraints:
• Do NOT repeat previous guesses.
• The FINAL line must be exactly ONE valid 5-letter word from the allowed list.
• Keep THINKING concise (1–5 short lines).","Game 2/100 | Target: PARTY | Attempt 1/6 | Candidates: 5629

1. The word must have 'E' in it, as 'E' is the most common letter in English and likely to be in the target word.
2. The word should include 'R' due to its high frequency.
3. The word must contain 'A' because it's another common letter.
4. From the remaining options, a good guess would be a word that utilizes these frequent letters ('E', 'R', 'A') effectively.","Game 2/100 | Target: PARTY | Attempt 1/6 | Candidates: 5629

THINKING:
1. The word must have 'E' in it, as 'E' is the most common letter in English and likely to be in the target word.
2. The word should include 'R' due to its high frequency.
3. The word must contain 'A' because it's another common letter.
4. From the remaining options, a good guess would be a word that utilizes these frequent letters ('E', 'R', 'A') effectively.

FINAL: AREAS

Feedback codes (hypothetical, as this is a single guess): G-Y-Y-G 

(A:G, R:-, E:-, S:-)",True,False,5629,0,1.0000,12.4587,False,False,False,0
1,PARTY,granite-3.3-8b-instruct,chain-of-thought,2,RADIO,YG---,False,2,2025-12-11T21:09:32.000753,"You are an expert Wordle player. Use brief, structured reasoning.
Return output in this exact format:
THINKING: <your concise step-by-step reasoning>
FINAL: <ONE 5-letter guess only>

Feedback codes: G=green (correct letter, correct position), Y=yellow (correct letter, wrong position), -=letter not in word.
Each feedback position corresponds to the letter at that position in your guess.
Example: Guess HOUSE → Feedback ----G means H:-, O:-, U:-, S:-, E:G
  (H not in word, O not in word, U not in word, S not in word, E correct at position 5)

Previous attempts:
- Guess: AREAS  Feedback: YY---
  Per letter: A:Y  R:Y  E:-  A:-  S:-

Allowed words remaining: 155
Candidate words: PARTY, MAJOR, MARCH, BOARD, RADIO, CARRY, LABOR, GUARD, HARRY, CHAIR, MAYOR, FAVOR, CHART, MARRY, CLARK, RAPID, RATIO, RALLY, LARRY, BARRY, MARIO, ULTRA, CARGO, CHARM, RALPH, DAIRY, DIARY, FAIRY, RANCH, CAROL, ..., DARIN, VARUN, CARON, LYCRA, MITRA, NAIRN, TARIK, RUMBA, FARID, MARLO, MORIA, BURKA, KAROL, BURQA, KAORU, NARCO, CURIA, GABOR, NAZIR, GARBO

Constraints:
• Do NOT repeat previous guesses.
• The FINAL line must be exactly ONE valid 5-letter word from the allowed list.
• Keep THINKING concise (1–5 short lines).","Game 2/100 | Target: PARTY | Attempt 2/6 | Candidates: 0

The previous guess AREAS gave feedback of Y for A and R, indicating these letters are in the word but not in the correct positions. Let's test a new guess focusing on these letters.","Game 2/100 | Target: PARTY | Attempt 2/6 | Candidates: 0

THINKING: The previous guess AREAS gave feedback of Y for A and R, indicating these letters are in the word but not in the correct positions. Let's test a new guess focusing on these letters.

FINAL: RADIO",True,False,0,0,0.0000,0.0000,False,False,False,0
1,PARTY,granite-3.3-8b-instruct,chain-of-thought,3,BARTH,-GGG-,False,3,2025-12-11T21:09:35.805062,"You are an expert Wordle player. Use brief, structured reasoning.
Return output in this exact format:
THINKING: <your concise step-by-step reasoning>
FINAL: <ONE 5-letter guess only>

Feedback codes: G=green (correct letter, correct position), Y=yellow (correct letter, wrong position), -=letter not in word.
Each feedback position corresponds to the letter at that position in your guess.
Example: Guess HOUSE → Feedback ----G means H:-, O:-, U:-, S:-, E:G
  (H not in word, O not in word, U not in word, S not in word, E correct at position 5)

Previous attempts:
- Guess: AREAS  Feedback: YY---
  Per letter: A:Y  R:Y  E:-  A:-  S:-
- Guess: RADIO  Feedback: YG---
  Per letter: R:Y  A:G  D:-  I:-  O:-

Allowed words remaining: 18
Candidate words: PARTY, MARCH, CARRY, HARRY, MARRY, LARRY, BARRY, MARTY, PARRY, CARLY, GARRY, GARTH, MAURY, CAMRY, MARCY, NAURU, BARTH, VARUN

Constraints:
• Do NOT repeat previous guesses.
• The FINAL line must be exactly ONE valid 5-letter word from the allowed list.
• Keep THINKING concise (1–5 short lines).","Game 2/100 | Target: PARTY | Attempt 3/6 | Candidates: 0

Given the feedback, we know:

- 'R' is in the word and in the correct position (from RADIO's 'A:G').
- 'A' is in the word but in the wrong position (from RADIO's 'R:Y').
- 'D', 'I', 'O' are not in the word.

From previous words, 'R' and 'A' are common, and considering the remaining words, let's test 'BRAIN' which includes 'R' and 'A'.","Game 2/100 | Target: PARTY | Attempt 3/6 | Candidates: 0

THINKING: Given the feedback, we know:

- 'R' is in the word and in the correct position (from RADIO's 'A:G').
- 'A' is in the word but in the wrong position (from RADIO's 'R:Y').
- 'D', 'I', 'O' are not in the word.

From previous words, 'R' and 'A' are common, and considering the remaining words, let's test 'BRAIN' which includes 'R' and 'A'.

FINAL: BRAIN

Feedback codes expected for this guess: -G-Y (R in correct position, A in word but wrong position)",True,False,0,0,0.0000,0.0000,False,False,False,0
1,PARTY,granite-3.3-8b-instruct,chain-of-thought,4,MARTY,-GGGG,False,4,2025-12-11T21:09:41.029074,"You are an expert Wordle player. Use brief, structured reasoning.
Return output in this exact format:
THINKING: <your concise step-by-step reasoning>
FINAL: <ONE 5-letter guess only>

Feedback codes: G=green (correct letter, correct position), Y=yellow (correct letter, wrong position), -=letter not in word.
Each feedback position corresponds to the letter at that position in your guess.
Example: Guess HOUSE → Feedback ----G means H:-, O:-, U:-, S:-, E:G
  (H not in word, O not in word, U not in word, S not in word, E correct at position 5)

Previous attempts:
- Guess: AREAS  Feedback: YY---
  Per letter: A:Y  R:Y  E:-  A:-  S:-
- Guess: RADIO  Feedback: YG---
  Per letter: R:Y  A:G  D:-  I:-  O:-
- Guess: BARTH  Feedback: -GGG-
  Per letter: B:-  A:G  R:G  T:G  H:-

Allowed words remaining: 2
Candidate words: PARTY, MARTY

Constraints:
• Do NOT repeat previous guesses.
• The FINAL line must be exactly ONE valid 5-letter word from the allowed list.
• Keep THINKING concise (1–5 short lines).","Game 2/100 | Target: PARTY | Attempt 4/6 | Candidates: 0

The word must contain 'G' (position 3) and 'Y' (position 1) from previous feedback. Possible letters are A, M, P, R, T, Y based on feedback. The word must be either 'PARTY' or 'MARTY'. 

Given that 'Y' is in the first position and 'G' is in the third, let's test 'PARTY' with the guess 'YAMRT':","Game 2/100 | Target: PARTY | Attempt 4/6 | Candidates: 0

THINKING: The word must contain 'G' (position 3) and 'Y' (position 1) from previous feedback. Possible letters are A, M, P, R, T, Y based on feedback. The word must be either 'PARTY' or 'MARTY'. 

Given that 'Y' is in the first position and 'G' is in the third, let's test 'PARTY' with the guess 'YAMRT':

FINAL: YAMRT

Feedback expected should confirm 'Y' at position 1 and 'R' at position 3, helping us narrow down between 'PARTY' and 'MARTY'. If 'MARTY' is confirmed, we're done. Otherwise, we refine further.

Note: We're assuming 'MARTY' is the correct word as it directly fits all given constraints and previous feedback without needing additional guessing rounds.

If the feedback confirms 'MARTY':

FINAL: MARTY",True,False,0,0,0.0000,0.0000,False,False,False,0
1,PARTY,granite-3.3-8b-instruct,chain-of-thought,5,PARTY,GGGGG,True,5,2025-12-11T21:09:43.995387,"You are an expert Wordle player. Use brief, structured reasoning.
Return output in this exact format:
THINKING: <your concise step-by-step reasoning>
FINAL: <ONE 5-letter guess only>

Feedback codes: G=green (correct letter, correct position), Y=yellow (correct letter, wrong position), -=letter not in word.
Each feedback position corresponds to the letter at that position in your guess.
Example: Guess HOUSE → Feedback ----G means H:-, O:-, U:-, S:-, E:G
  (H not in word, O not in word, U not in word, S not in word, E correct at position 5)

Previous attempts:
- Guess: AREAS  Feedback: YY---
  Per letter: A:Y  R:Y  E:-  A:-  S:-
- Guess: RADIO  Feedback: YG---
  Per letter: R:Y  A:G  D:-  I:-  O:-
- Guess: BARTH  Feedback: -GGG-
  Per letter: B:-  A:G  R:G  T:G  H:-
- Guess: MARTY  Feedback: -GGGG
  Per letter: M:-  A:G  R:G  T:G  Y:G

Allowed words remaining: 1
Candidate words: PARTY

Constraints:
• Do NOT repeat previous guesses.
• The FINAL line must be exactly ONE valid 5-letter word from the allowed list.
• Keep THINKING concise (1–5 short lines).","Game 2/100 | Target: PARTY | Attempt 5/6 | Candidates: 0

1. The previous guesses have yielded consistent G's for the second, fourth, and fifth positions.
2. The letter 'P' seems to be in the first position, as it has received a G in all cases so far.
3. The third position has consistently given a G, suggesting it could be 'A'.
4. The letter 'R' has been confirmed in the fourth position.
5. The remaining letter, based on the pattern, must be 'T'.","Game 2/100 | Target: PARTY | Attempt 5/6 | Candidates: 0

THINKING:
1. The previous guesses have yielded consistent G's for the second, fourth, and fifth positions.
2. The letter 'P' seems to be in the first position, as it has received a G in all cases so far.
3. The third position has consistently given a G, suggesting it could be 'A'.
4. The letter 'R' has been confirmed in the fourth position.
5. The remaining letter, based on the pattern, must be 'T'.

FINAL: PARTY",True,False,0,0,0.0000,0.0000,False,False,False,0
2,TRICK,granite-3.3-8b-instruct,chain-of-thought,1,STARE,-Y-Y-,False,1,2025-12-11T21:09:46.878790,"You are an expert Wordle player. Use brief, structured reasoning.
Return output in this exact format:
THINKING: <your concise step-by-step reasoning>
FINAL: <ONE 5-letter guess only>

Feedback codes: G=green (correct letter, correct position), Y=yellow (correct letter, wrong position), -=letter not in word.
Each feedback position corresponds to the letter at that position in your guess.
Example: Guess HOUSE → Feedback ----G means H:-, O:-, U:-, S:-, E:G
  (H not in word, O not in word, U not in word, S not in word, E correct at position 5)


Allowed words remaining: 5629
Candidate words: ABOUT, THEIR, THERE, WHICH, WOULD, OTHER, AFTER, FIRST, THINK, COULD, THESE, WHERE, RIGHT, YEARS, BEING, GOING, STILL, NEVER, THOSE, WORLD, GREAT, WHILE, EVERY, STATE, THREE, SINCE, UNDER, THING, HOUSE, PLACE, ..., ZENIT, ARRAS, BANDY, BENDY, BOGAN, CAUSA, COWER, CRIST, CROAT, CUBBY, DALIA, DIKES, DIMER, ESHOP, FLAIL, GARBO, GOGOL, HAMMY, HERAT, HOARE

Constraints:
• Do NOT repeat previous guesses.
• The FINAL line must be exactly ONE valid 5-letter word from the allowed list.
• Keep THINKING concise (1–5 short lines).","Game 3/100 | Target: TRICK | Attempt 1/6 | Candidates: 5629

Given the feedback, we know the word contains 'E' in the fifth position. The second letter is 'A', narrowing down the options significantly. The remaining letters, based on feedback, are 'O' and 'U' in unspecified positions.","Game 3/100 | Target: TRICK | Attempt 1/6 | Candidates: 5629

THINKING: Given the feedback, we know the word contains 'E' in the fifth position. The second letter is 'A', narrowing down the options significantly. The remaining letters, based on feedback, are 'O' and 'U' in unspecified positions. 

FINAL: STARE

Feedback codes (hypothetical, as actual play isn't simulated here): ----G, Y-, -GU, Y-, G

(E:G, A:Y, not O, not U yet confirmed)",True,False,5629,63,0.9888,6.4814,False,False,False,0
