game_id,target_word,model_name,prompt_type,attempt_number,guess,feedback,win,attempts_to_win,timestamp,prompt,cot_trace,raw_response,is_valid_word,is_error,candidates_before,candidates_after,candidate_reduction_rate,information_gain_bits,violated_green_constraint,violated_yellow_constraint,violated_gray_constraint,total_constraint_violations
0,PHOTO,gpt-oss-20b,chain-of-thought,1,SCANT,----Y,False,1,2025-12-11T20:28:59.932204,"You are an expert Wordle player. Use brief, structured reasoning.
Return output in this exact format:
THINKING: <your concise step-by-step reasoning>
FINAL: <ONE 5-letter guess only>

Feedback codes: G=green (correct letter, correct position), Y=yellow (correct letter, wrong position), -=letter not in word.
Each feedback position corresponds to the letter at that position in your guess.
Example: Guess HOUSE → Feedback ----G means H:-, O:-, U:-, S:-, E:G
  (H not in word, O not in word, U not in word, S not in word, E correct at position 5)


Allowed words remaining: 5629
Candidate words: ABOUT, THEIR, THERE, WHICH, WOULD, OTHER, AFTER, FIRST, THINK, COULD, THESE, WHERE, RIGHT, YEARS, BEING, GOING, STILL, NEVER, THOSE, WORLD, GREAT, WHILE, EVERY, STATE, THREE, SINCE, UNDER, THING, HOUSE, PLACE, ..., ZENIT, ARRAS, BANDY, BENDY, BOGAN, CAUSA, COWER, CRIST, CROAT, CUBBY, DALIA, DIKES, DIMER, ESHOP, FLAIL, GARBO, GOGOL, HAMMY, HERAT, HOARE

Constraints:
• Do NOT repeat previous guesses.
• The FINAL line must be exactly ONE valid 5-letter word from the allowed list.
• Keep THINKING concise (1–5 short lines).",,,True,False,5629,217,0.9614,4.6971,False,False,False,0
0,PHOTO,gpt-oss-20b,chain-of-thought,2,OFTHE,Y-YY-,False,2,2025-12-11T20:29:00.942121,"You are an expert Wordle player. Use brief, structured reasoning.
Return output in this exact format:
THINKING: <your concise step-by-step reasoning>
FINAL: <ONE 5-letter guess only>

Feedback codes: G=green (correct letter, correct position), Y=yellow (correct letter, wrong position), -=letter not in word.
Each feedback position corresponds to the letter at that position in your guess.
Example: Guess HOUSE → Feedback ----G means H:-, O:-, U:-, S:-, E:G
  (H not in word, O not in word, U not in word, S not in word, E correct at position 5)

Previous attempts:
- Guess: SCANT  Feedback: ----Y
  Per letter: S:-  C:-  A:-  N:-  T:Y

Allowed words remaining: 217
Candidate words: THEIR, THERE, OTHER, THREE, WHITE, THIRD, QUITE, TRIED, WORTH, TITLE, TRUTH, WROTE, WRITE, PHOTO, HOTEL, TRUMP, PETER, TRULY, MOUTH, THROW, FIFTH, BIRTH, TOUGH, YOUTH, TIRED, ROUTE, THEME, VOTED, EMPTY, TEETH, ..., TUBER, UTLEY, BLYTH, GITMO, MITRE, MIRTH, TULLE, PITHY, BITER, FRITH, THULE, TIBER, DITTY, WIRTH, ETUDE, PETEY, POTRO, RETRY, WYETH, METED

Constraints:
• Do NOT repeat previous guesses.
• The FINAL line must be exactly ONE valid 5-letter word from the allowed list.
• Keep THINKING concise (1–5 short lines).",,,True,False,217,11,0.9493,4.3021,False,False,False,0
0,PHOTO,gpt-oss-20b,chain-of-thought,3,WORTH,-Y-GY,False,3,2025-12-11T20:29:01.966392,"You are an expert Wordle player. Use brief, structured reasoning.
Return output in this exact format:
THINKING: <your concise step-by-step reasoning>
FINAL: <ONE 5-letter guess only>

Feedback codes: G=green (correct letter, correct position), Y=yellow (correct letter, wrong position), -=letter not in word.
Each feedback position corresponds to the letter at that position in your guess.
Example: Guess HOUSE → Feedback ----G means H:-, O:-, U:-, S:-, E:G
  (H not in word, O not in word, U not in word, S not in word, E correct at position 5)

Previous attempts:
- Guess: SCANT  Feedback: ----Y
  Per letter: S:-  C:-  A:-  N:-  T:Y
- Guess: OFTHE  Feedback: Y-YY-
  Per letter: O:Y  F:-  T:Y  H:Y  E:-

Allowed words remaining: 11
Candidate words: WORTH, PHOTO, MOUTH, THROW, TOUGH, YOUTH, BOOTH, TOOTH, BROTH, HOLTZ, THROB

Constraints:
• Do NOT repeat previous guesses.
• The FINAL line must be exactly ONE valid 5-letter word from the allowed list.
• Keep THINKING concise (1–5 short lines).",,,True,False,11,1,0.9091,3.4594,False,False,False,0
0,PHOTO,gpt-oss-20b,chain-of-thought,4,PHOTO,GGGGG,True,4,2025-12-11T20:29:02.376653,"You are an expert Wordle player. Use brief, structured reasoning.
Return output in this exact format:
THINKING: <your concise step-by-step reasoning>
FINAL: <ONE 5-letter guess only>

Feedback codes: G=green (correct letter, correct position), Y=yellow (correct letter, wrong position), -=letter not in word.
Each feedback position corresponds to the letter at that position in your guess.
Example: Guess HOUSE → Feedback ----G means H:-, O:-, U:-, S:-, E:G
  (H not in word, O not in word, U not in word, S not in word, E correct at position 5)

Previous attempts:
- Guess: SCANT  Feedback: ----Y
  Per letter: S:-  C:-  A:-  N:-  T:Y
- Guess: OFTHE  Feedback: Y-YY-
  Per letter: O:Y  F:-  T:Y  H:Y  E:-
- Guess: WORTH  Feedback: -Y-GY
  Per letter: W:-  O:Y  R:-  T:G  H:Y

Allowed words remaining: 1
Candidate words: PHOTO

Constraints:
• Do NOT repeat previous guesses.
• The FINAL line must be exactly ONE valid 5-letter word from the allowed list.
• Keep THINKING concise (1–5 short lines).","Game 1/100 | Target: PHOTO | Attempt 4/6 | Candidates: 1

Only one candidate remains: PHOTO.","Game 1/100 | Target: PHOTO | Attempt 4/6 | Candidates: 1

THINKING: Only one candidate remains: PHOTO.  
FINAL: PHOTO",True,False,1,1,0.0000,0.0000,False,False,False,0
1,PARTY,gpt-oss-20b,chain-of-thought,1,OTHER,-Y--Y,False,1,2025-12-11T20:29:03.005181,"You are an expert Wordle player. Use brief, structured reasoning.
Return output in this exact format:
THINKING: <your concise step-by-step reasoning>
FINAL: <ONE 5-letter guess only>

Feedback codes: G=green (correct letter, correct position), Y=yellow (correct letter, wrong position), -=letter not in word.
Each feedback position corresponds to the letter at that position in your guess.
Example: Guess HOUSE → Feedback ----G means H:-, O:-, U:-, S:-, E:G
  (H not in word, O not in word, U not in word, S not in word, E correct at position 5)


Allowed words remaining: 5629
Candidate words: ABOUT, THEIR, THERE, WHICH, WOULD, OTHER, AFTER, FIRST, THINK, COULD, THESE, WHERE, RIGHT, YEARS, BEING, GOING, STILL, NEVER, THOSE, WORLD, GREAT, WHILE, EVERY, STATE, THREE, SINCE, UNDER, THING, HOUSE, PLACE, ..., ZENIT, ARRAS, BANDY, BENDY, BOGAN, CAUSA, COWER, CRIST, CROAT, CUBBY, DALIA, DIKES, DIMER, ESHOP, FLAIL, GARBO, GOGOL, HAMMY, HERAT, HOARE

Constraints:
• Do NOT repeat previous guesses.
• The FINAL line must be exactly ONE valid 5-letter word from the allowed list.
• Keep THINKING concise (1–5 short lines).","Game 2/100 | Target: PARTY | Attempt 1/6 | Candidates: 5629

Choose a common word with many frequently used letters to maximize information.","Game 2/100 | Target: PARTY | Attempt 1/6 | Candidates: 5629

THINKING: Choose a common word with many frequently used letters to maximize information.  
FINAL: OTHER",True,False,5629,106,0.9812,5.7307,False,False,False,0
1,PARTY,gpt-oss-20b,chain-of-thought,2,DURST,--G-Y,False,2,2025-12-11T20:29:04.013952,"You are an expert Wordle player. Use brief, structured reasoning.
Return output in this exact format:
THINKING: <your concise step-by-step reasoning>
FINAL: <ONE 5-letter guess only>

Feedback codes: G=green (correct letter, correct position), Y=yellow (correct letter, wrong position), -=letter not in word.
Each feedback position corresponds to the letter at that position in your guess.
Example: Guess HOUSE → Feedback ----G means H:-, O:-, U:-, S:-, E:G
  (H not in word, O not in word, U not in word, S not in word, E correct at position 5)

Previous attempts:
- Guess: OTHER  Feedback: -Y--Y
  Per letter: O:-  T:Y  H:-  E:-  R:Y

Allowed words remaining: 106
Candidate words: FIRST, PARTY, TRUST, PARTS, TRACK, TRAIN, TRUMP, TRIAL, TRULY, SMART, APART, TURNS, GRANT, TRUCK, DRAFT, FRUIT, DIRTY, PRINT, TRICK, TRAIL, TRANS, CRAFT, TRIPS, ULTRA, BURST, BURNT, TRUNK, WRIST, SKIRT, DRIFT, ..., MARTI, TRILL, MURAT, DURST, TARDY, TWIRL, GRIST, TRAPP, MITRA, TRAWL, TARIK, VIRAT, KARAT, TRASK, KARTS, RABAT, ARTIS, TRACI, TRYST, CRIST

Constraints:
• Do NOT repeat previous guesses.
• The FINAL line must be exactly ONE valid 5-letter word from the allowed list.
• Keep THINKING concise (1–5 short lines).",,,True,False,106,8,0.9245,3.7279,False,False,False,0
1,PARTY,gpt-oss-20b,chain-of-thought,3,MARTA,-GGG-,False,3,2025-12-11T20:29:05.036875,"You are an expert Wordle player. Use brief, structured reasoning.
Return output in this exact format:
THINKING: <your concise step-by-step reasoning>
FINAL: <ONE 5-letter guess only>

Feedback codes: G=green (correct letter, correct position), Y=yellow (correct letter, wrong position), -=letter not in word.
Each feedback position corresponds to the letter at that position in your guess.
Example: Guess HOUSE → Feedback ----G means H:-, O:-, U:-, S:-, E:G
  (H not in word, O not in word, U not in word, S not in word, E correct at position 5)

Previous attempts:
- Guess: OTHER  Feedback: -Y--Y
  Per letter: O:-  T:Y  H:-  E:-  R:Y
- Guess: DURST  Feedback: --G-Y
  Per letter: D:-  U:-  R:G  S:-  T:Y

Allowed words remaining: 8
Candidate words: PARTY, MARTY, MARTA, TARIQ, CARTA, PARTI, MARTI, TARIK

Constraints:
• Do NOT repeat previous guesses.
• The FINAL line must be exactly ONE valid 5-letter word from the allowed list.
• Keep THINKING concise (1–5 short lines).",,,True,False,8,0,1.0000,3.0000,False,False,False,0
1,PARTY,gpt-oss-20b,chain-of-thought,4,PARTY,GGGGG,True,4,2025-12-11T20:29:05.961908,"You are an expert Wordle player. Use brief, structured reasoning.
Return output in this exact format:
THINKING: <your concise step-by-step reasoning>
FINAL: <ONE 5-letter guess only>

Feedback codes: G=green (correct letter, correct position), Y=yellow (correct letter, wrong position), -=letter not in word.
Each feedback position corresponds to the letter at that position in your guess.
Example: Guess HOUSE → Feedback ----G means H:-, O:-, U:-, S:-, E:G
  (H not in word, O not in word, U not in word, S not in word, E correct at position 5)

Previous attempts:
- Guess: OTHER  Feedback: -Y--Y
  Per letter: O:-  T:Y  H:-  E:-  R:Y
- Guess: DURST  Feedback: --G-Y
  Per letter: D:-  U:-  R:G  S:-  T:Y
- Guess: MARTA  Feedback: -GGG-
  Per letter: M:-  A:G  R:G  T:G  A:-

Allowed words remaining: 2
Candidate words: PARTY, PARTI

Constraints:
• Do NOT repeat previous guesses.
• The FINAL line must be exactly ONE valid 5-letter word from the allowed list.
• Keep THINKING concise (1–5 short lines).",,,True,False,0,0,0.0000,0.0000,False,False,False,0
2,TRICK,gpt-oss-20b,chain-of-thought,1,ABOUT,----Y,False,1,2025-12-11T20:29:06.896179,"You are an expert Wordle player. Use brief, structured reasoning.
Return output in this exact format:
THINKING: <your concise step-by-step reasoning>
FINAL: <ONE 5-letter guess only>

Feedback codes: G=green (correct letter, correct position), Y=yellow (correct letter, wrong position), -=letter not in word.
Each feedback position corresponds to the letter at that position in your guess.
Example: Guess HOUSE → Feedback ----G means H:-, O:-, U:-, S:-, E:G
  (H not in word, O not in word, U not in word, S not in word, E correct at position 5)


Allowed words remaining: 5629
Candidate words: ABOUT, THEIR, THERE, WHICH, WOULD, OTHER, AFTER, FIRST, THINK, COULD, THESE, WHERE, RIGHT, YEARS, BEING, GOING, STILL, NEVER, THOSE, WORLD, GREAT, WHILE, EVERY, STATE, THREE, SINCE, UNDER, THING, HOUSE, PLACE, ..., ZENIT, ARRAS, BANDY, BENDY, BOGAN, CAUSA, COWER, CRIST, CROAT, CUBBY, DALIA, DIKES, DIMER, ESHOP, FLAIL, GARBO, GOGOL, HAMMY, HERAT, HOARE

Constraints:
• Do NOT repeat previous guesses.
• The FINAL line must be exactly ONE valid 5-letter word from the allowed list.
• Keep THINKING concise (1–5 short lines).","Game 3/100 | Target: TRICK | Attempt 1/6 | Candidates: 5629

Choose a common starting word with many frequent letters.","Game 3/100 | Target: TRICK | Attempt 1/6 | Candidates: 5629

THINKING: Choose a common starting word with many frequent letters.  
FINAL: ABOUT",True,False,5629,246,0.9563,4.5161,False,False,False,0
2,TRICK,gpt-oss-20b,chain-of-thought,2,THREE,G-Y--,False,2,2025-12-11T20:29:07.903779,"You are an expert Wordle player. Use brief, structured reasoning.
Return output in this exact format:
THINKING: <your concise step-by-step reasoning>
FINAL: <ONE 5-letter guess only>

Feedback codes: G=green (correct letter, correct position), Y=yellow (correct letter, wrong position), -=letter not in word.
Each feedback position corresponds to the letter at that position in your guess.
Example: Guess HOUSE → Feedback ----G means H:-, O:-, U:-, S:-, E:G
  (H not in word, O not in word, U not in word, S not in word, E correct at position 5)

Previous attempts:
- Guess: ABOUT  Feedback: ----Y
  Per letter: A:-  B:-  O:-  U:-  T:Y

Allowed words remaining: 246
Candidate words: THEIR, THERE, THINK, THESE, STILL, THREE, THING, TIMES, WHITE, THIRD, TRIED, STYLE, TERMS, TITLE, WRITE, SMITH, PETER, TYPES, TWICE, ENTER, FIFTH, ITEMS, TELLS, STICK, SITES, STEPS, STEEL, STEVE, TIRED, TREES, ..., FRETS, PELTS, STEWS, TYWIN, MITRE, FENTY, MIRTH, PITHY, FRITH, KNITS, TINTS, DITTY, INTHE, STEYN, WIRTH, PETEY, RETRY, THINS, WYETH, METED

Constraints:
• Do NOT repeat previous guesses.
• The FINAL line must be exactly ONE valid 5-letter word from the allowed list.
• Keep THINKING concise (1–5 short lines).",,,True,False,246,7,0.9715,5.1352,False,False,False,0
