game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6
1,PHOTO,True,4,REINS,-----,5,5,CSS,BADLY,-----,5,5,CSS,THUMP,YG--Y,4,4,LLM,PHOTO,GGGGG,0,0,LLM,,,,,,,,,,
2,PARTY,True,5,TALES,YG---,4,4,CSS,CARTA,-GGG-,2,2,CSS,DARTH,-GGG-,2,2,LLM,MARTY,-GGGG,1,1,LLM,PARTY,GGGGG,0,0,LLM,,,,,
3,TRICK,True,3,LEANS,-----,5,5,CSS,TIMOR,GY--Y,4,4,CSS,TRICK,GGGGG,0,0,LLM,,,,,,,,,,,,,,,
4,DIRTY,True,4,RATES,Y-Y--,5,5,CSS,TROUT,YY---,5,5,CSS,BIRTH,-GGG-,2,2,LLM,DIRTY,GGGGG,0,0,LLM,,,,,,,,,,
5,USUAL,True,4,LARGE,YY---,5,5,CSS,SLAIN,YYY--,5,4,CSS,ATLAS,--YGY,4,4,LLM,USUAL,GGGGG,0,0,LLM,,,,,,,,,,
6,TRULY,True,4,EATIN,--Y--,5,5,CSS,THURS,G-GY-,3,3,CSS,TRUCK,GGG--,2,2,LLM,TRULY,GGGGG,0,0,LLM,,,,,,,,,,
7,SPENT,True,3,TASER,Y-YY-,5,5,CSS,STEPS,GYGY-,3,3,CSS,SPENT,GGGGG,0,0,LLM,,,,,,,,,,,,,,,
8,PAUSE,True,4,DELIA,-Y--Y,5,5,CSS,ACRES,Y--YY,5,4,CSS,SHAPE,Y-YYG,4,4,LLM,PAUSE,GGGGG,0,0,LLM,,,,,,,,,,
9,CRAZY,True,6,GOERS,---Y-,5,5,CSS,TARIK,-YY--,5,5,CSS,BRAVA,-GG--,3,3,LLM,DRAWN,-GG--,3,3,LLM,CRAMP,GGG--,2,2,LLM,CRAZY,GGGGG,0,0,LLM
10,BASES,True,4,SCALE,Y-Y-Y,5,4,CSS,TASER,-GGG-,2,2,CSS,EASES,-GGGG,1,1,LLM,BASES,GGGGG,0,0,LLM,,,,,,,,,,
