game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6,candidates_before_1,candidates_after_1,reduction_rate_1,candidates_before_2,candidates_after_2,reduction_rate_2,candidates_before_3,candidates_after_3,reduction_rate_3,candidates_before_4,candidates_after_4,reduction_rate_4,candidates_before_5,candidates_after_5,reduction_rate_5,candidates_before_6,candidates_after_6,reduction_rate_6,total_violations
1,PHOTO,True,5,CRATE,---G-,4,4,LLM,BRAVE,-----,5,5,LLM,TINTS,---G-,4.0,4.0,CSS_TRUE,LOFTY,-Y-G-,4.0,4.0,CSS_TRUE,PHOTO,GGGGG,0.0,0.0,CSS_TRUE,,,,,,5629,107,98.09912950790547,107,94,12.149532710280374,94.0,8.0,91.48936170212764,8.0,1.0,87.5,1.0,1.0,0.0,,,,4
2,PARTY,True,5,GUESS,-----,5,5,LLM,WHICH,-----,5,5,LLM,ARYAN,YYY--,5.0,4.0,CSS_TRUE,TARDY,YGG-G,2.0,2.0,CSS_TRUE,PARTY,GGGGG,0.0,0.0,CSS_TRUE,,,,,,5629,1270,77.43826612186889,1270,431,66.06299212598425,431.0,12.0,97.21577726218096,12.0,2.0,83.33333333333334,2.0,1.0,50.0,,,,0
3,TRICK,True,4,TROVE,GG---,3,3,LLM,TRACT,GG-G-,2,2,LLM,TRUCK,GG-GG,1.0,1.0,CSS_TRUE,TRICK,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,36,99.36045478770652,36,2,94.44444444444444,2.0,1.0,50.0,1.0,1.0,0.0,,,,,,,0
4,DIRTY,True,4,ERASE,-Y---,5,5,LLM,LATER,--Y-Y,5,5,LLM,THROB,Y-G--,4.0,4.0,CSS_TRUE,DIRTY,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,164,97.08651625510748,164,25,84.7560975609756,25.0,2.0,92.0,2.0,1.0,50.0,,,,,,,2
5,USUAL,True,4,BASED,-YY--,5,5,LLM,GUESS,-Y-Y-,5,5,LLM,SQUAT,Y-GG-,3.0,3.0,CSS_TRUE,USUAL,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,255,95.46988807958785,255,8,96.8627450980392,8.0,1.0,87.5,1.0,1.0,0.0,,,,,,,2
6,TRULY,True,3,GUESS,-Y---,5,5,LLM,COULD,--GG-,3,3,LLM,TRULY,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,,,,,,5629,154,97.26416770296676,154,6,96.1038961038961,6.0,1.0,83.33333333333334,,,,,,,,,,0
7,SPENT,True,4,GUESS,--GY-,4,4,LLM,STEER,GYG--,3,3,LLM,SLEPT,G-GYG,2.0,2.0,CSS_TRUE,SPENT,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,62,98.89856102327234,62,7,88.70967741935483,7.0,1.0,85.71428571428571,1.0,1.0,0.0,,,,,,,0
8,PAUSE,True,5,AFTER,Y--Y-,5,4,LLM,BREAD,--YY-,5,5,LLM,LEANS,-YY-Y,5.0,4.0,CSS_TRUE,CAUSE,-GGGG,1.0,1.0,CSS_TRUE,PAUSE,GGGGG,0.0,0.0,CSS_TRUE,,,,,,5629,234,95.84295612009238,234,135,42.30769230769231,135.0,4.0,97.03703703703704,4.0,1.0,75.0,1.0,1.0,0.0,,,,1
9,CRAZY,False,6,AFTER,Y---Y,5,5,LLM,THOSE,-----,5,5,LLM,CIARA,G-GY-,3.0,3.0,CSS_TRUE,CRACK,GGG--,2.0,2.0,CSS_TRUE,CRAMP,GGG--,2.0,2.0,CSS_TRUE,CRABB,GGG--,2.0,2.0,CSS_TRUE,5629,306,94.56386569550544,306,138,54.90196078431373,138.0,6.0,95.65217391304348,6.0,4.0,33.33333333333333,4.0,3.0,25.0,3.0,2.0,33.33333333333333,4
10,BASES,True,3,SINCE,Y---Y,5,5,LLM,BASED,GGGG-,1,1,LLM,BASES,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,,,,,,5629,345,93.87102504885416,345,2,99.42028985507248,2.0,1.0,50.0,,,,,,,,,,0
