game_number,target_code,won,attempts,guess_1,feedback_1,strategy_1,candidates_1,guess_2,feedback_2,strategy_2,candidates_2,guess_3,feedback_3,strategy_3,candidates_3,guess_4,feedback_4,strategy_4,candidates_4,guess_5,feedback_5,strategy_5,candidates_5,guess_6,feedback_6,strategy_6,candidates_6,guess_7,feedback_7,strategy_7,candidates_7,guess_8,feedback_8,strategy_8,candidates_8,guess_9,feedback_9,strategy_9,candidates_9,guess_10,feedback_10,strategy_10,candidates_10
1,GRBR,True,4,RGBW,1B2W,LLM,132,YGWB,0B2W,VOI,38,GRBO,3B0W,VOI,3,GRBR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
2,RGBY,True,5,RBGW,1B2W,LLM,132,OBRG,0B3W,VOI,23,BROW,0B2W,VOI,4,RGYB,2B2W,VOI,1,RGBY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
3,BYYW,True,3,RGBW,1B1W,LLM,252,GYBG,1B1W,VOI,46,BYYW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,BGWY,True,5,ROBY,1B1W,LLM,252,YOYG,0B2W,VOI,39,GRGY,1B1W,VOI,6,GYBW,0B4W,VOI,1,BGWY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
5,BROG,True,3,RGBW,0B3W,LLM,136,GYWB,0B2W,VOI,28,BROG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,GGWY,True,5,RGBW,1B1W,LLM,252,OWBB,0B1W,VOI,50,YYGW,0B3W,VOI,4,WGYG,1B3W,VOI,1,GGWY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
7,RWOW,True,5,RGBW,2B0W,LLM,96,RGOR,2B0W,VOI,14,YGOW,2B0W,VOI,2,ROOW,3B0W,VOI,1,RWOW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
8,WGRR,True,4,RGBW,1B2W,LLM,132,BGOR,2B0W,VOI,10,BGWG,1B1W,VOI,3,WGRR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
9,ROWO,True,4,RGYB,1B0W,LLM,108,WYYW,0B1W,VOI,20,OWOB,0B3W,VOI,1,ROWO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
10,WYYY,True,5,RGBW,0B1W,LLM,152,WOYY,3B0W,VOI,7,WOWY,2B0W,VOI,3,GOYY,2B0W,VOI,1,WYYY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
11,ORRR,True,4,RGYB,0B1W,LLM,152,OWWY,1B0W,VOI,14,OOBO,1B0W,VOI,1,ORRR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
12,RGOW,True,4,ROYW,2B1W,LLM,48,WRYW,1B1W,VOI,15,YOGW,1B2W,VOI,2,RGOW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
13,RGOG,True,3,RRGG,2B1W,LLM,32,GRBG,1B2W,VOI,5,RGOG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,RWGW,True,3,RGBW,2B1W,LLM,48,BGBR,0B2W,VOI,8,RWGW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,BRBY,True,5,RGBW,1B1W,LLM,252,RYGG,0B2W,VOI,39,BGYY,2B0W,VOI,5,WGYO,0B1W,VOI,1,BRBY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
16,BGGB,True,5,RGBY,1B1W,LLM,252,OYBB,1B1W,VOI,49,RYOW,0B0W,VOI,3,BBBG,1B2W,VOI,1,BGGB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
17,OOOB,True,5,RGBW,0B1W,LLM,152,WOYY,1B0W,VOI,14,OOGO,2B1W,VOI,3,BOOO,2B2W,VOI,1,OOOB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
18,WOGB,True,4,RGBW,0B3W,LLM,136,WYGR,2B0W,VOI,13,OBGR,1B2W,VOI,1,WOGB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
19,RGYR,True,5,RGBW,2B0W,LLM,96,ROBB,1B0W,VOI,26,YWBW,0B1W,VOI,5,RGRY,2B2W,VOI,1,RGYR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
20,WGWY,True,5,RGBW,1B1W,LLM,252,GGRY,2B0W,VOI,18,GGWO,2B0W,VOI,4,YGWY,3B0W,VOI,1,WGWY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
21,GWGW,True,5,RGBW,1B1W,LLM,252,OWBB,1B0W,VOI,34,YYBR,0B0W,VOI,3,GWWW,3B0W,VOI,1,GWGW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
22,YWWG,True,5,RGBW,0B2W,LLM,312,YWRY,2B0W,VOI,31,YWGO,2B1W,VOI,4,GWGY,1B2W,VOI,1,YWWG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
23,BRYG,True,3,RGYO,1B2W,LLM,132,OYGO,0B2W,VOI,38,BRYG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,OGYG,True,3,RGBW,1B0W,LLM,108,GGYY,2B1W,VOI,4,OGYG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
