game_number,target_code,won,attempts,guess_1,feedback_1,strategy_1,candidates_1,guess_2,feedback_2,strategy_2,candidates_2,guess_3,feedback_3,strategy_3,candidates_3,guess_4,feedback_4,strategy_4,candidates_4,guess_5,feedback_5,strategy_5,candidates_5,guess_6,feedback_6,strategy_6,candidates_6,guess_7,feedback_7,strategy_7,candidates_7,guess_8,feedback_8,strategy_8,candidates_8,guess_9,feedback_9,strategy_9,candidates_9,guess_10,feedback_10,strategy_10,candidates_10
1,GRBR,True,5,OYWW,0B0W,LLM,81,GRRR,3B0W,VOI,8,GGRR,2B1W,VOI,2,GRRB,2B2W,VOI,1,GRBR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
2,RGBY,True,4,RWOR,1B0W,LLM,182,RBBY,3B0W,VOI,6,RBBG,2B1W,VOI,2,RGBY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
3,BYYW,True,5,RYBW,2B1W,LLM,48,RYRB,1B1W,VOI,15,RBGW,1B1W,VOI,3,BYWW,3B0W,VOI,2,BYYW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
4,BGWY,True,4,RYWY,2B0W,LLM,105,RRWO,1B0W,VOI,26,RGGY,2B0W,VOI,3,BGWY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
5,BROG,True,5,OYBO,0B2W,LLM,222,YORY,0B2W,VOI,36,RROB,2B1W,VOI,4,RBOG,2B2W,VOI,1,BROG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
6,GGWY,True,5,WOYO,0B2W,LLM,222,OWRW,0B1W,VOI,38,GBOY,2B0W,VOI,5,YBWY,2B0W,VOI,2,GGWY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
7,RWOW,True,5,RYRY,1B0W,LLM,256,WORO,0B3W,VOI,7,RBOW,3B0W,VOI,2,RGOW,3B0W,VOI,1,RWOW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
8,WGRR,True,5,GYWG,0B2W,LLM,222,YGRY,2B0W,VOI,32,WRRY,2B1W,VOI,3,BWRY,1B1W,VOI,1,WGRR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
9,ROWO,True,3,RYBR,1B0W,LLM,182,OWWR,1B2W,VOI,13,ROWO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,WYYY,True,4,RBBY,1B0W,LLM,182,GOBG,0B0W,VOI,16,WYWY,3B0W,VOI,3,WYYY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
11,ORRR,True,5,ROBW,0B2W,LLM,312,YWRY,1B0W,VOI,54,WWOG,0B1W,VOI,8,BGRR,2B0W,VOI,1,ORRR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
12,RGOW,True,4,ROBG,1B2W,LLM,132,YGBO,1B1W,VOI,24,RGWB,2B1W,VOI,2,RGOW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
13,RGOG,True,5,OYRB,0B2W,LLM,312,WOBW,0B1W,VOI,54,RBGG,2B1W,VOI,5,GBGY,0B2W,VOI,1,RGOG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
14,RWGW,True,4,YRYR,0B1W,LLM,256,WGWY,0B3W,VOI,7,GYBW,1B1W,VOI,1,RWGW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
15,BRBY,True,4,RYOR,0B2W,LLM,222,YRGY,2B0W,VOI,32,GOGY,1B0W,VOI,4,BRBY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
16,BGGB,True,4,RBRR,0B1W,LLM,308,YGWB,2B0W,VOI,24,OGBB,2B1W,VOI,3,BGGB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
17,OOOB,True,3,RGYR,0B0W,LLM,81,BOOO,2B2W,VOI,3,OOOB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,WOGB,True,6,RGBY,0B2W,LLM,312,WYRW,1B0W,VOI,54,YYGO,1B1W,VOI,8,OYOB,1B1W,VOI,2,OBGW,1B3W,VOI,1,WOGB,4B0W,CSS,1,,,,,,,,,,,,,,,,
19,RGYR,True,4,YRWR,1B2W,LLM,84,WWYR,2B0W,VOI,14,RWOR,2B0W,VOI,3,RGYR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
20,WGWY,True,4,OYRR,0B1W,LLM,276,WBYB,1B1W,VOI,51,GOBB,0B1W,VOI,6,WGWY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
21,GWGW,True,4,BRBO,0B0W,LLM,81,YYGY,1B0W,VOI,11,WWWY,1B1W,VOI,2,GWGW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
22,YWWG,True,4,WYRW,0B3W,LLM,44,YRWG,3B0W,VOI,5,YRWO,2B0W,VOI,1,YWWG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
23,BRYG,True,4,YWGR,0B3W,LLM,136,ORYW,2B0W,VOI,13,GRBW,1B2W,VOI,2,BRYG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
24,OGYG,True,5,RYBR,0B1W,LLM,276,OWOB,1B0W,VOI,36,WWYG,2B0W,VOI,4,GWRG,1B1W,VOI,1,OGYG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
25,WYYR,True,5,RGYR,2B0W,LLM,105,WGYG,2B0W,VOI,19,WBYR,3B0W,VOI,3,WWYR,3B0W,VOI,2,WYYR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
26,BYOW,True,4,YGGY,0B1W,LLM,256,BYOB,3B0W,VOI,9,WYOB,2B2W,VOI,1,BYOW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
27,RRBG,True,4,RBYO,1B1W,LLM,252,BBGR,0B3W,VOI,8,RGWB,1B2W,VOI,1,RRBG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
