game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6
1,PHOTO,True,3,HOUSE,YY---,5,4,LLM,THONG,YGG--,3,3,LLM,PHOTO,GGGGG,0,0,LLM,,,,,,,,,,,,,,,
2,PARTY,True,4,HOUSE,-----,5,5,LLM,TRYNA,YYY-Y,5,5,CSS_REPAIR,MARTY,-GGGG,1,1,LLM,PARTY,GGGGG,0,0,LLM,,,,,,,,,,
3,TRICK,True,4,HOUSE,-----,5,5,LLM,BLANK,----G,4,4,LLM,CRICK,-GGGG,1,1,LLM,TRICK,GGGGG,0,0,LLM,,,,,,,,,,
4,DIRTY,True,3,HOUSE,-----,5,5,LLM,CARTA,--GG-,3,3,CSS_REPAIR,DIRTY,GGGGG,0,0,LLM,,,,,,,,,,,,,,,
5,USUAL,True,4,HOUSE,--GY-,4,4,LLM,STUCK,Y-G--,4,4,LLM,PLUGS,-YG-Y,4,4,LLM,USUAL,GGGGG,0,0,LLM,,,,,,,,,,
6,TRULY,True,6,HOUSE,--G--,4,4,LLM,BRUNT,-GG-Y,3,3,LLM,TRUCK,GGG--,2,2,LLM,TRUMP,GGG--,2,2,LLM,TRUDY,GGG-G,1,1,LLM,TRULY,GGGGG,0,0,LLM
7,SPENT,True,3,HOUSE,---YY,5,5,LLM,LEANS,-Y-GY,4,4,CSS_REPAIR,SPENT,GGGGG,0,0,LLM,,,,,,,,,,,,,,,
8,PAUSE,True,3,HOUSE,--GGG,2,2,LLM,CAUSE,-GGGG,1,1,LLM,PAUSE,GGGGG,0,0,LLM,,,,,,,,,,,,,,,
9,CRAZY,True,6,HOUSE,-----,5,5,LLM,TALIA,-Y---,5,5,CSS_REPAIR,BRAND,-GG--,3,3,CSS_REPAIR,CRAMP,GGG--,2,2,LLM,CRACK,GGG--,2,2,LLM,CRAZY,GGGGG,0,0,LLM
10,BASES,True,6,HOUSE,---YY,5,4,LLM,SEALS,YYY-G,4,4,CSS_REPAIR,CASES,-GGGG,1,1,LLM,EASES,-GGGG,1,1,LLM,VASES,-GGGG,1,1,LLM,BASES,GGGGG,0,0,LLM
