game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6
1,PHOTO,True,4,CRANE,-----,5,5,VOI_FROM_LLM,BOLTS,-Y-G-,4,4,VOI,KYOTO,--GGG,2,2,VOI,PHOTO,GGGGG,0,0,VOI_FROM_LLM,,,,,,,,,,
2,PARTY,True,4,CARES,-GG--,3,3,VOI_FROM_LLM,TAROT,YGG--,3,3,VOI_FROM_LLM,MARTY,-GGGG,1,1,VOI,PARTY,GGGGG,0,0,VOI,,,,,,,,,,
3,TRICK,True,2,ARISE,-GG--,3,3,VOI_FROM_LLM,TRICK,GGGGG,0,0,VOI_FROM_LLM,,,,,,,,,,,,,,,,,,,,
4,DIRTY,True,4,RAISE,Y-Y--,5,5,VOI_FROM_LLM,NITRO,-GYY-,4,4,VOI,MIRTH,-GGG-,2,2,VOI_FROM_LLM,DIRTY,GGGGG,0,0,VOI,,,,,,,,,,
5,USUAL,True,4,CRANE,--Y--,5,5,VOI_FROM_LLM,TAILS,-Y-YY,5,5,VOI,SHOAL,Y--GG,3,3,VOI,USUAL,GGGGG,0,0,VOI,,,,,,,,,,
6,TRULY,True,4,CRANE,-G---,4,4,VOI_FROM_LLM,BROOD,-G---,4,4,VOI_FROM_LLM,TRUST,GGG--,2,2,VOI_FROM_LLM,TRULY,GGGGG,0,0,VOI_FROM_LLM,,,,,,,,,,
7,SPENT,True,3,RAISE,---YY,5,5,VOI_FROM_LLM,TEENS,Y-GGY,3,3,VOI,SPENT,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
8,PAUSE,True,3,CRANE,--Y-G,4,4,VOI_FROM_LLM,AISLE,Y-Y-G,4,3,VOI,PAUSE,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
9,CRAZY,True,4,SINCE,---Y-,5,5,VOI_FROM_LLM,CAROL,GYY--,4,4,VOI,CHARD,G-GY-,3,3,VOI_FROM_LLM,CRAZY,GGGGG,0,0,VOI,,,,,,,,,,
10,BASES,True,2,BASED,GGGG-,1,1,VOI_FROM_LLM,BASES,GGGGG,0,0,VOI_FROM_LLM,,,,,,,,,,,,,,,,,,,,
11,YOUNG,True,4,AROSE,--Y--,5,5,VOI_FROM_LLM,WOULD,-GG--,3,3,VOI_FROM_LLM,MOUNT,-GGG-,2,2,VOI_FROM_LLM,YOUNG,GGGGG,0,0,VOI,,,,,,,,,,
12,MEANS,True,4,START,Y-G--,4,4,VOI_FROM_LLM,LEAPS,-GG-G,2,2,VOI,BEADS,-GG-G,2,2,VOI_FROM_LLM,MEANS,GGGGG,0,0,VOI_FROM_LLM,,,,,,,,,,
13,TRUTH,True,4,RAISE,Y----,5,5,VOI_FROM_LLM,TRULY,GGG--,2,2,VOI,TRUMP,GGG--,2,2,VOI,TRUTH,GGGGG,0,0,VOI,,,,,,,,,,
14,FIRED,True,3,CRANE,-Y--Y,5,5,VOI_FROM_LLM,TIRES,-GGG-,2,2,VOI,FIRED,GGGGG,0,0,VOI_FROM_LLM,,,,,,,,,,,,,,,
15,FOLKS,True,5,RAISE,---Y-,5,5,VOI_FROM_LLM,TOOLS,-G-YG,3,3,VOI,LOCUS,YG--G,3,3,VOI_FROM_LLM,GOLDS,-GG-G,2,2,VOI_FROM_LLM,FOLKS,GGGGG,0,0,VOI_FROM_LLM,,,,,
16,CHILE,True,5,AROSE,----G,4,4,VOI_FROM_LLM,LIEGE,YY--G,4,4,VOI,KLINE,-YG-G,3,3,VOI,WHILE,-GGGG,1,1,VOI,CHILE,GGGGG,0,0,VOI,,,,,
17,BLACK,True,4,AROSE,Y----,5,5,VOI_FROM_LLM,MALTA,-YY--,5,5,VOI,FLANK,-GG-G,2,2,VOI_FROM_LLM,BLACK,GGGGG,0,0,VOI_FROM_LLM,,,,,,,,,,
18,GRANT,True,3,SLATE,--GY-,4,4,VOI_FROM_LLM,TRACK,YGG--,3,3,VOI_FROM_LLM,GRANT,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
19,MEALS,True,5,AROSE,Y--YY,5,5,VOI_FROM_LLM,BASED,-YYY-,5,5,VOI_FROM_LLM,MEATS,GGG-G,1,1,VOI_FROM_LLM,MEANS,GGG-G,1,1,VOI,MEALS,GGGGG,0,0,VOI_FROM_LLM,,,,,
20,CREAM,True,3,AROSE,YG--Y,4,4,VOI_FROM_LLM,DREAM,-GGGG,1,1,VOI_FROM_LLM,CREAM,GGGGG,0,0,VOI_FROM_LLM,,,,,,,,,,,,,,,
21,AWAKE,True,5,SOLVE,----G,4,4,VOI_FROM_LLM,CRANE,--G-G,3,3,VOI_FROM_LLM,MEADE,--G-G,3,3,VOI_FROM_LLM,AGATE,G-G-G,2,2,VOI,AWAKE,GGGGG,0,0,VOI_FROM_LLM,,,,,
