game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6
1,PHOTO,True,4,GRAYS,-----,5,5,VOI_FROM_LLM,CLINE,-----,5,5,VOI,MOTTO,-Y-GG,3,3,VOI,PHOTO,GGGGG,0,0,VOI_FROM_LLM,,,,,,,,,,
2,PARTY,True,3,CRATE,-YYG-,4,4,VOI_FROM_LLM,DARTS,-GGG-,2,2,VOI_FROM_LLM,PARTY,GGGGG,0,0,VOI_FROM_LLM,,,,,,,,,,,,,,,
3,TRICK,True,4,CYCLE,Y----,5,5,VOI_FROM_LLM,PINCH,-Y-G-,4,4,VOI,BRICK,-GGGG,1,1,VOI_FROM_LLM,TRICK,GGGGG,0,0,VOI_FROM_LLM,,,,,,,,,,
4,DIRTY,True,4,BRIEF,-YY--,5,5,VOI_FROM_LLM,MARTI,--GGY,3,3,VOI,WIRTH,-GGG-,2,2,VOI,DIRTY,GGGGG,0,0,VOI,,,,,,,,,,
5,USUAL,True,4,CRATE,--Y--,5,5,VOI_FROM_LLM,BAILS,-Y-YY,5,5,VOI_FROM_LLM,ASLAN,-GYG-,3,3,VOI,USUAL,GGGGG,0,0,VOI,,,,,,,,,,
6,TRULY,True,3,CLOVE,-Y---,5,5,VOI_FROM_LLM,DRILL,-G-G-,3,3,VOI_FROM_LLM,TRULY,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
7,SPENT,True,3,BRUTE,---YY,5,5,VOI_FROM_LLM,TENET,-YY-G,4,3,VOI,SPENT,GGGGG,0,0,VOI_FROM_LLM,,,,,,,,,,,,,,,
8,PAUSE,True,4,CLOVE,----G,4,4,VOI_FROM_LLM,GRATE,--Y-G,4,4,VOI_FROM_LLM,MAINE,-G--G,3,3,VOI,PAUSE,GGGGG,0,0,VOI_FROM_LLM,,,,,,,,,,
9,CRAZY,True,4,CRATE,GGG--,2,2,VOI_FROM_LLM,CRACK,GGG--,2,2,VOI_FROM_LLM,CRAPS,GGG--,2,2,VOI_FROM_LLM,CRAZY,GGGGG,0,0,VOI_FROM_LLM,,,,,,,,,,
10,BASES,True,5,BRICK,G----,4,4,VOI_FROM_LLM,BENTO,GY---,4,4,VOI,BLUES,G--GG,2,2,VOI_FROM_LLM,BABES,GG-GG,1,1,VOI_FROM_LLM,BASES,GGGGG,0,0,VOI,,,,,
11,YOUNG,True,4,BRUTE,--G--,4,4,VOI_FROM_LLM,SLUGS,--GY-,4,4,VOI_FROM_LLM,GAUDY,Y-G-Y,4,4,VOI_FROM_LLM,YOUNG,GGGGG,0,0,VOI_FROM_LLM,,,,,,,,,,
12,MEANS,True,3,BRUNT,---G-,4,4,VOI_FROM_LLM,MAINE,GY-GY,3,3,VOI,MEANS,GGGGG,0,0,VOI_FROM_LLM,,,,,,,,,,,,,,,
13,TRUTH,True,4,CLOVE,-----,5,5,VOI_FROM_LLM,BRAIN,-G---,4,4,VOI_FROM_LLM,TRUST,GGG-Y,2,2,VOI_FROM_LLM,TRUTH,GGGGG,0,0,VOI,,,,,,,,,,
14,FIRED,True,6,BALES,---G-,4,4,VOI_FROM_LLM,MONET,---G-,4,4,VOI,CREEK,-Y-G-,4,4,VOI_FROM_LLM,RIVER,YG-G-,3,3,VOI_FROM_LLM,WIRED,-GGGG,1,1,VOI_FROM_LLM,FIRED,GGGGG,0,0,VOI_FROM_LLM
15,FOLKS,True,4,CLOVE,-YY--,5,5,VOI_FROM_LLM,HALLO,--G-Y,4,4,VOI,SOLOS,-GG-G,2,2,VOI_FROM_LLM,FOLKS,GGGGG,0,0,VOI_FROM_LLM,,,,,,,,,,
16,CHILE,True,4,DEITY,-YG--,4,4,VOI_FROM_LLM,BRICE,--GYG,3,3,VOI_FROM_LLM,CHIME,GGG-G,1,1,VOI_FROM_LLM,CHILE,GGGGG,0,0,VOI,,,,,,,,,,
17,BLACK,True,4,BOLTS,G-Y--,4,4,VOI_FROM_LLM,BLEED,GG---,3,3,VOI,BLINK,GG--G,2,2,VOI_FROM_LLM,BLACK,GGGGG,0,0,VOI,,,,,,,,,,
18,GRANT,True,5,LIMBS,-----,5,5,VOI_FROM_LLM,HORDE,--Y--,5,5,VOI,TRACK,YGG--,3,3,VOI_FROM_LLM,GRAFT,GGG-G,1,1,VOI_FROM_LLM,GRANT,GGGGG,0,0,VOI,,,,,
19,MEALS,True,3,BREAK,--YY-,5,4,VOI_FROM_LLM,MEANS,GGG-G,1,1,VOI,MEALS,GGGGG,0,0,VOI_FROM_LLM,,,,,,,,,,,,,,,
20,CREAM,True,2,CRATE,GGY-Y,3,3,VOI_FROM_LLM,CREAM,GGGGG,0,0,VOI_FROM_LLM,,,,,,,,,,,,,,,,,,,,
21,AWAKE,True,4,CRIME,----G,4,4,VOI_FROM_LLM,BUDGE,----G,4,4,VOI,HAWKE,-YYGG,3,2,VOI,AWAKE,GGGGG,0,0,VOI_FROM_LLM,,,,,,,,,,
22,OCCUR,True,3,CLOVE,Y-Y--,5,5,VOI_FROM_LLM,FOCUS,-YGG-,3,3,VOI_FROM_LLM,OCCUR,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
23,YEARS,True,5,CRANE,-YG-Y,4,4,VOI_FROM_LLM,BEARS,-GGGG,1,1,VOI_FROM_LLM,PEARS,-GGGG,1,1,VOI_FROM_LLM,WEARS,-GGGG,1,1,VOI,YEARS,GGGGG,0,0,VOI_FROM_LLM,,,,,
24,GRADE,True,3,CRATE,-GG-G,2,2,VOI_FROM_LLM,GRAPE,GGG-G,1,1,VOI_FROM_LLM,GRADE,GGGGG,0,0,VOI_FROM_LLM,,,,,,,,,,,,,,,
25,CHILL,True,3,NEARS,-----,5,5,VOI,BUTCH,---YY,5,5,VOI,CHILL,GGGGG,0,0,VOI_FROM_LLM,,,,,,,,,,,,,,,
26,FLOOD,True,4,CLOVE,-GG--,3,3,VOI_FROM_LLM,FLOWS,GGG--,2,2,VOI_FROM_LLM,FLOOR,GGGG-,1,1,VOI_FROM_LLM,FLOOD,GGGGG,0,0,VOI,,,,,,,,,,
27,APPLY,True,4,TOWED,-----,5,5,VOI_FROM_LLM,BASIL,-Y--Y,5,4,VOI,FLAGG,-YY--,5,5,VOI_FROM_LLM,APPLY,GGGGG,0,0,VOI_FROM_LLM,,,,,,,,,,
28,SMILE,True,3,CRATE,----G,4,4,VOI_FROM_LLM,ELISE,-YGYG,3,3,VOI,SMILE,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
29,KNOCK,True,4,BRAND,---Y-,5,5,VOI_FROM_LLM,PINOT,--YY-,5,4,VOI,FLOWN,--G-Y,4,4,VOI,KNOCK,GGGGG,0,0,VOI_FROM_LLM,,,,,,,,,,
30,SLEEP,True,4,CRATE,----Y,5,5,VOI_FROM_LLM,OLDEN,-G-G-,3,3,VOI,SLEEK,GGGG-,1,1,VOI_FROM_LLM,SLEEP,GGGGG,0,0,VOI,,,,,,,,,,
31,BRICK,True,2,CRATE,YG---,4,4,VOI_FROM_LLM,BRICK,GGGGG,0,0,VOI_FROM_LLM,,,,,,,,,,,,,,,,,,,,
32,WROTE,True,4,AROSE,-GG-G,2,2,VOI,PROVE,-GG-G,2,2,VOI_FROM_LLM,FROZE,-GG-G,2,2,VOI_FROM_LLM,WROTE,GGGGG,0,0,VOI_FROM_LLM,,,,,,,,,,
33,RATED,True,4,CRATE,-YYYY,5,2,VOI_FROM_LLM,ALTER,Y-GGY,3,3,VOI,RATES,GGGG-,1,1,VOI_FROM_LLM,RATED,GGGGG,0,0,VOI_FROM_LLM,,,,,,,,,,
34,ALERT,True,3,CLOVE,-G--Y,4,4,VOI_FROM_LLM,PLIES,-G-Y-,4,4,VOI_FROM_LLM,ALERT,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
