game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6
1,PHOTO,True,3,HOUSE,YY---,5,4,VOI_FROM_LLM,BROTH,--GGY,3,3,VOI_FROM_LLM,PHOTO,GGGGG,0,0,VOI_FROM_LLM,,,,,,,,,,,,,,,
2,PARTY,True,3,HOUSE,-----,5,5,VOI_FROM_LLM,NAIRA,-G-Y-,4,4,VOI,PARTY,GGGGG,0,0,VOI_FROM_LLM,,,,,,,,,,,,,,,
3,TRICK,True,4,HOUSE,-----,5,5,VOI_FROM_LLM,TRAIN,GG-Y-,3,3,VOI_FROM_LLM,TRILL,GGG--,2,2,VOI_FROM_LLM,TRICK,GGGGG,0,0,VOI_FROM_LLM,,,,,,,,,,
4,DIRTY,True,4,HOUSE,-----,5,5,VOI_FROM_LLM,BLIND,--Y-Y,5,5,VOI_FROM_LLM,DITTY,GG-GG,1,1,VOI_FROM_LLM,DIRTY,GGGGG,0,0,VOI_FROM_LLM,,,,,,,,,,
5,USUAL,True,3,HOUSE,--GY-,4,4,VOI_FROM_LLM,BLURS,-YG-Y,4,4,VOI_FROM_LLM,USUAL,GGGGG,0,0,VOI_FROM_LLM,,,,,,,,,,,,,,,
6,TRULY,True,4,HOUSE,--G--,4,4,VOI_FROM_LLM,PLUMP,-YG--,4,4,VOI_FROM_LLM,LAURA,Y-GY-,4,4,VOI_FROM_LLM,TRULY,GGGGG,0,0,VOI_FROM_LLM,,,,,,,,,,
7,SPENT,True,5,HOUSE,---YY,5,5,VOI_FROM_LLM,BASED,--YY-,5,5,VOI_FROM_LLM,SEEMS,G-G--,3,3,VOI_FROM_LLM,SPELT,GGG-G,1,1,VOI_FROM_LLM,SPENT,GGGGG,0,0,VOI_FROM_LLM,,,,,
8,PAUSE,True,2,HOUSE,--GGG,2,2,VOI_FROM_LLM,PAUSE,GGGGG,0,0,VOI_FROM_LLM,,,,,,,,,,,,,,,,,,,,
9,CRAZY,True,5,HOUSE,-----,5,5,VOI_FROM_LLM,DIRTY,--Y-G,4,4,VOI,ANGRY,Y--YG,4,4,VOI_FROM_LLM,RALLY,YY--G,4,3,VOI_FROM_LLM,CRAZY,GGGGG,0,0,VOI,,,,,
10,BASES,True,5,HOUSE,---YY,5,4,VOI_FROM_LLM,SPENT,Y-Y--,5,5,VOI,RAVES,-G-GG,2,2,VOI,MAKES,-G-GG,2,2,VOI_FROM_LLM,BASES,GGGGG,0,0,VOI_FROM_LLM,,,,,
