game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6,candidates_before_1,candidates_after_1,reduction_rate_1,candidates_before_2,candidates_after_2,reduction_rate_2,candidates_before_3,candidates_after_3,reduction_rate_3,candidates_before_4,candidates_after_4,reduction_rate_4,candidates_before_5,candidates_after_5,reduction_rate_5,candidates_before_6,candidates_after_6,reduction_rate_6
1,PHOTO,True,3,ARISE,-----,5,5,LLM,LOONY,-YG--,4,4,CSS,PHOTO,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,265,95.29223663172854,265,4,98.49056603773585,4,1,75.0,,,,,,,,,
2,PARTY,True,4,AUDIO,Y----,5,5,LLM,TALES,YG---,4,4,CSS,MATTY,-G-GG,2.0,2.0,LLM,PARTY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,1056,81.24000710605792,1056,34,96.78030303030303,34,2,94.11764705882352,2,1,50.0,,,,,,
3,TRICK,True,4,AUDIO,---Y-,5,5,LLM,TRIES,GGG--,2,2,CSS,TRILL,GGG--,2.0,2.0,LLM,TRICK,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,584,89.62515544501687,584,3,99.48630136986301,3,2,33.33333333333333,2,1,50.0,,,,,,
4,DIRTY,True,5,ARISE,-YY--,5,5,LLM,BIRCH,-GG--,3,3,CSS,KIRIN,-GG--,3.0,3.0,LLM,GIRLY,-GG-G,2.0,2.0,CSS,DIRTY,GGGGG,0.0,0.0,LLM,,,,,,5629,49,99.12950790548943,49,5,89.79591836734694,5,4,20.0,4,1,75.0,1,1,0.0,,,
5,USUAL,True,3,ARISE,Y--Y-,5,5,LLM,HALTS,-YY-Y,5,5,CSS,USUAL,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,271,95.18564576301297,271,10,96.30996309963099,10,1,90.0,,,,,,,,,
6,TRULY,True,5,ARISE,-G---,4,4,LLM,GROOT,-G--Y,4,4,CSS,TRUMP,GGG--,2.0,2.0,LLM,TRUDY,GGG-G,1.0,1.0,CSS,TRULY,GGGGG,0.0,0.0,LLM,,,,,,5629,66,98.82750044412862,66,6,90.9090909090909,6,5,16.666666666666664,5,1,80.0,1,1,0.0,,,
7,SPENT,True,4,ARISE,---YY,5,5,LLM,TEENS,Y-GGY,3,3,CSS,SCENT,G-GGG,1.0,1.0,LLM,SPENT,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,256,95.45212293480192,256,3,98.828125,3,2,33.33333333333333,2,1,50.0,,,,,,
8,PAUSE,True,3,ARISE,Y--GG,3,3,LLM,LAPSE,-GYGG,2,2,CSS,PAUSE,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,11,99.80458340735477,11,1,90.9090909090909,1,1,0.0,,,,,,,,,
9,CRAZY,True,5,ARISE,YG---,4,4,LLM,GRANT,-GG--,3,3,CSS,BRAVA,-GG--,3.0,3.0,LLM,CRAMP,GGG--,2.0,2.0,CSS,CRAZY,GGGGG,0.0,0.0,LLM,,,,,,5629,55,99.02291703677385,55,14,74.54545454545455,14,7,50.0,7,3,57.14285714285714,3,1,66.66666666666666,,,
10,BASES,True,4,ARISE,Y--YY,5,4,LLM,SELMA,YY--Y,5,5,CSS,BATES,GG-GG,1.0,1.0,LLM,BASES,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,142,97.47734944039794,142,52,63.38028169014085,52,3,94.23076923076923,3,1,66.66666666666666,,,,,,
11,YOUNG,True,4,ARISE,-----,5,5,LLM,CUOMO,-YY--,5,5,CSS,TOUGH,-GGY-,3.0,3.0,LLM,YOUNG,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,265,95.29223663172854,265,21,92.0754716981132,21,2,90.47619047619048,2,1,50.0,,,,,,
12,MEANS,True,5,ARISE,Y--YY,5,5,LLM,BASES,-Y-YG,4,4,CSS,TEXAS,-G-YG,3.0,3.0,LLM,LEAPS,-GG-G,2.0,2.0,CSS,MEANS,GGGGG,0.0,0.0,LLM,,,,,,5629,142,97.47734944039794,142,28,80.28169014084507,28,14,50.0,14,4,71.42857142857143,4,1,75.0,,,
13,TRUTH,True,4,ARISE,-G---,4,4,LLM,TRULY,GGG--,2,2,CSS,TRUCK,GGG--,2.0,2.0,LLM,TRUTH,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,66,98.82750044412862,66,5,92.42424242424242,5,3,40.0,3,1,66.66666666666666,,,,,,
