game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6
1,PHOTO,True,4,LANGE,-----,5,5,LLM_RERANK,TORCH,YY--Y,5,5,LLM_RERANK,SHOUT,-GG-Y,3,3,LLM_RERANK,PHOTO,GGGGG,0,0,CSS,,,,,,,,,,
2,PARTY,True,5,REINA,Y---Y,5,5,LLM_RERANK,CARDS,-GG--,3,3,LLM_RERANK,MARGO,-GG--,3,3,LLM_RERANK,BARRY,-GG-G,2,2,LLM_RERANK,PARTY,GGGGG,0,0,CSS,,,,,
3,TRICK,True,4,LASER,----Y,5,5,LLM_RERANK,ROUND,Y----,5,5,LLM_RERANK,CRYPT,YG--Y,4,4,LLM_RERANK,TRICK,GGGGG,0,0,CSS,,,,,,,,,,
4,DIRTY,True,3,LAYER,--Y-Y,5,5,LLM_RERANK,WORDY,--GYG,3,3,LLM_RERANK,DIRTY,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
5,USUAL,True,4,ARISE,Y--Y-,5,5,LLM_RERANK,SALTS,YYY--,5,4,LLM_RERANK,PSALM,-GYY-,4,3,LLM_RERANK,USUAL,GGGGG,0,0,CSS,,,,,,,,,,
6,TRULY,True,2,TEARS,G--Y-,4,4,LLM_RERANK,TRULY,GGGGG,0,0,LLM_RERANK,,,,,,,,,,,,,,,,,,,,
7,SPENT,True,3,DARTS,---YY,5,5,LLM_RERANK,STEIN,GYG-Y,3,3,LLM_RERANK,SPENT,GGGGG,0,0,LLM_RERANK,,,,,,,,,,,,,,,
8,PAUSE,True,3,EASEL,YGY--,4,3,LLM_RERANK,CAUSE,-GGGG,1,1,LLM_RERANK,PAUSE,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
9,CRAZY,False,6,MAIER,-Y--Y,5,5,LLM_RERANK,GRANT,-GG--,3,3,LLM_RERANK,CRASS,GGG--,2,2,LLM_RERANK,CRAWL,GGG--,2,2,LLM_RERANK,CRACK,GGG--,2,2,LLM_RERANK,CRABB,GGG--,2,2,LLM_RERANK
10,BASES,True,5,ARNIE,Y---Y,5,5,LLM_RERANK,DEALS,-YY-G,4,4,LLM_RERANK,GASES,-GGGG,1,1,LLM_RERANK,EASES,-GGGG,1,1,LLM_RERANK,BASES,GGGGG,0,0,LLM_RERANK,,,,,
11,YOUNG,True,4,EDITS,-----,5,5,LLM_RERANK,MAHON,---YY,5,5,LLM_RERANK,PRONG,--YGG,3,3,LLM_RERANK,YOUNG,GGGGG,0,0,CSS,,,,,,,,,,
12,MEANS,True,3,TESLA,-GY-Y,4,4,LLM_RERANK,REAMS,-GGYG,2,2,CSS,MEANS,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
13,TRUTH,True,4,WALES,-----,5,5,LLM_RERANK,COUNT,--G-Y,4,4,LLM_RERANK,TRUMP,GGG--,2,2,LLM_RERANK,TRUTH,GGGGG,0,0,LLM_RERANK,,,,,,,,,,
14,FIRED,True,4,SHORE,---YY,5,4,LLM_RERANK,ALDER,--YGY,4,4,LLM_RERANK,FREED,GY-GG,2,2,LLM_RERANK,FIRED,GGGGG,0,0,CSS,,,,,,,,,,
15,FOLKS,True,5,GEARS,----G,4,4,LLM_RERANK,LISTS,Y---G,4,4,LLM_RERANK,BULLS,--G-G,3,3,LLM_RERANK,FOLDS,GGG-G,1,1,LLM_RERANK,FOLKS,GGGGG,0,0,CSS,,,,,
16,CHILE,True,4,MACOS,--Y--,5,5,LLM_RERANK,PRICE,--GYG,3,3,LLM_RERANK,CLINE,GYG-G,2,2,LLM_RERANK,CHILE,GGGGG,0,0,CSS,,,,,,,,,,
17,BLACK,True,5,PROSE,-----,5,5,LLM_RERANK,LATIN,YY---,5,4,LLM_RERANK,ALLAY,YG---,4,4,LLM_RERANK,FLACK,-GGGG,1,1,LLM_RERANK,BLACK,GGGGG,0,0,LLM_RERANK,,,,,
18,GRANT,True,5,SAILS,-Y---,5,5,LLM_RERANK,DREAM,-G-Y-,4,4,LLM_RERANK,CRAFT,-GG-G,2,2,LLM_RERANK,BRANT,-GGGG,1,1,LLM_RERANK,GRANT,GGGGG,0,0,CSS,,,,,
19,MEALS,True,4,SPIEL,Y--YY,5,5,LLM_RERANK,HEALS,-GGGG,1,1,LLM_RERANK,DEALS,-GGGG,1,1,LLM_RERANK,MEALS,GGGGG,0,0,LLM_RERANK,,,,,,,,,,
