game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6
1,PHOTO,True,4,DALES,-----,5,5,LLM_RERANK,COUNT,-Y--Y,5,5,LLM_RERANK,TROOP,Y-GYY,4,4,LLM_RERANK,PHOTO,GGGGG,0,0,CSS,,,,,,,,,,
2,PARTY,True,5,AISLE,Y----,5,5,LLM_RERANK,CARON,-GG--,3,3,LLM_RERANK,PARMA,GGG--,2,2,LLM_RERANK,PARRY,GGG-G,1,1,LLM_RERANK,PARTY,GGGGG,0,0,CSS,,,,,
3,TRICK,True,4,PARIS,--YY-,5,4,LLM_RERANK,TIGER,GY--Y,4,4,LLM_RERANK,THIRD,G-GY-,3,3,LLM_RERANK,TRICK,GGGGG,0,0,LLM_RERANK,,,,,,,,,,
4,DIRTY,True,4,ARISE,-YY--,5,5,LLM_RERANK,RINGO,YG---,4,4,LLM_RERANK,BIRTH,-GGG-,2,2,LLM_RERANK,DIRTY,GGGGG,0,0,CSS,,,,,,,,,,
5,USUAL,True,4,SIREN,Y----,5,5,LLM_RERANK,CALMS,-YY-Y,5,5,LLM_RERANK,FLASH,-YYY-,5,5,LLM_RERANK,USUAL,GGGGG,0,0,CSS,,,,,,,,,,
6,TRULY,True,6,IRONS,-G---,4,4,LLM_RERANK,TRADE,GG---,3,3,LLM_RERANK,TRUTH,GGG--,2,2,LLM_RERANK,TRUMP,GGG--,2,2,LLM_RERANK,TRUCK,GGG--,2,2,LLM_RERANK,TRULY,GGGGG,0,0,CSS
7,SPENT,True,4,TIRES,Y--YY,5,5,LLM_RERANK,STEAL,GYG--,3,3,LLM_RERANK,SCENT,G-GGG,1,1,LLM_RERANK,SPENT,GGGGG,0,0,CSS,,,,,,,,,,
8,PAUSE,True,3,ARIES,Y--YY,5,4,LLM_RERANK,SLATE,Y-Y-G,4,4,LLM_RERANK,PAUSE,GGGGG,0,0,LLM_RERANK,,,,,,,,,,,,,,,
9,CRAZY,True,6,SAUER,-Y--Y,5,5,LLM_RERANK,GRAIN,-GG--,3,3,LLM_RERANK,TRACK,-GGY-,3,3,LLM_RERANK,CRAMP,GGG--,2,2,LLM_RERANK,CRAWL,GGG--,2,2,LLM_RERANK,CRAZY,GGGGG,0,0,LLM_RERANK
10,BASES,False,6,SHONE,Y---Y,5,5,LLM_RERANK,LAKES,-G-GG,2,2,LLM_RERANK,RACES,-G-GG,2,2,LLM_RERANK,GAMES,-G-GG,2,2,LLM_RERANK,DATES,-G-GG,2,2,LLM_RERANK,WAVES,-G-GG,2,2,LLM_RERANK
11,YOUNG,True,4,CAIRO,----Y,5,5,LLM_RERANK,STOLE,--Y--,5,5,LLM_RERANK,BOUND,-GGG-,2,2,LLM_RERANK,YOUNG,GGGGG,0,0,CSS,,,,,,,,,,
12,MEANS,True,4,FAIRS,-Y--G,4,4,LLM_RERANK,SEALS,-GG-G,2,2,LLM_RERANK,TEAMS,-GGYG,2,2,LLM_RERANK,MEANS,GGGGG,0,0,CSS,,,,,,,,,,
13,TRUTH,True,5,CAUSE,--G--,4,4,LLM_RERANK,GOURD,--GY-,4,4,LLM_RERANK,TRUMP,GGG--,2,2,LLM_RERANK,TRUNK,GGG--,2,2,LLM_RERANK,TRUTH,GGGGG,0,0,LLM_RERANK,,,,,
14,FIRED,True,3,SADIE,--YYY,5,5,LLM_RERANK,TIRED,-GGGG,1,1,LLM_RERANK,FIRED,GGGGG,0,0,LLM_RERANK,,,,,,,,,,,,,,,
15,FOLKS,True,5,ARDEN,-----,5,5,LLM_RERANK,LOTUS,YG--G,3,3,LLM_RERANK,SOLIS,-GG-G,2,2,LLM_RERANK,POLLS,-GG-G,2,2,LLM_RERANK,FOLKS,GGGGG,0,0,LLM_RERANK,,,,,
16,CHILE,True,4,ASTOR,-----,5,5,LLM_RERANK,LINDY,YY---,5,5,LLM_RERANK,CHILL,GGGG-,1,1,LLM_RERANK,CHILE,GGGGG,0,0,LLM_RERANK,,,,,,,,,,
17,BLACK,True,6,TRIES,-----,5,5,LLM_RERANK,HONDA,----Y,5,5,LLM_RERANK,MALAY,-YY--,5,4,LLM_RERANK,FLACK,-GGGG,1,1,LLM_RERANK,CLACK,-GGGG,1,1,LLM_RERANK,BLACK,GGGGG,0,0,CSS
18,GRANT,True,3,SAUER,-Y--Y,5,5,LLM_RERANK,GRAIN,GGG-Y,2,2,LLM_RERANK,GRANT,GGGGG,0,0,LLM_RERANK,,,,,,,,,,,,,,,
19,MEALS,True,6,CANOE,-Y--Y,5,5,LLM_RERANK,LEADS,YGG-G,2,2,LLM_RERANK,SEALS,-GGGG,1,1,LLM_RERANK,HEALS,-GGGG,1,1,LLM_RERANK,REALS,-GGGG,1,1,LLM_RERANK,MEALS,GGGGG,0,0,CSS
20,CREAM,True,3,LANCE,-Y-YY,5,5,LLM_RERANK,CESAR,GY-GY,3,3,LLM_RERANK,CREAM,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
21,AWAKE,True,5,LEONA,-Y--Y,5,5,LLM_RERANK,DATES,-Y-Y-,5,4,LLM_RERANK,BRAKE,--GGG,2,2,LLM_RERANK,QUAKE,--GGG,2,2,LLM_RERANK,AWAKE,GGGGG,0,0,CSS,,,,,
22,OCCUR,True,4,LEADS,-----,5,5,LLM_RERANK,MOURN,-YYY-,5,4,LLM_RERANK,TROUT,-YYG-,4,4,LLM_RERANK,OCCUR,GGGGG,0,0,CSS,,,,,,,,,,
23,YEARS,False,6,SCALE,Y-G-Y,4,4,LLM_RERANK,TEARS,-GGGG,1,1,LLM_RERANK,REARS,-GGGG,1,1,LLM_RERANK,PEARS,-GGGG,1,1,LLM_RERANK,GEARS,-GGGG,1,1,LLM_RERANK,BEARS,-GGGG,1,1,LLM_RERANK
24,GRADE,True,3,FEARS,-YGY-,4,4,LLM_RERANK,TRACE,-GG-G,2,2,LLM_RERANK,GRADE,GGGGG,0,0,LLM_RERANK,,,,,,,,,,,,,,,
25,CHILL,True,4,RAINE,--G--,4,4,LLM_RERANK,SLITS,-YG--,4,4,LLM_RERANK,CHILD,GGGG-,1,1,LLM_RERANK,CHILL,GGGGG,0,0,LLM_RERANK,,,,,,,,,,
26,FLOOD,True,4,TAILS,---Y-,5,5,LLM_RERANK,LORNE,YY---,5,4,LLM_RERANK,BLOOD,-GGGG,1,1,LLM_RERANK,FLOOD,GGGGG,0,0,CSS,,,,,,,,,,
27,APPLY,True,3,AIRES,G----,4,4,LLM_RERANK,ALOHA,GY---,4,4,LLM_RERANK,APPLY,GGGGG,0,0,LLM_RERANK,,,,,,,,,,,,,,,
28,SMILE,True,4,HARES,---YY,5,5,LLM_RERANK,SPINE,G-G-G,2,2,LLM_RERANK,SLICE,GYG-G,2,2,LLM_RERANK,SMILE,GGGGG,0,0,CSS,,,,,,,,,,
29,KNOCK,True,3,LEARN,----Y,5,5,LLM_RERANK,KINDS,G-Y--,4,4,LLM_RERANK,KNOCK,GGGGG,0,0,LLM_RERANK,,,,,,,,,,,,,,,
30,SLEEP,True,4,RAISE,---YY,5,5,LLM_RERANK,LEEDS,YYG-Y,4,3,LLM_RERANK,SLEET,GGGG-,1,1,LLM_RERANK,SLEEP,GGGGG,0,0,LLM_RERANK,,,,,,,,,,
31,BRICK,True,4,SIREN,-YY--,5,5,LLM_RERANK,TRAIL,-G-Y-,4,4,LLM_RERANK,PRICK,-GGGG,1,1,LLM_RERANK,BRICK,GGGGG,0,0,LLM_RERANK,,,,,,,,,,
