game_number,target_code,won,attempts,guess_1,feedback_1,strategy_1,candidates_1,guess_2,feedback_2,strategy_2,candidates_2,guess_3,feedback_3,strategy_3,candidates_3,guess_4,feedback_4,strategy_4,candidates_4,guess_5,feedback_5,strategy_5,candidates_5,guess_6,feedback_6,strategy_6,candidates_6,guess_7,feedback_7,strategy_7,candidates_7,guess_8,feedback_8,strategy_8,candidates_8,guess_9,feedback_9,strategy_9,candidates_9,guess_10,feedback_10,strategy_10,candidates_10
1,GRBR,True,5,YYOR,1B0W,LLM,182,BYWG,0B2W,VOI,39,WRGR,2B1W,VOI,4,WBRR,1B2W,VOI,1,GRBR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
2,RGBY,True,4,RYGG,1B2W,LLM,84,GWGR,0B2W,VOI,19,YGBG,2B1W,VOI,3,RGBY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
3,BYYW,True,4,WYGY,1B2W,LLM,84,GYBW,2B1W,VOI,6,GYWG,1B1W,VOI,1,BYYW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
4,BGWY,True,4,BROR,1B0W,LLM,182,GWGR,0B2W,VOI,26,OGOW,1B1W,VOI,2,BGWY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
5,BROG,True,5,RRWR,1B0W,LLM,317,RGBY,0B3W,VOI,41,YRYG,2B0W,VOI,7,YBWG,1B1W,VOI,3,BROG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
6,GGWY,True,4,YYRB,0B1W,LLM,276,OGYG,1B2W,VOI,18,WGOY,2B1W,VOI,1,GGWY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
7,RWOW,True,5,BWYO,1B1W,LLM,252,BROG,1B1W,VOI,50,OGYG,0B1W,VOI,13,WRRO,0B3W,VOI,1,RWOW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
8,WGRR,True,3,OYBB,0B0W,LLM,81,GWGR,1B2W,VOI,18,WGRR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,ROWO,True,5,ORBB,0B2W,LLM,222,GBGR,0B1W,VOI,53,RWOW,1B2W,VOI,7,YWRO,1B2W,VOI,1,ROWO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
10,WYYY,True,5,WOBO,1B0W,LLM,182,WGRR,1B0W,VOI,28,YGBG,0B1W,VOI,7,WYWW,2B0W,VOI,1,WYYY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
11,ORRR,True,4,YBBR,1B0W,LLM,182,WGRR,2B0W,VOI,15,WWOR,1B1W,VOI,6,ORRR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
12,RGOW,True,5,GBGR,0B2W,LLM,222,WGOB,2B1W,VOI,13,WGBW,2B0W,VOI,3,OGBB,1B1W,VOI,2,RGOW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
