game_number,target_code,won,attempts,guess_1,feedback_1,strategy_1,candidates_1,guess_2,feedback_2,strategy_2,candidates_2,guess_3,feedback_3,strategy_3,candidates_3,guess_4,feedback_4,strategy_4,candidates_4,guess_5,feedback_5,strategy_5,candidates_5,guess_6,feedback_6,strategy_6,candidates_6,guess_7,feedback_7,strategy_7,candidates_7,guess_8,feedback_8,strategy_8,candidates_8,guess_9,feedback_9,strategy_9,candidates_9,guess_10,feedback_10,strategy_10,candidates_10
1,GRBR,True,4,GWGG,1B0W,LLM,317,GRRO,2B1W,CSS,15,GYRR,2B1W,VOI,2,GRBR,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
2,RGBY,True,5,RGWG,2B0W,LLM,105,RYWW,1B1W,CSS,24,RGOY,3B0W,VOI,3,RGRY,3B0W,CSS,2,RGBY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
3,BYYW,True,4,WGYW,2B0W,LLM,105,YGYR,1B1W,CSS,24,RGBW,1B1W,VOI,2,BYYW,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
4,BGWY,True,4,RGYG,1B1W,LLM,230,WOGG,0B2W,CSS,34,YGWB,2B2W,VOI,2,BGWY,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
5,BROG,True,4,YWGY,0B1W,LLM,276,RORG,1B2W,CSS,27,GBRO,0B4W,VOI,3,BROG,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
6,GGWY,True,5,ORYB,0B1W,LLM,152,WBGG,0B3W,CSS,8,GGWO,3B0W,VOI,2,GGWR,3B0W,CSS,1,GGWY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
7,RWOW,True,4,WYWG,0B2W,LLM,222,GGBY,0B0W,CSS,4,OWOW,3B0W,VOI,2,RWOW,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
8,WGRR,True,4,YRWG,0B3W,LLM,136,WYBR,2B0W,CSS,14,WYGO,1B1W,VOI,3,WGRR,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
9,ROWO,True,4,GWOO,1B2W,LLM,84,WGOW,0B2W,CSS,14,ORGO,1B2W,VOI,1,ROWO,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
10,WYYY,True,5,RGBO,0B0W,LLM,16,WWYW,2B0W,CSS,3,YYYW,2B2W,VOI,2,YWYY,2B2W,CSS,1,WYYY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
11,ORRR,True,5,RWBR,1B1W,LLM,230,RRGY,1B1W,CSS,39,RBOG,0B2W,VOI,6,YRBB,1B0W,CSS,1,ORRR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
12,RGOW,True,4,GBOR,1B2W,LLM,132,WGBR,1B2W,CSS,17,WBGO,0B3W,VOI,2,RGOW,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
13,RGOG,True,4,GBBG,1B1W,LLM,208,BBRO,0B2W,CSS,23,GYOB,1B1W,VOI,3,RGOG,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
14,RWGW,True,5,RWGO,3B0W,LLM,20,RWYO,2B0W,CSS,12,RBGO,2B0W,VOI,6,WWGO,2B1W,CSS,1,RWGW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
15,BRBY,True,5,YORB,0B3W,LLM,136,OYWR,0B2W,CSS,28,RBYG,0B3W,VOI,4,BGOY,2B0W,CSS,1,BRBY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
16,BGGB,True,4,GBYG,0B3W,LLM,44,RYGB,2B0W,CSS,3,OGGB,3B0W,VOI,2,BGGB,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
17,OOOB,True,5,YRBY,0B1W,LLM,276,BGGW,0B1W,CSS,40,WORR,1B0W,VOI,3,GOYO,1B1W,CSS,1,OOOB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
18,WOGB,True,4,GYWG,0B2W,LLM,222,YWYB,1B1W,CSS,41,WOYW,2B0W,VOI,3,WOGB,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
19,RGYR,True,5,RWOG,1B1W,LLM,252,BGOB,1B0W,CSS,42,YOOR,1B1W,VOI,6,WYOW,0B1W,CSS,2,RGYR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
20,WGWY,True,5,GOGG,0B1W,LLM,308,ORRW,0B1W,CSS,38,BBOO,0B0W,VOI,5,RGYY,2B0W,CSS,1,WGWY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
21,GWGW,True,5,GYRY,1B0W,LLM,182,WBWY,0B2W,CSS,26,BYOB,0B0W,VOI,2,RWRW,2B0W,CSS,1,GWGW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
