game_number,target_code,won,attempts,guess_1,feedback_1,strategy_1,candidates_1,guess_2,feedback_2,strategy_2,candidates_2,guess_3,feedback_3,strategy_3,candidates_3,guess_4,feedback_4,strategy_4,candidates_4,guess_5,feedback_5,strategy_5,candidates_5,guess_6,feedback_6,strategy_6,candidates_6,guess_7,feedback_7,strategy_7,candidates_7,guess_8,feedback_8,strategy_8,candidates_8,guess_9,feedback_9,strategy_9,candidates_9,guess_10,feedback_10,strategy_10,candidates_10
1,GRBR,True,4,WGYR,1B1W,LLM,252,YBYG,0B2W,CSS,43,GOBR,3B0W,VOI,1,GRBR,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
2,RGBY,True,4,WBBG,1B1W,LLM,230,YBOB,0B2W,CSS,34,GRBY,2B2W,VOI,2,RGBY,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
3,BYYW,True,3,OOYG,1B0W,LLM,182,BRYW,3B0W,CSS,9,BYYW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,BGWY,True,6,GGGG,1B0W,LLM,500,BWGO,1B2W,CSS,84,BGRW,2B1W,VOI,5,BORG,1B1W,CSS,2,BGWB,3B0W,VOI,1,BGWY,4B0W,CSS,1,,,,,,,,,,,,,,,,
5,BROG,True,4,BRBY,2B0W,LLM,105,RRBW,1B1W,CSS,24,WOBY,0B2W,VOI,3,BROG,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
6,GGWY,True,5,RYGO,0B2W,LLM,312,YRWR,1B1W,CSS,53,OWWY,2B0W,VOI,5,GBWY,3B0W,CSS,1,GGWY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
7,RWOW,True,5,WRBG,0B2W,LLM,312,OBGY,0B1W,CSS,28,ROWR,1B2W,VOI,4,RYRW,2B0W,CSS,1,RWOW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
8,WGRR,True,4,BBRO,1B0W,LLM,182,YGGO,1B0W,CSS,28,BWGW,0B2W,VOI,3,WGRR,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
9,ROWO,True,4,BGOG,0B1W,LLM,276,WBWY,1B0W,CSS,34,ROWR,3B0W,VOI,2,ROWO,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
10,WYYY,True,5,RBYB,1B0W,LLM,182,WGYW,2B0W,CSS,24,YGYO,1B1W,VOI,4,RGOW,0B1W,CSS,1,WYYY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
11,ORRR,True,5,WGGO,0B1W,LLM,276,RWWB,0B1W,CSS,54,OYOR,2B0W,VOI,5,BYOY,0B1W,CSS,1,ORRR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
