game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6,candidates_before_1,candidates_after_1,reduction_rate_1,candidates_before_2,candidates_after_2,reduction_rate_2,candidates_before_3,candidates_after_3,reduction_rate_3,candidates_before_4,candidates_after_4,reduction_rate_4,candidates_before_5,candidates_after_5,reduction_rate_5,candidates_before_6,candidates_after_6,reduction_rate_6,total_violations
1,PHOTO,True,4,RAMOS,---Y-,5,5,CSS_TRUE,COYNE,-Y---,5,5,CSS_TRUE,DIPLO,--Y-G,4,4,CSS_TRUE,PHOTO,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,343,93.90655533842602,343,18,94.75218658892128,18,1,94.44444444444444,1.0,1.0,0.0,,,,,,,0
2,PARTY,True,5,MAIER,-G--Y,4,4,CSS_TRUE,SACRA,-G-Y-,4,4,CSS_TRUE,DARKO,-GG--,3,3,CSS_TRUE,GARTH,-GGG-,2.0,2.0,LLM,PARTY,GGGGG,0.0,0.0,LLM,,,,,,5629,103,98.1701900870492,103,25,75.72815533980582,25,4,84.0,4.0,1.0,75.0,1.0,1.0,0.0,,,,0
3,TRICK,True,3,DEANS,-----,5,5,CSS_TRUE,COURT,Y--YY,5,5,CSS_TRUE,TRICK,GGGGG,0,0,CSS_TRUE,,,,,,,,,,,,,,,,5629,430,92.3609877420501,430,1,99.76744186046513,1,1,0.0,,,,,,,,,,0
4,DIRTY,True,4,LATER,--Y-Y,5,5,CSS_TRUE,HORST,--G-Y,4,4,CSS_TRUE,KURTZ,--GG-,3,3,CSS_TRUE,DIRTY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,107,98.09912950790547,107,3,97.196261682243,3,1,66.66666666666666,1.0,1.0,0.0,,,,,,,0
5,USUAL,True,4,EATON,-Y---,5,5,CSS_TRUE,ARIAS,---GY,4,4,CSS_TRUE,SQUAW,Y-GG-,3,3,CSS_TRUE,USUAL,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,343,93.90655533842602,343,3,99.12536443148689,3,1,66.66666666666666,1.0,1.0,0.0,,,,,,,0
6,TRULY,True,5,ACRES,--Y--,5,5,CSS_TRUE,ORTON,-GY--,4,4,CSS_TRUE,FRITZ,-G-Y-,4,4,CSS_TRUE,TRUDY,GGG-G,1.0,1.0,LLM,TRULY,GGGGG,0.0,0.0,LLM,,,,,,5629,162,97.12204654467934,162,11,93.20987654320987,11,3,72.72727272727273,3.0,1.0,66.66666666666666,1.0,1.0,0.0,,,,0
7,SPENT,True,4,CARTE,---YY,5,5,CSS_TRUE,TUNES,Y-YYY,5,5,CSS_TRUE,STEIN,GYG-Y,3,3,CSS_TRUE,SPENT,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,134,97.61947059868538,134,5,96.26865671641792,5,1,80.0,1.0,1.0,0.0,,,,,,,0
8,PAUSE,True,3,LASER,-GYY-,4,3,CSS_TRUE,SAUCE,YGG-G,2,2,CSS_TRUE,PAUSE,GGGGG,0,0,CSS_TRUE,,,,,,,,,,,,,,,,5629,5,99.91117427607034,5,1,80.0,1,1,0.0,,,,,,,,,,0
9,CRAZY,True,5,OREAL,-G-Y-,4,4,CSS_TRUE,TRANS,-GG--,3,3,CSS_TRUE,BRAGA,-GG--,3,3,CSS_TRUE,CRAMP,GGG--,2.0,2.0,LLM,CRAZY,GGGGG,0.0,0.0,LLM,,,,,,5629,90,98.4011369692663,90,19,78.88888888888889,19,5,73.68421052631578,5.0,2.0,60.0,2.0,1.0,50.0,,,,0
10,BASES,True,3,STARE,Y-Y-Y,5,4,CSS_TRUE,CASED,-GGG-,2,2,CSS_TRUE,BASES,GGGGG,0,0,CSS_TRUE,,,,,,,,,,,,,,,,5629,91,98.38337182448036,91,7,92.3076923076923,7,1,85.71428571428571,,,,,,,,,,0
