game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6,candidates_before_1,candidates_after_1,reduction_rate_1,candidates_before_2,candidates_after_2,reduction_rate_2,candidates_before_3,candidates_after_3,reduction_rate_3,candidates_before_4,candidates_after_4,reduction_rate_4,candidates_before_5,candidates_after_5,reduction_rate_5,candidates_before_6,candidates_after_6,reduction_rate_6,total_violations
1,PHOTO,True,5,SENOR,---Y-,5,5,CSS_TRUE,FALCO,----G,4,4,CSS_TRUE,GITMO,--Y-G,4.0,4.0,CSS_TRUE,TOKYO,YY--G,4.0,4.0,LLM,PHOTO,GGGGG,0.0,0.0,LLM,,,,,,5629,234,95.84295612009238,234,20,91.45299145299144,20.0,3.0,85.0,3.0,1.0,66.66666666666666,1.0,1.0,0.0,,,,0
2,PARTY,True,5,OATES,-GY--,4,4,CSS_TRUE,TANIA,YG---,4,4,CSS_TRUE,GARTH,-GGG-,2.0,2.0,CSS_TRUE,MARTY,-GGGG,1.0,1.0,LLM,PARTY,GGGGG,0.0,0.0,LLM,,,,,,5629,61,98.91632616805826,61,10,83.60655737704919,10.0,2.0,80.0,2.0,1.0,50.0,1.0,1.0,0.0,,,,0
3,TRICK,True,4,DANES,-----,5,5,CSS_TRUE,PILOT,-Y--Y,5,5,CSS_TRUE,THICC,G-GG-,2.0,2.0,CSS_TRUE,TRICK,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,430,92.3609877420501,430,9,97.90697674418604,9.0,1.0,88.88888888888889,1.0,1.0,0.0,,,,,,,0
4,DIRTY,True,4,STAIR,-Y-YY,5,5,CSS_TRUE,WRITE,-YYG-,4,4,CSS_TRUE,GIRTH,-GGG-,2.0,2.0,CSS_TRUE,DIRTY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,33,99.41375022206432,33,5,84.84848484848484,5.0,1.0,80.0,1.0,1.0,0.0,,,,,,,0
5,USUAL,True,4,HOSEA,--Y-Y,5,4,CSS_TRUE,SARIN,YY---,5,5,CSS_TRUE,CLASP,-YYY-,5.0,5.0,CSS_TRUE,USUAL,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,325,94.22632794457274,325,34,89.53846153846153,34.0,4.0,88.23529411764706,4.0,1.0,75.0,,,,,,,0
6,TRULY,True,6,SAREE,--Y--,5,5,CSS_TRUE,ORION,-G---,4,4,CSS_TRUE,CRYPT,-GY-Y,4.0,4.0,CSS_TRUE,TRUST,GGG--,2.0,2.0,LLM,TRUDY,GGG-G,1.0,1.0,LLM,TRULY,GGGGG,0.0,0.0,LLM,5629,200,96.446971042814,200,10,95.0,10.0,2.0,80.0,2.0,2.0,0.0,2.0,1.0,50.0,1.0,1.0,0.0,3
7,SPENT,True,2,PARIS,Y---Y,5,5,CSS_TRUE,SPENT,GGGGG,0,0,CSS_TRUE,,,,,,,,,,,,,,,,,,,,,5629,40,99.2893942085628,40,1,97.5,,,,,,,,,,,,,0
8,PAUSE,True,2,PARSE,GG-GG,1,1,CSS_TRUE,PAUSE,GGGGG,0,0,CSS_TRUE,,,,,,,,,,,,,,,,,,,,,5629,1,99.98223485521407,1,1,0.0,,,,,,,,,,,,,0
9,CRAZY,False,6,OATES,-Y---,5,5,CSS_TRUE,FRAIL,-GG--,3,3,CSS_TRUE,BRAND,-GG--,3.0,3.0,CSS_TRUE,GRASS,-GG--,3.0,3.0,LLM,CRACK,GGG--,2.0,2.0,LLM,CRAMP,GGG--,2.0,2.0,LLM,5629,312,94.45727482678984,312,22,92.94871794871796,22.0,5.0,77.27272727272727,5.0,3.0,40.0,3.0,2.0,33.33333333333333,2.0,1.0,50.0,1
10,BASES,True,2,IBSEN,-YGG-,3,3,CSS_TRUE,BASES,GGGGG,0,0,CSS_TRUE,,,,,,,,,,,,,,,,,,,,,5629,5,99.91117427607034,5,1,80.0,,,,,,,,,,,,,0
11,YOUNG,True,4,DALES,-----,5,5,CSS_TRUE,PRINT,---G-,4,4,CSS_TRUE,HMONG,--YGG,3.0,3.0,CSS_TRUE,YOUNG,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,475,91.56155622668324,475,17,96.42105263157896,17.0,1.0,94.11764705882352,1.0,1.0,0.0,,,,,,,0
12,MEANS,True,3,ARIES,Y--YG,4,4,CSS_TRUE,MEALS,GGG-G,1,1,CSS_TRUE,MEANS,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,,,,,,5629,36,99.36045478770652,36,2,94.44444444444444,2.0,1.0,50.0,,,,,,,,,,0
13,TRUTH,True,3,IRATE,-G-G-,3,3,CSS_TRUE,BROTH,-G-GG,2,2,CSS_TRUE,TRUTH,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,,,,,,5629,5,99.91117427607034,5,1,80.0,1.0,1.0,0.0,,,,,,,,,,0
