game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6,candidates_before_1,candidates_after_1,reduction_rate_1,candidates_before_2,candidates_after_2,reduction_rate_2,candidates_before_3,candidates_after_3,reduction_rate_3,candidates_before_4,candidates_after_4,reduction_rate_4,candidates_before_5,candidates_after_5,reduction_rate_5,candidates_before_6,candidates_after_6,reduction_rate_6,total_violations
1,PHOTO,True,4,GREEN,-----,5,5,LLM,TULSA,Y----,5,5,CSS_TRUE,WIDTH,---GY,4,4,CSS_TRUE,PHOTO,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,1283,77.20731923965181,1283,30,97.66173031956352,30,1,96.66666666666669,1.0,1.0,0.0,,,,,,,0
2,PARTY,True,4,START,-YYY-,5,3,LLM,TAMER,YG--Y,4,4,CSS_TRUE,DARTH,-GGG-,2,2,CSS_TRUE,PARTY,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,50,99.1117427607035,50,8,84.0,8,3,62.5,3.0,1.0,66.66666666666666,,,,,,,0
3,TRICK,True,5,GUESS,-----,5,5,LLM,NATAL,--Y--,5,5,CSS_TRUE,FORTY,--YY-,5,5,CSS_TRUE,TRIPP,GGG--,2.0,2.0,CSS_TRUE,TRICK,GGGGG,0.0,0.0,CSS_TRUE,,,,,,5629,1270,77.43826612186889,1270,52,95.90551181102364,52,3,94.23076923076924,3.0,1.0,66.66666666666666,1.0,1.0,0.0,,,,0
4,DIRTY,True,3,START,-Y-Y-,5,4,LLM,TIRED,YGG-Y,3,3,CSS_TRUE,DIRTY,GGGGG,0,0,CSS_TRUE,,,,,,,,,,,,,,,,5629,88,98.43666725883816,88,1,98.86363636363636,1,1,0.0,,,,,,,,,,0
5,USUAL,True,3,COULD,--GY-,4,4,LLM,BLUES,-YG-Y,4,4,CSS_TRUE,USUAL,GGGGG,0,0,CSS_TRUE,,,,,,,,,,,,,,,,5629,32,99.43151536685023,32,1,96.875,1,1,0.0,,,,,,,,,,0
6,TRULY,True,3,COULD,--GG-,3,3,LLM,PAULS,--GG-,3,3,CSS_TRUE,TRULY,GGGGG,0,0,CSS_TRUE,,,,,,,,,,,,,,,,5629,12,99.78681826256884,12,2,83.33333333333334,2,1,50.0,,,,,,,,,,0
7,SPENT,True,3,GUESS,--GY-,4,4,LLM,SHEET,G-G-G,2,2,CSS_TRUE,SPENT,GGGGG,0,0,CSS_TRUE,,,,,,,,,,,,,,,,5629,62,98.89856102327234,62,8,87.09677419354838,8,1,87.5,,,,,,,,,,0
8,PAUSE,True,4,GUESS,-YYG-,4,4,LLM,ROUSE,--GGG,2,2,CSS_TRUE,CAUSE,-GGGG,1,1,CSS_TRUE,PAUSE,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,11,99.80458340735476,11,4,63.63636363636363,4,1,75.0,1.0,1.0,0.0,,,,,,,0
9,CRAZY,True,6,GIVEN,-----,5,5,LLM,CROPS,GG---,3,3,CSS_TRUE,CRACK,GGG--,2,2,CSS_TRUE,CRAWL,GGG--,2.0,2.0,CSS_TRUE,CRABB,GGG--,2.0,2.0,CSS_TRUE,CRAZY,GGGGG,0.0,0.0,CSS_TRUE,5629,1299,76.92307692307693,1299,6,99.53810623556582,6,4,33.33333333333333,4.0,3.0,25.0,3.0,2.0,33.33333333333333,2.0,1.0,50.0,0
10,BASES,True,6,GUESS,--YYG,4,4,LLM,SEALS,YYY-G,4,4,CSS_TRUE,VASES,-GGGG,1,1,CSS_TRUE,EASES,-GGGG,1.0,1.0,CSS_TRUE,CASES,-GGGG,1.0,1.0,CSS_TRUE,BASES,GGGGG,0.0,0.0,CSS_TRUE,5629,52,99.07621247113164,52,6,88.46153846153845,6,3,50.0,3.0,2.0,33.33333333333333,2.0,1.0,50.0,1.0,1.0,0.0,0
11,YOUNG,True,3,GUESS,YY---,5,5,LLM,LOUGH,-GGY-,3,3,CSS_TRUE,YOUNG,GGGGG,0,0,CSS_TRUE,,,,,,,,,,,,,,,,5629,19,99.66246224906732,19,1,94.73684210526316,1,1,0.0,,,,,,,,,,0
12,MEANS,True,5,FOUND,---G-,4,4,LLM,SIENA,Y-YGY,4,4,CSS_TRUE,JEANS,-GGGG,1,1,CSS_TRUE,BEANS,-GGGG,1.0,1.0,CSS_TRUE,MEANS,GGGGG,0.0,0.0,CSS_TRUE,,,,,,5629,226,95.98507727837982,226,6,97.34513274336284,6,3,50.0,3.0,2.0,33.33333333333333,2.0,1.0,50.0,,,,0
13,TRUTH,True,4,GIVEN,-----,5,5,LLM,TOURS,G-GY-,3,3,CSS_TRUE,TRULY,GGG--,2,2,CSS_TRUE,TRUTH,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,1299,76.92307692307693,1299,5,99.6150885296382,5,3,40.0,3.0,1.0,66.66666666666666,,,,,,,0
14,FIRED,True,6,GUESS,--Y--,5,5,LLM,ANDRE,--YYY,5,4,CSS_TRUE,TIRED,-GGGG,1,1,CSS_TRUE,MIRED,-GGGG,1.0,1.0,CSS_TRUE,HIRED,-GGGG,1.0,1.0,CSS_TRUE,FIRED,GGGGG,0.0,0.0,CSS_TRUE,5629,1121,80.08527269497246,1121,28,97.50223015165032,28,4,85.71428571428571,4.0,3.0,25.0,3.0,2.0,33.33333333333333,2.0,1.0,50.0,0
15,FOLKS,True,6,GUESS,----G,4,4,LLM,DORIS,-G--G,3,3,CSS_TRUE,LOOMS,YG--G,3,3,CSS_TRUE,BOLTS,-GG-G,2.0,2.0,CSS_TRUE,YOLKS,-GGGG,1.0,1.0,CSS_TRUE,FOLKS,GGGGG,0.0,0.0,CSS_TRUE,5629,393,93.01829809912952,393,60,84.7328244274809,60,11,81.66666666666667,11.0,3.0,72.72727272727273,3.0,1.0,66.66666666666666,1.0,1.0,0.0,0
16,CHILE,True,4,COULD,G--G-,3,3,LLM,CALLE,G--GG,2,2,CSS_TRUE,CYCLE,G--GG,2,2,CSS_TRUE,CHILE,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,12,99.78681826256884,12,2,83.33333333333334,2,1,50.0,1.0,1.0,0.0,,,,,,,0
17,BLACK,True,3,COULD,Y--Y-,5,5,LLM,LEICA,Y--GY,4,4,CSS_TRUE,BLACK,GGGGG,0,0,CSS_TRUE,,,,,,,,,,,,,,,,5629,29,99.48481080120804,29,3,89.65517241379311,3,1,66.66666666666666,,,,,,,,,,0
