game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6
1,PHOTO,True,3,FINED,-----,5,5,RANDOM,SORTA,-Y-G-,4,4,VOI,PHOTO,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
2,PARTY,True,4,ISAAC,--Y--,5,5,RANDOM,LATER,-GY-Y,4,4,VOI,MARTY,-GGGG,1,1,VOI,PARTY,GGGGG,0,0,VOI,,,,,,,,,,
3,TRICK,True,5,EVERS,---Y-,5,5,RANDOM,MORTY,--YY-,5,5,VOI,ARTUR,-GY--,4,4,VOI,TRIPP,GGG--,2,2,VOI,TRICK,GGGGG,0,0,VOI,,,,,
4,DIRTY,True,5,ANVIL,---Y-,5,5,RANDOM,TRIPS,YYY--,5,5,VOI,RIGHT,YG--Y,4,4,VOI,MITRE,-GYY-,4,4,VOI,DIRTY,GGGGG,0,0,VOI,,,,,
5,USUAL,True,4,LOBED,Y----,5,5,RANDOM,TAILS,-Y-YY,5,5,VOI,SHAWL,Y-Y-G,4,3,VOI,USUAL,GGGGG,0,0,VOI,,,,,,,,,,
6,TRULY,True,5,PRAIA,-G---,4,4,RANDOM,TRUCK,GGG--,2,2,VOI,TRUST,GGG--,2,2,VOI,TRURO,GGG--,2,2,VOI,TRULY,GGGGG,0,0,VOI,,,,,
7,SPENT,True,4,NABIL,Y----,5,5,RANDOM,TRUNK,Y--G-,4,4,VOI,ETHNO,YY-G-,4,4,VOI,SPENT,GGGGG,0,0,VOI,,,,,,,,,,
8,PAUSE,True,4,PATIO,GG---,3,3,RANDOM,PALEY,GG-Y-,3,3,VOI,PARKE,GG--G,2,2,VOI,PAUSE,GGGGG,0,0,VOI,,,,,,,,,,
9,CRAZY,True,4,ASCII,Y-Y--,5,5,RANDOM,TRACK,-GGY-,3,3,VOI,CRAZE,GGGG-,1,1,VOI,CRAZY,GGGGG,0,0,VOI,,,,,,,,,,
10,BASES,True,6,RULED,---G-,4,4,RANDOM,HANES,-G-GG,2,2,VOI,PAGES,-G-GG,2,2,VOI,FATES,-G-GG,2,2,VOI,SAVES,YG-GG,2,2,VOI,BASES,GGGGG,0,0,VOI
11,YOUNG,True,4,ARIEL,-----,5,5,RANDOM,KYOTO,-YY--,5,4,VOI,MOSBY,-G--Y,4,4,VOI,YOUNG,GGGGG,0,0,VOI,,,,,,,,,,
12,MEANS,True,5,BULLS,----G,4,4,RANDOM,CASES,-Y-YG,4,4,VOI,TEARS,-GG-G,2,2,VOI,DEANS,-GGGG,1,1,VOI,MEANS,GGGGG,0,0,VOI,,,,,
13,TRUTH,True,4,PORKY,--Y--,5,5,RANDOM,TRIES,GG---,3,3,VOI,TRACT,GG--Y,3,3,VOI,TRUTH,GGGGG,0,0,VOI,,,,,,,,,,
14,FIRED,True,5,CRASH,-Y---,5,5,RANDOM,BITER,-G-GY,3,3,VOI,RIPEN,YG-G-,3,3,VOI,WIRED,-GGGG,1,1,VOI,FIRED,GGGGG,0,0,VOI,,,,,
15,FOLKS,True,5,WHISK,---YY,5,5,RANDOM,PEAKS,---GG,3,3,VOI,LOCKS,YG-GG,2,2,VOI,YOLKS,-GGGG,1,1,VOI,FOLKS,GGGGG,0,0,VOI,,,,,
16,CHILE,True,6,COURS,G----,4,4,RANDOM,CHALK,GG-G-,2,2,VOI,CHILL,GGGG-,1,1,VOI,CHILI,GGGG-,1,1,VOI,CHILD,GGGG-,1,1,VOI,CHILE,GGGGG,0,0,VOI
17,BLACK,True,3,CHERI,Y----,5,5,RANDOM,SLACK,-GGGG,1,1,VOI,BLACK,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
