game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6
1,PHOTO,True,2,HOUSE,YY---,5,4,LLM,PHOTO,GGGGG,0,0,LLM,,,,,,,,,,,,,,,,,,,,
2,PARTY,True,4,HOUSE,-----,5,5,LLM,BRAIN,-YY--,5,5,LLM,MARRY,-GG-G,2,2,LLM,PARTY,GGGGG,0,0,LLM,,,,,,,,,,
3,TRICK,True,4,HOUSE,-----,5,5,LLM,TRAIN,GG-Y-,3,3,LLM,TRILL,GGG--,2,2,LLM,TRICK,GGGGG,0,0,LLM,,,,,,,,,,
4,DIRTY,True,3,HOUSE,-----,5,5,LLM,TRAIN,YY-Y-,5,5,LLM,DIRTY,GGGGG,0,0,LLM,,,,,,,,,,,,,,,
5,USUAL,True,3,ABOUT,Y--Y-,5,5,LLM,SAUCE,YYG--,4,4,LLM,USUAL,GGGGG,0,0,LLM,,,,,,,,,,,,,,,
6,TRULY,True,2,HOUSE,--G--,4,4,LLM,TRULY,GGGGG,0,0,LLM,,,,,,,,,,,,,,,,,,,,
7,SPENT,True,4,HOUSE,---YY,5,5,LLM,SPEAK,GGG--,2,2,LLM,SPEED,GGG--,2,2,LLM,SPENT,GGGGG,0,0,LLM,,,,,,,,,,
8,PAUSE,True,4,HOUSE,--GGG,2,2,LLM,AMUSE,Y-GGG,2,2,LLM,CAUSE,-GGGG,1,1,LLM,PAUSE,GGGGG,0,0,LLM,,,,,,,,,,
9,CRAZY,True,4,HOUSE,-----,5,5,LLM,AGAIN,--G--,4,4,LLM,TRACK,-GGY-,3,3,LLM,CRAZY,GGGGG,0,0,LLM,,,,,,,,,,
10,BASES,True,6,HOUSE,---YY,5,4,LLM,SPEAK,Y-YY-,5,5,LLM,MEANS,-YY-G,4,4,LLM,CASES,-GGGG,1,1,LLM,EASES,-GGGG,1,1,LLM,BASES,GGGGG,0,0,LLM
11,YOUNG,True,4,HOUSE,-GG--,3,3,LLM,MOUNT,-GGG-,2,2,LLM,FOUND,-GGG-,2,2,LLM,YOUNG,GGGGG,0,0,LLM,,,,,,,,,,
12,MEANS,True,4,HOUSE,---YY,5,5,LLM,SEEMS,-G-YG,3,3,LLM,MELTS,GG--G,2,2,LLM,MEANS,GGGGG,0,0,LLM,,,,,,,,,,
13,TRUTH,True,3,HOUSE,Y-G--,4,4,LLM,THUMP,GYG--,3,3,LLM,TRUTH,GGGGG,0,0,LLM,,,,,,,,,,,,,,,
14,FIRED,True,4,THERE,--YY-,5,4,LLM,LOWER,---GY,4,4,LLM,CRIED,-YYGG,3,3,LLM,FIRED,GGGGG,0,0,LLM,,,,,,,,,,
15,FOLKS,True,5,HOUSE,-G-Y-,4,4,LLM,BOOTS,-G--G,3,3,LLM,LOINS,YG--G,3,3,LLM,FOALS,GG-YG,2,2,LLM,FOLKS,GGGGG,0,0,LLM,,,,,
16,CHILE,True,4,HOUSE,Y---G,4,4,LLM,THERE,-G--G,3,3,LLM,WHINE,-GG-G,2,2,LLM,CHILE,GGGGG,0,0,LLM,,,,,,,,,,
17,BLACK,True,3,HOUSE,-----,5,5,LLM,TRACK,--GGG,2,2,LLM,BLACK,GGGGG,0,0,LLM,,,,,,,,,,,,,,,
18,GRANT,True,3,HOUSE,-----,5,5,LLM,TRAIN,YGG-Y,3,3,LLM,GRANT,GGGGG,0,0,LLM,,,,,,,,,,,,,,,
