game_number,target_code,won,attempts,guess_1,feedback_1,strategy_1,candidates_1,guess_2,feedback_2,strategy_2,candidates_2,guess_3,feedback_3,strategy_3,candidates_3,guess_4,feedback_4,strategy_4,candidates_4,guess_5,feedback_5,strategy_5,candidates_5,guess_6,feedback_6,strategy_6,candidates_6,guess_7,feedback_7,strategy_7,candidates_7,guess_8,feedback_8,strategy_8,candidates_8,guess_9,feedback_9,strategy_9,candidates_9,guess_10,feedback_10,strategy_10,candidates_10
1,GPBR,True,5,RGYO,0B2W,LLM,936,OBRP,0B3W,VOI,52,WOBR,2B0W,VOI,9,POBY,1B1W,VOI,2,GPBR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
2,RYGO,True,6,RGBW,1B1W,LLM,660,YPBG,0B2W,VOI,141,KYGW,2B0W,VOI,11,BYOW,1B1W,VOI,3,POGW,1B1W,VOI,2,RYGO,4B0W,VOI,1,,,,,,,,,,,,,,,,
3,OYGW,True,4,RGBO,0B2W,LLM,936,PORK,0B1W,VOI,180,BYOW,2B1W,VOI,10,OYGW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
4,YKBP,True,6,RGBW,1B0W,LLM,500,POBY,1B2W,VOI,30,OYBB,1B1W,VOI,6,PYOW,0B2W,VOI,4,KPBO,1B2W,VOI,1,YKBP,4B0W,VOI,1,,,,,,,,,,,,,,,,
5,YOOO,True,5,RGBW,0B0W,LLM,256,YKOK,2B0W,VOI,29,YPOY,2B0W,VOI,5,YPPK,1B0W,VOI,1,YOOO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
6,BGPK,True,6,RGBW,1B1W,LLM,660,GOYW,0B1W,VOI,147,YPBR,0B2W,VOI,32,KGRP,1B2W,VOI,5,RRGP,0B2W,VOI,2,BGPK,4B0W,VOI,1,,,,,,,,,,,,,,,,
7,GWRK,True,6,RGYB,0B2W,LLM,936,BKPY,0B1W,VOI,188,OYGW,0B2W,VOI,47,WOBR,0B2W,VOI,19,PWRG,2B1W,VOI,2,GWRK,4B0W,VOI,1,,,,,,,,,,,,,,,,
8,GYGR,True,5,RGBW,0B2W,LLM,936,KROG,0B2W,VOI,200,GOPB,1B0W,VOI,22,GYWK,2B0W,VOI,4,GYGR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
9,PPRR,True,5,RGBW,0B1W,LLM,976,PROK,1B1W,VOI,179,YRRO,1B1W,VOI,20,YPOB,1B0W,VOI,1,PPRR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
10,RORO,True,5,RGBW,1B0W,LLM,500,KPBO,1B0W,VOI,62,OGYO,1B1W,VOI,6,RROO,2B2W,VOI,1,RORO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
11,RYPO,True,5,RORW,1B1W,LLM,558,PPRR,0B2W,VOI,43,RKWP,1B1W,VOI,11,RBPO,3B0W,VOI,2,RYPO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
12,GYKK,True,6,RGYB,0B2W,LLM,936,GKWR,1B1W,VOI,165,WOBR,0B0W,VOI,15,PKGY,0B3W,VOI,2,GYKG,3B0W,VOI,1,GYKK,4B0W,VOI,1,,,,,,,,,,,,,,,,
13,YYKK,True,5,RGBW,0B0W,LLM,256,YOOO,1B0W,VOI,51,PPOK,1B0W,VOI,5,YYYK,3B0W,VOI,2,YYKK,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
14,YWPG,True,6,RGYB,0B2W,LLM,936,GYPK,1B2W,VOI,56,YKGK,1B1W,VOI,15,PYGO,0B3W,VOI,2,YPPG,3B0W,VOI,1,YWPG,4B0W,VOI,1,,,,,,,,,,,,,,,,
15,RYYG,True,4,RGYB,2B1W,LLM,72,RYKB,2B0W,VOI,7,RRGB,1B1W,VOI,2,RYYG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
16,YGYO,True,4,RGGB,1B0W,LLM,682,YKGP,1B1W,VOI,100,YPOB,1B1W,VOI,21,YGYO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
17,PWWO,True,5,RYBO,1B0W,LLM,500,KYKY,0B0W,VOI,192,RRGP,0B1W,VOI,58,GGOO,1B0W,VOI,15,PWWO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
18,YOGW,True,7,RGBY,0B2W,LLM,936,YPKG,1B1W,VOI,165,PROG,0B2W,VOI,29,YOPB,2B0W,VOI,7,GOKB,1B1W,VOI,3,YOGO,3B0W,VOI,1,YOGW,4B0W,VOI,1,,,,,,,,,,,,
19,KGYK,True,5,ROBY,0B1W,LLM,976,BGPK,2B0W,VOI,64,YPPK,1B1W,VOI,8,PGPR,1B0W,VOI,3,KGYK,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
20,OYOP,True,3,RGBW,0B0W,LLM,256,YPPK,0B2W,VOI,42,OYOP,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,RRPW,True,6,RGBW,2B0W,LLM,216,RGPO,2B0W,VOI,36,RGKY,1B0W,VOI,12,ROBO,1B0W,VOI,3,RWPW,3B0W,VOI,2,RRPW,4B0W,VOI,1,,,,,,,,,,,,,,,,
22,BOYY,True,7,RGYB,1B1W,LLM,660,BGBO,1B1W,VOI,86,RBPO,0B2W,VOI,25,YPBB,0B2W,VOI,4,BOYK,3B0W,VOI,2,BOYW,3B0W,VOI,1,BOYY,4B0W,VOI,1,,,,,,,,,,,,
23,PPRP,True,5,RGBO,0B1W,LLM,976,OYKK,0B0W,VOI,114,BBPP,1B1W,VOI,25,GPGP,2B0W,VOI,2,PPRP,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
24,WYOY,True,7,RGYB,0B1W,LLM,976,GPWP,0B1W,VOI,238,WORR,1B1W,VOI,33,PKOR,1B0W,VOI,8,WBOW,2B0W,VOI,3,YOOW,1B2W,VOI,1,WYOY,4B0W,VOI,1,,,,,,,,,,,,
25,OYOO,True,6,ROYW,0B2W,LLM,936,YGBR,0B1W,VOI,188,WBKO,1B0W,VOI,25,PYOO,3B0W,VOI,3,PROO,2B0W,VOI,2,OYOO,4B0W,VOI,1,,,,,,,,,,,,,,,,
26,BYKG,True,5,ROBY,0B2W,LLM,936,WYOP,1B0W,VOI,110,GYYB,1B2W,VOI,5,BYGK,2B2W,VOI,1,BYKG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
27,YYOY,True,5,RGBO,0B1W,LLM,976,WYOK,2B0W,VOI,64,PYOY,3B0W,VOI,3,OYOY,3B0W,VOI,1,YYOY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
28,WYRW,True,5,RGBW,1B1W,LLM,660,RYRB,2B0W,VOI,40,RYYG,1B1W,VOI,5,GYBB,1B0W,VOI,4,WYRW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
29,GWRW,True,6,RGBW,1B2W,LLM,204,GPBR,1B1W,VOI,40,WBBG,0B2W,VOI,14,OGWR,0B3W,VOI,7,GRYW,2B1W,VOI,2,GWRW,4B0W,VOI,1,,,,,,,,,,,,,,,,
30,GYPK,True,4,ROBY,0B1W,LLM,976,GYKW,2B1W,VOI,29,GKRW,1B1W,VOI,13,GYPK,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
31,PRWR,True,7,RGYB,0B1W,LLM,976,YOPY,0B1W,VOI,304,WBKO,0B1W,VOI,46,GPWP,1B1W,VOI,8,KPGK,0B1W,VOI,3,PWWR,3B0W,VOI,1,PRWR,4B0W,VOI,1,,,,,,,,,,,,
32,GOYR,True,5,RGYB,1B2W,LLM,204,GYBB,1B1W,VOI,52,GRYW,2B1W,VOI,3,GPYR,3B0W,VOI,2,GOYR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
