game_number,target_code,won,attempts,guess_1,feedback_1,strategy_1,candidates_1,guess_2,feedback_2,strategy_2,candidates_2,guess_3,feedback_3,strategy_3,candidates_3,guess_4,feedback_4,strategy_4,candidates_4,guess_5,feedback_5,strategy_5,candidates_5,guess_6,feedback_6,strategy_6,candidates_6,guess_7,feedback_7,strategy_7,candidates_7,guess_8,feedback_8,strategy_8,candidates_8,guess_9,feedback_9,strategy_9,candidates_9,guess_10,feedback_10,strategy_10,candidates_10
1,GPBR,True,6,RGBY,1B2W,LLM,204,YGRW,0B2W,VOI,70,RBGK,0B3W,VOI,13,GOBR,3B0W,VOI,2,GRBR,3B0W,VOI,1,GPBR,4B0W,VOI,1,,,,,,,,,,,,,,,,
2,RYGO,True,5,RGBY,1B2W,LLM,204,GPBR,0B2W,VOI,70,BRKY,0B2W,VOI,18,ROYG,1B3W,VOI,1,RYGO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
3,OYGW,True,5,RGBY,0B2W,LLM,936,GBWO,0B3W,VOI,52,OPGB,2B0W,VOI,9,OWRB,1B1W,VOI,2,OYGW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
4,YKBP,True,5,RGBY,1B1W,LLM,660,WGKR,0B1W,VOI,147,PORY,0B2W,VOI,23,KYBP,2B2W,VOI,1,YKBP,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
5,YOOO,True,5,RGBY,0B1W,LLM,976,KOPB,1B0W,VOI,112,KRKW,0B0W,VOI,16,OOOG,2B1W,VOI,2,YOOO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
6,BGPK,True,6,RGBY,1B1W,LLM,660,YPBK,1B2W,VOI,29,KYBO,0B2W,VOI,10,BPWY,1B1W,VOI,2,RPKB,0B3W,VOI,1,BGPK,4B0W,VOI,1,,,,,,,,,,,,,,,,
7,GWRK,True,4,RGYW,0B3W,LLM,224,OWGR,1B2W,VOI,28,YWOG,1B1W,VOI,4,GWRK,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
8,GYGR,True,5,RGBY,0B3W,LLM,224,GWRB,1B1W,VOI,50,OYRG,1B2W,VOI,7,GRYG,1B3W,VOI,1,GYGR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
9,PPRR,True,6,RGYW,0B1W,LLM,976,YKOB,0B0W,VOI,21,GPPP,1B1W,VOI,4,PRPR,2B2W,VOI,2,PRRP,2B2W,VOI,1,PPRR,4B0W,VOI,1,,,,,,,,,,,,,,,,
10,RORO,True,5,RGYW,1B0W,LLM,500,BGPK,0B0W,VOI,24,OOYO,2B0W,VOI,5,YYYO,1B0W,VOI,1,RORO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
11,RYPO,True,4,RGYW,1B1W,LLM,660,OWYB,0B2W,VOI,141,BPGW,0B1W,VOI,23,RYPO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
12,GYKK,True,6,RGBY,0B2W,LLM,936,GWRK,2B0W,VOI,61,OWRB,0B0W,VOI,6,GYPK,3B0W,VOI,3,GYGK,3B0W,VOI,2,GYKK,4B0W,VOI,1,,,,,,,,,,,,,,,,
13,YYKK,True,6,RGYW,0B1W,LLM,976,PPRR,0B0W,VOI,333,KYBO,1B1W,VOI,67,YOOO,1B0W,VOI,24,BOBG,0B0W,VOI,2,YYKK,4B0W,VOI,1,,,,,,,,,,,,,,,,
14,YWPG,True,6,RGBY,0B2W,LLM,936,GYKK,0B2W,VOI,113,WKGB,0B2W,VOI,17,YWOG,3B0W,VOI,3,YWWG,3B0W,VOI,2,YWPG,4B0W,VOI,1,,,,,,,,,,,,,,,,
15,RYYG,True,5,RGBY,1B2W,LLM,204,RYGO,2B1W,VOI,9,RYWG,3B0W,VOI,4,RYRG,3B0W,VOI,3,RYYG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
16,YGYO,True,5,RGYW,2B0W,LLM,216,ROBW,0B1W,VOI,18,YGYB,3B0W,VOI,5,BGYB,2B0W,VOI,1,YGYO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
17,PWWO,True,5,RGBY,0B0W,LLM,256,OOWW,1B2W,VOI,20,WKWO,2B1W,VOI,2,WOKO,1B1W,VOI,1,PWWO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
18,YOGW,True,4,RGBY,0B2W,LLM,936,YWPG,1B2W,VOI,56,GYPK,0B2W,VOI,17,YOGW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
19,KGYK,True,5,RGBY,1B1W,LLM,660,RYPK,1B1W,VOI,108,KYBO,1B1W,VOI,12,ROYO,1B0W,VOI,1,KGYK,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
20,OYOP,True,5,RGYW,0B1W,LLM,976,OWKK,1B0W,VOI,166,YYKY,1B0W,VOI,38,OYBP,3B0W,VOI,4,OYOP,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
21,RRPW,True,5,RGBY,1B0W,LLM,500,RORO,1B1W,VOI,56,OOOY,0B0W,VOI,21,RRKW,3B0W,VOI,5,RRPW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
22,BOYY,True,6,RGYW,1B0W,LLM,500,YYYO,1B2W,VOI,7,OOYY,3B0W,VOI,6,POYY,3B0W,VOI,2,KOYY,3B0W,VOI,1,BOYY,4B0W,VOI,1,,,,,,,,,,,,,,,,
23,PPRP,True,6,RGBY,0B1W,LLM,976,OYOP,1B0W,VOI,159,YYKK,0B0W,VOI,56,WROW,0B1W,VOI,9,GWPP,1B1W,VOI,2,PPRP,4B0W,VOI,1,,,,,,,,,,,,,,,,
24,WYOY,True,5,RGBY,1B0W,LLM,500,KOYY,1B2W,VOI,24,YYKY,2B0W,VOI,10,OYOY,3B0W,VOI,4,WYOY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
25,OYOO,True,5,RGBY,0B1W,LLM,976,GWPP,0B0W,VOI,114,YYKK,1B0W,VOI,18,YOOO,2B2W,VOI,1,OYOO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
26,BYKG,True,6,RGBY,0B3W,LLM,224,GYGR,1B1W,VOI,72,GWRB,0B2W,VOI,19,BOYR,1B1W,VOI,2,BYPG,3B0W,VOI,1,BYKG,4B0W,VOI,1,,,,,,,,,,,,,,,,
27,YYOY,True,5,RGBY,1B0W,LLM,500,OOYY,1B2W,VOI,7,WYOY,3B0W,VOI,3,PYOY,3B0W,VOI,2,YYOY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
28,WYRW,True,6,RGBY,0B2W,LLM,936,YWOB,0B2W,VOI,200,BKGW,1B0W,VOI,22,OKYR,0B2W,VOI,10,PYRW,3B0W,VOI,1,WYRW,4B0W,VOI,1,,,,,,,,,,,,,,,,
29,GWRW,True,6,RGBY,0B2W,LLM,936,PYGO,0B1W,VOI,188,WRYW,1B2W,VOI,8,KWYR,1B1W,VOI,2,WWRG,2B2W,VOI,1,GWRW,4B0W,VOI,1,,,,,,,,,,,,,,,,
