game_number,target_code,won,attempts,guess_1,feedback_1,strategy_1,candidates_1,guess_2,feedback_2,strategy_2,candidates_2,guess_3,feedback_3,strategy_3,candidates_3,guess_4,feedback_4,strategy_4,candidates_4,guess_5,feedback_5,strategy_5,candidates_5,guess_6,feedback_6,strategy_6,candidates_6,guess_7,feedback_7,strategy_7,candidates_7,guess_8,feedback_8,strategy_8,candidates_8,guess_9,feedback_9,strategy_9,candidates_9,guess_10,feedback_10,strategy_10,candidates_10
1,GRBR,True,5,RGBY,1B2W,LLM,132,YGOR,1B1W,CSS,24,WGYB,0B2W,VOI,5,BYBR,2B0W,CSS,1,GRBR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
2,RGBY,True,3,ROYG,1B2W,LLM,132,YBRG,0B4W,CSS,4,RGBY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,BYYW,True,5,RGBY,0B2W,LLM,312,WWYG,1B1W,CSS,52,OYOG,1B0W,VOI,5,BBWG,1B1W,CSS,1,BYYW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
4,BGWY,True,5,RGYW,1B2W,LLM,132,RYWO,1B1W,CSS,24,GYGW,0B3W,VOI,4,YGWB,2B2W,CSS,1,BGWY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
5,BROG,True,3,RRYY,1B0W,LLM,256,GGYW,0B1W,CSS,44,BROG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,GGWY,True,4,RGBY,2B0W,LLM,96,RWYY,1B1W,CSS,24,RGOW,1B1W,VOI,3,GGWY,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
7,RWOW,True,3,RGBY,1B0W,LLM,108,OBBO,0B1W,CSS,20,RWOW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,WGRR,True,5,RGYB,1B1W,LLM,252,OBYY,0B0W,CSS,20,RWGW,0B3W,VOI,3,WGRG,3B0W,CSS,1,WGRR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
9,ROWO,True,4,ROYG,2B0W,LLM,96,ROWR,3B0W,CSS,6,ROBR,2B0W,VOI,2,ROWO,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
10,WYYY,True,5,RGBO,0B0W,LLM,16,WYWW,2B0W,CSS,3,YYWY,2B2W,VOI,2,YYYW,2B2W,CSS,1,WYYY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
11,ORRR,True,5,RGBO,0B2W,LLM,312,YOOB,0B1W,CSS,56,BWWR,1B0W,VOI,7,GYGR,1B0W,CSS,1,ORRR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
12,RGOW,True,3,RGBO,2B1W,LLM,48,GOBO,0B2W,CSS,8,RGOW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,RGOG,True,5,RRRR,1B0W,LLM,500,RBYG,2B0W,CSS,27,RBWB,1B0W,VOI,8,ROOG,3B0W,CSS,2,RGOG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
14,RWGW,True,5,RRRR,1B0W,LLM,500,YBRW,1B1W,CSS,84,OWRO,1B1W,VOI,13,OBGR,1B1W,CSS,1,RWGW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
15,BRBY,True,2,RGBY,2B1W,LLM,48,BRBY,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,BGGB,True,5,YYYY,0B0W,LLM,625,BGGO,3B0W,CSS,16,BGRO,2B0W,VOI,6,BGGG,3B0W,CSS,2,BGGB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
17,OOOB,True,5,RGYB,1B0W,LLM,108,OOYY,2B0W,CSS,9,WWYY,0B0W,VOI,2,OOBB,3B0W,CSS,1,OOOB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
18,WOGB,True,2,YGOB,1B2W,LLM,132,WOGB,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,RGYR,True,4,ROYG,2B1W,LLM,48,ROGO,1B1W,CSS,15,GOYW,1B1W,VOI,3,RGYR,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
20,WGWY,True,5,RGBY,2B0W,LLM,96,GGWY,3B0W,CSS,6,OGWY,3B0W,VOI,2,YGWY,3B0W,CSS,1,WGWY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
21,GWGW,True,5,RGYO,0B1W,LLM,152,WBOW,1B1W,CSS,30,BBWY,0B1W,VOI,4,WWGG,2B2W,CSS,1,GWGW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
22,YWWG,True,5,RYBO,0B1W,LLM,152,GWOW,1B2W,CSS,21,WGRW,0B3W,VOI,2,BWWG,3B0W,CSS,1,YWWG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
23,BRYG,True,3,RGBY,0B4W,LLM,9,YBRG,1B3W,CSS,4,BRYG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,OGYG,True,4,RGBW,1B0W,LLM,108,OYYW,2B0W,CSS,12,OWOW,1B0W,VOI,2,OGYG,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
25,WYYR,True,6,ROYW,1B2W,LLM,132,RBOY,0B2W,CSS,38,WGYR,3B0W,VOI,4,WWYR,3B0W,CSS,2,WRYR,3B0W,VOI,1,WYYR,4B0W,CSS,1,,,,,,,,,,,,,,,,
26,BYOW,True,5,ORBY,0B3W,LLM,136,RYOW,3B0W,CSS,5,RYOG,2B0W,VOI,2,RBOW,2B1W,CSS,1,BYOW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
27,RRBG,True,4,ROYW,1B0W,LLM,108,GOGO,0B1W,CSS,20,BGYB,0B2W,VOI,2,RRBG,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
28,GYRB,True,3,ROBY,0B3W,LLM,136,GYOR,2B1W,CSS,11,GYRB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,ORRG,True,5,RGBY,0B2W,LLM,312,WRYW,1B0W,CSS,54,ORGR,2B2W,VOI,2,GROR,1B3W,CSS,1,ORRG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
30,YGBR,True,5,ROYG,0B3W,LLM,136,GRWY,0B3W,CSS,20,WGRO,1B1W,VOI,2,YGGR,3B0W,CSS,1,YGBR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
31,GBWR,True,4,RGBO,0B3W,LLM,136,YORB,0B2W,CSS,29,WROG,0B3W,VOI,3,GBWR,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
32,BRGB,True,5,RGBY,0B3W,LLM,136,OYGR,1B1W,CSS,26,GBWR,0B3W,VOI,5,YWGB,2B0W,CSS,1,BRGB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
