game_number,target_code,won,attempts,guess_1,feedback_1,strategy_1,candidates_1,guess_2,feedback_2,strategy_2,candidates_2,guess_3,feedback_3,strategy_3,candidates_3,guess_4,feedback_4,strategy_4,candidates_4,guess_5,feedback_5,strategy_5,candidates_5,guess_6,feedback_6,strategy_6,candidates_6,guess_7,feedback_7,strategy_7,candidates_7,guess_8,feedback_8,strategy_8,candidates_8,guess_9,feedback_9,strategy_9,candidates_9,guess_10,feedback_10,strategy_10,candidates_10
1,GRBR,True,5,BWRB,0B2W,LLM,222,GRWG,2B0W,CSS,29,WRWY,1B0W,VOI,6,GBWO,1B1W,CSS,1,GRBR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
2,RGBY,True,3,RRGY,2B1W,LLM,40,YRGG,0B3W,CSS,4,RGBY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,BYYW,True,5,YWBO,0B3W,LLM,136,GYWB,1B2W,CSS,20,BYOG,2B0W,VOI,2,BYRW,3B0W,CSS,1,BYYW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
4,BGWY,True,3,BBGY,2B1W,LLM,40,BGYY,3B0W,CSS,3,BGWY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,BROG,True,4,BGBR,1B2W,LLM,84,BRRG,3B0W,CSS,8,BWRG,2B1W,VOI,3,BROG,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
6,GGWY,True,5,YWBO,0B2W,LLM,312,BGOG,1B1W,CSS,52,GYOY,2B0W,VOI,4,GROW,1B1W,CSS,2,GGWY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
7,RWOW,True,4,YGBO,0B1W,LLM,152,RYWR,1B1W,CSS,30,WRWG,0B3W,VOI,2,RWOW,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
8,WGRR,True,5,RYBG,0B2W,LLM,312,YWWB,0B1W,CSS,54,GOOY,0B1W,VOI,6,OBRR,2B0W,CSS,1,WGRR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
9,ROWO,True,5,BGRO,1B1W,LLM,252,BRYY,0B1W,CSS,56,GWRW,0B2W,VOI,8,WGBB,0B1W,CSS,1,ROWO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
10,WYYY,True,6,YWGY,1B2W,LLM,84,WGWY,2B0W,CSS,14,WRYY,3B0W,VOI,3,WOYY,3B0W,CSS,2,WBYY,3B0W,VOI,1,WYYY,4B0W,CSS,1,,,,,,,,,,,,,,,,
11,ORRR,True,4,RGWY,0B1W,LLM,152,BOOG,0B1W,CSS,10,YBYB,0B0W,VOI,1,ORRR,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
12,RGOW,True,5,YYWR,0B2W,LLM,222,OORY,0B2W,CSS,30,WROB,1B2W,VOI,4,RWOG,2B2W,CSS,1,RGOW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
13,RGOG,True,4,ORRB,0B2W,LLM,222,BGOO,2B0W,CSS,31,BWYO,0B1W,VOI,2,RGOG,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
14,RWGW,True,4,GBYR,0B2W,LLM,312,OYOG,0B1W,CSS,54,WGRW,1B3W,VOI,1,RWGW,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
15,BRBY,True,5,RWGG,0B1W,LLM,276,YYOW,0B1W,CSS,40,BRRO,2B0W,VOI,5,BBRY,2B2W,CSS,1,BRBY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
16,BGGB,True,5,BWGG,2B1W,LLM,40,GWWG,0B2W,CSS,8,BGGR,3B0W,VOI,3,BGGY,3B0W,CSS,2,BGGB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
17,OOOB,True,5,YGOR,1B0W,LLM,108,BWOW,1B1W,CSS,24,YWWY,0B0W,VOI,3,OBOO,2B2W,CSS,1,OOOB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
18,WOGB,True,4,BRWG,0B3W,LLM,136,GWOB,1B3W,CSS,2,GOBW,1B3W,VOI,1,WOGB,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
19,RGYR,True,4,GYWW,0B2W,LLM,222,RBYG,2B1W,CSS,14,RGYO,3B0W,VOI,2,RGYR,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
20,WGWY,True,5,RGYB,1B1W,LLM,252,GWYO,0B3W,CSS,23,ROWG,1B1W,VOI,5,YGWW,2B2W,CSS,1,WGWY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
