game_number,target_code,won,attempts,guess_1,feedback_1,strategy_1,candidates_1,guess_2,feedback_2,strategy_2,candidates_2,guess_3,feedback_3,strategy_3,candidates_3,guess_4,feedback_4,strategy_4,candidates_4,guess_5,feedback_5,strategy_5,candidates_5,guess_6,feedback_6,strategy_6,candidates_6,guess_7,feedback_7,strategy_7,candidates_7,guess_8,feedback_8,strategy_8,candidates_8,guess_9,feedback_9,strategy_9,candidates_9,guess_10,feedback_10,strategy_10,candidates_10
1,GRBR,True,4,RGBY,1B2W,LLM,132,WRBG,2B1W,CSS,7,WYBR,2B0W,VOI,1,GRBR,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
2,RGBY,True,4,ROYG,1B2W,LLM,132,GORB,0B3W,CSS,23,BGYO,1B2W,VOI,3,RGBY,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
3,BYYW,True,4,ROYG,1B0W,LLM,108,BWYB,2B1W,CSS,7,BBYY,2B1W,VOI,1,BYYW,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
4,BGWY,True,4,RGBO,1B1W,LLM,252,GYGO,0B2W,CSS,39,YGWB,2B2W,VOI,2,BGWY,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
5,BROG,True,5,RGBO,0B4W,LLM,9,OBGR,0B4W,CSS,4,GROB,2B2W,VOI,2,GORB,0B4W,CSS,1,BROG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
6,GGWY,True,5,RGRG,1B1W,LLM,208,WOGG,0B3W,CSS,12,GGOB,2B0W,VOI,3,GGYW,2B2W,CSS,1,GGWY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
7,RWOW,True,3,RRGG,1B0W,LLM,256,ORWW,1B3W,CSS,2,RWOW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,WGRR,True,5,RRRR,2B0W,LLM,150,ORWR,1B2W,CSS,40,WRRY,2B1W,VOI,7,GRRW,1B3W,CSS,1,WGRR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
9,ROWO,True,4,RGYB,1B0W,LLM,108,RWOO,2B2W,CSS,2,ROOW,2B2W,VOI,1,ROWO,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
10,WYYY,True,5,RRRR,0B0W,LLM,625,YGBY,1B1W,CSS,120,BGWB,0B1W,VOI,19,OOGY,1B0W,CSS,2,WYYY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
11,ORRR,True,4,RGBY,0B1W,LLM,152,WBWO,0B1W,CSS,10,OROR,3B0W,VOI,2,ORRR,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
