game_number,target_code,won,attempts,guess_1,feedback_1,strategy_1,candidates_1,guess_2,feedback_2,strategy_2,candidates_2,guess_3,feedback_3,strategy_3,candidates_3,guess_4,feedback_4,strategy_4,candidates_4,guess_5,feedback_5,strategy_5,candidates_5,guess_6,feedback_6,strategy_6,candidates_6,guess_7,feedback_7,strategy_7,candidates_7,guess_8,feedback_8,strategy_8,candidates_8,guess_9,feedback_9,strategy_9,candidates_9,guess_10,feedback_10,strategy_10,candidates_10
1,GRBR,True,5,YYBY,1B0W,LLM,317,OWOY,0B0W,CSS,27,BRBB,2B0W,VOI,6,GGBB,2B0W,CSS,1,GRBR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
2,RGBY,True,5,GRBG,1B2W,LLM,84,BBRG,0B3W,CSS,11,RRGB,1B2W,VOI,3,RGBO,3B0W,CSS,2,RGBY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
3,BYYW,True,5,YYYY,2B0W,LLM,150,YYGB,1B2W,CSS,40,YBYR,1B2W,VOI,6,BYYO,3B0W,CSS,1,BYYW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
4,BGWY,True,4,GWRG,0B2W,LLM,222,RRWY,2B0W,CSS,31,BRWO,2B0W,VOI,4,BGWY,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
5,BROG,True,4,RRYY,1B0W,LLM,256,WWYB,0B1W,CSS,44,ORGW,1B2W,VOI,5,BROG,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
6,GGWY,True,5,OBYB,0B1W,LLM,276,GRGO,1B1W,CSS,53,WGGY,2B2W,VOI,3,WYGG,0B4W,CSS,1,GGWY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
7,RWOW,True,4,OGGB,0B1W,LLM,276,RORW,2B1W,CSS,15,ROWO,1B2W,VOI,3,RWOW,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
8,WGRR,True,5,OWOW,0B1W,LLM,256,GYBO,0B1W,CSS,27,WRRY,2B1W,VOI,4,WBRR,3B0W,CSS,1,WGRR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
9,ROWO,True,5,OGWW,1B1W,LLM,230,YWRW,0B2W,CSS,34,GYWB,1B0W,VOI,3,ROWR,3B0W,CSS,1,ROWO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
10,WYYY,True,5,BBRR,0B0W,LLM,256,OYOG,1B0W,CSS,18,WYWY,3B0W,VOI,3,YYWY,2B2W,CSS,1,WYYY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
11,ORRR,True,4,GWRO,1B1W,LLM,252,GGBR,1B0W,CSS,29,RWYR,1B1W,VOI,4,ORRR,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
12,RGOW,True,4,YRWO,0B3W,LLM,136,ROYB,1B1W,CSS,26,RWGY,1B2W,VOI,5,RGOW,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
13,RGOG,True,4,BOYW,0B1W,LLM,152,GGRB,1B2W,CSS,21,GRGO,0B4W,VOI,1,RGOG,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
14,RWGW,True,5,GGGG,1B0W,LLM,500,BOGB,1B0W,CSS,27,RYGW,3B0W,VOI,6,RYGR,2B0W,CSS,3,RWGW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
15,BRBY,True,5,WWRB,0B2W,LLM,222,BGOR,1B1W,CSS,41,YGBW,1B1W,VOI,7,YBYR,0B3W,CSS,1,BRBY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
16,BGGB,True,5,WWWW,0B0W,LLM,625,RGBG,1B2W,CSS,62,BGRR,2B0W,VOI,10,YGGR,2B0W,CSS,2,BGGB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
17,OOOB,True,5,YYWR,0B0W,LLM,81,GOOO,2B1W,CSS,6,BGOO,1B2W,VOI,2,OOBO,2B2W,CSS,1,OOOB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
18,WOGB,True,5,BRRG,0B2W,LLM,222,GYGB,2B0W,CSS,31,GOWB,2B2W,VOI,2,GWOB,1B3W,CSS,1,WOGB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
19,RGYR,True,5,WOWW,0B0W,LLM,256,BGYG,2B0W,CSS,29,RGRG,2B1W,VOI,4,BRRG,0B3W,CSS,1,RGYR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
20,WGWY,True,6,RRRR,0B0W,LLM,625,OOBB,0B0W,CSS,81,GGYG,1B1W,VOI,12,YGWY,3B0W,CSS,2,YGWW,2B2W,VOI,1,WGWY,4B0W,CSS,1,,,,,,,,,,,,,,,,
21,GWGW,True,4,GBRG,1B1W,LLM,230,OGOG,0B2W,CSS,19,GOBY,1B0W,VOI,1,GWGW,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
22,YWWG,True,6,RRGG,1B0W,LLM,256,ROWY,1B1W,CSS,45,OOGW,0B2W,VOI,6,YBWG,3B0W,CSS,2,YYWG,3B0W,VOI,1,YWWG,4B0W,CSS,1,,,,,,,,,,,,,,,,
23,BRYG,True,3,RWRW,0B1W,LLM,256,WOBO,0B1W,CSS,44,BRYG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,OGYG,True,5,BYBG,1B1W,LLM,230,BRRB,0B0W,CSS,42,OYGY,1B2W,VOI,8,OOYG,3B0W,CSS,2,OGYG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
25,WYYR,True,5,GBOG,0B0W,LLM,81,YYWY,1B2W,CSS,9,WYYW,3B0W,VOI,2,RYYW,2B2W,CSS,1,WYYR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
26,BYOW,True,4,WOBO,0B3W,LLM,44,OGWB,0B3W,CSS,8,BWOY,2B2W,VOI,1,BYOW,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
27,RRBG,True,5,YORW,0B1W,LLM,152,BBYG,1B1W,CSS,30,RGBG,3B0W,VOI,3,OGBG,2B0W,CSS,1,RRBG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
28,GYRB,True,4,YWRY,1B1W,LLM,230,YYOB,2B0W,CSS,17,YRGB,1B3W,VOI,1,GYRB,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
