game_number,target_code,won,attempts,guess_1,feedback_1,strategy_1,candidates_1,guess_2,feedback_2,strategy_2,candidates_2,guess_3,feedback_3,strategy_3,candidates_3,guess_4,feedback_4,strategy_4,candidates_4,guess_5,feedback_5,strategy_5,candidates_5,guess_6,feedback_6,strategy_6,candidates_6,guess_7,feedback_7,strategy_7,candidates_7,guess_8,feedback_8,strategy_8,candidates_8,guess_9,feedback_9,strategy_9,candidates_9,guess_10,feedback_10,strategy_10,candidates_10
1,GRBR,True,5,YBGG,0B2W,CSS,222,BYRB,0B2W,CSS,30,OGYR,1B1W,CSS,5,GWBR,3B0W,LLM,1,GRBR,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,
2,RGBY,True,4,YRBY,2B1W,CSS,40,YRRB,0B3W,CSS,4,ROBY,3B0W,CSS,3,RGBY,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,,,,,
3,BYYW,True,5,ROOB,0B1W,CSS,276,WRGW,1B0W,CSS,34,YBYW,2B2W,CSS,3,WBYY,1B3W,LLM,1,BYYW,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,
4,BGWY,True,4,OGGB,1B1W,CSS,230,OOBY,1B1W,CSS,37,BBGY,2B1W,CSS,3,BGWY,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,,,,,
5,BROG,True,5,WBBR,0B2W,CSS,222,RWGW,0B2W,CSS,30,GYWB,0B2W,CSS,5,BORG,2B2W,LLM,2,BROG,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,
6,GGWY,True,4,GBOW,1B1W,CSS,252,YGOY,2B0W,CSS,23,RWOY,1B1W,CSS,4,GGWY,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,,,,,
7,RWOW,True,5,OYRG,0B2W,CSS,312,WWGY,1B1W,CSS,52,RRWY,1B1W,CSS,7,RGGW,2B0W,LLM,1,RWOW,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,
8,WGRR,True,4,WROR,2B1W,CSS,40,OWOR,1B1W,CSS,10,RROB,0B2W,CSS,2,WGRR,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,,,,,
9,ROWO,True,5,RRGW,1B1W,CSS,230,GBOW,0B2W,CSS,52,RWBB,1B1W,CSS,6,RYWO,3B0W,LLM,1,ROWO,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,
10,WYYY,True,5,BYBO,1B0W,CSS,182,BWRW,0B1W,CSS,37,WOGO,1B0W,CSS,6,RYGR,1B0W,LLM,1,WYYY,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,
