game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6
1,PHOTO,True,4,GUESS,-----,5,5,LLM,MARIN,-----,5,5,VOI_REPAIR,BOOTH,-YGGY,3,3,VOI_REPAIR,PHOTO,GGGGG,0,0,LLM,,,,,,,,,,
2,PARTY,True,5,ARIES,YY---,5,4,VOI_REPAIR,MARLA,-GG--,3,3,VOI_REPAIR,HARDY,-GG-G,2,2,LLM,PARRY,GGG-G,1,1,LLM,PARTY,GGGGG,0,0,VOI_REPAIR,,,,,
3,TRICK,True,3,PRUNE,-G---,4,4,LLM,TRACI,GG-GY,2,2,VOI_REPAIR,TRICK,GGGGG,0,0,VOI_REPAIR,,,,,,,,,,,,,,,
4,DIRTY,True,4,GIVEN,-G---,4,4,LLM,TILDA,YG-Y-,4,4,VOI_REPAIR,DITTO,GG-G-,2,2,VOI_REPAIR,DIRTY,GGGGG,0,0,LLM,,,,,,,,,,
5,USUAL,True,4,BASED,-YY--,5,5,LLM,TRAMS,--Y-Y,5,5,VOI_REPAIR,SONIA,Y---Y,5,5,VOI_REPAIR,USUAL,GGGGG,0,0,LLM,,,,,,,,,,
6,TRULY,True,4,EARNS,--Y--,5,5,VOI_REPAIR,TRICK,GG---,3,3,VOI_REPAIR,TROUT,GG-Y-,3,3,LLM,TRULY,GGGGG,0,0,VOI_REPAIR,,,,,,,,,,
7,SPENT,True,3,ARISE,---YY,5,5,VOI_REPAIR,TEENS,Y-GGY,3,3,VOI_REPAIR,SPENT,GGGGG,0,0,VOI_REPAIR,,,,,,,,,,,,,,,
8,PAUSE,True,4,OATES,-G-YY,4,4,VOI_REPAIR,SABLE,YG--G,3,3,VOI_REPAIR,CAUSE,-GGGG,1,1,LLM,PAUSE,GGGGG,0,0,LLM,,,,,,,,,,
9,CRAZY,True,4,ASTER,Y---Y,5,5,VOI_REPAIR,DARCY,-YYYG,4,4,VOI_REPAIR,CLARY,G-GYG,2,2,LLM,CRAZY,GGGGG,0,0,LLM,,,,,,,,,,
10,BASES,True,2,BASED,GGGG-,1,1,LLM,BASES,GGGGG,0,0,VOI_REPAIR,,,,,,,,,,,,,,,,,,,,
