game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6
1,PHOTO,True,3,HOUSE,YY---,5,4,LLM,CHORD,-GG--,3,3,LLM,PHOTO,GGGGG,0,0,LLM,,,,,,,,,,,,,,,
2,PARTY,True,4,HOUSE,-----,5,5,LLM,NAIRA,-G-Y-,4,4,VOI_REPAIR,MARTY,-GGGG,1,1,LLM,PARTY,GGGGG,0,0,LLM,,,,,,,,,,
3,TRICK,True,3,HOUSE,-----,5,5,LLM,MALTA,---Y-,5,5,VOI_REPAIR,TRICK,GGGGG,0,0,LLM,,,,,,,,,,,,,,,
4,DIRTY,True,3,HOUSE,-----,5,5,LLM,PARTY,--GGG,2,2,VOI_REPAIR,DIRTY,GGGGG,0,0,LLM,,,,,,,,,,,,,,,
5,USUAL,True,4,HOUSE,--GY-,4,4,LLM,STUMP,Y-G--,4,4,LLM,BLURS,-YG-Y,4,4,LLM,USUAL,GGGGG,0,0,LLM,,,,,,,,,,
6,TRULY,True,5,HOUSE,--G--,4,4,LLM,TAUNT,G-G--,3,3,LLM,TRUCK,GGG--,2,2,LLM,TRUMP,GGG--,2,2,LLM,TRULY,GGGGG,0,0,LLM,,,,,
7,SPENT,True,3,HOUSE,---YY,5,5,LLM,AIRES,---YY,5,5,VOI_REPAIR,SPENT,GGGGG,0,0,LLM,,,,,,,,,,,,,,,
8,PAUSE,True,2,HOUSE,--GGG,2,2,LLM,PAUSE,GGGGG,0,0,LLM,,,,,,,,,,,,,,,,,,,,
9,CRAZY,True,5,HOUSE,-----,5,5,LLM,TRINA,-G--Y,4,4,VOI_REPAIR,CRACK,GGG--,2,2,LLM,CRAMP,GGG--,2,2,LLM,CRAZY,GGGGG,0,0,LLM,,,,,
10,BASES,True,6,HOUSE,---YY,5,4,LLM,SPENT,Y-Y--,5,5,VOI_REPAIR,LASER,-GGG-,2,2,VOI_REPAIR,CASES,-GGGG,1,1,LLM,VASES,-GGGG,1,1,LLM,BASES,GGGGG,0,0,LLM
11,YOUNG,True,4,HOUSE,-GG--,3,3,LLM,ROUND,-GGG-,2,2,LLM,MOUNT,-GGG-,2,2,LLM,YOUNG,GGGGG,0,0,LLM,,,,,,,,,,
12,MEANS,True,5,HOUSE,---YY,5,5,LLM,EARLS,YY--G,4,3,VOI_REPAIR,BEANS,-GGGG,1,1,LLM,JEANS,-GGGG,1,1,LLM,MEANS,GGGGG,0,0,LLM,,,,,
13,TRUTH,True,3,HOUSE,Y-G--,4,4,LLM,THUMP,GYG--,3,3,LLM,TRUTH,GGGGG,0,0,LLM,,,,,,,,,,,,,,,
14,FIRED,True,5,HOUSE,----Y,5,5,LLM,AIRED,-GGGG,1,1,VOI_REPAIR,TIRED,-GGGG,1,1,LLM,WIRED,-GGGG,1,1,LLM,FIRED,GGGGG,0,0,LLM,,,,,
15,FOLKS,True,4,HOUSE,-G-Y-,4,4,LLM,COOLS,-G-YG,3,3,VOI_REPAIR,FOLDS,GGG-G,1,1,LLM,FOLKS,GGGGG,0,0,LLM,,,,,,,,,,
16,CHILE,True,3,HOUSE,Y---G,4,4,LLM,WHILE,-GGGG,1,1,LLM,CHILE,GGGGG,0,0,LLM,,,,,,,,,,,,,,,
17,BLACK,True,4,HOUSE,-----,5,5,LLM,CARLY,YY-Y-,5,5,VOI_REPAIR,BLANC,GGG-Y,2,2,LLM,BLACK,GGGGG,0,0,LLM,,,,,,,,,,
18,GRANT,True,4,HOUSE,-----,5,5,LLM,BLAND,--GG-,3,3,VOI_REPAIR,CRANK,-GGG-,2,2,LLM,GRANT,GGGGG,0,0,LLM,,,,,,,,,,
19,MEALS,True,5,HOUSE,---YY,5,5,LLM,DEANS,-GG-G,2,2,VOI_REPAIR,SEAMS,-GGYG,2,2,LLM,MEATS,GGG-G,1,1,LLM,MEALS,GGGGG,0,0,LLM,,,,,
20,CREAM,True,6,HOUSE,----Y,5,5,LLM,AFTER,Y--YY,5,5,VOI_REPAIR,REPAY,YY-G-,4,3,LLM,BREAD,-GGG-,2,2,LLM,WREAK,-GGG-,2,2,LLM,CREAM,GGGGG,0,0,LLM
