game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6
1,PHOTO,True,4,SWEAT,----Y,5,5,VOI_REPAIR,TINTO,---GG,3,3,VOI_REPAIR,PROTO,G-GGG,1,1,VOI_REPAIR,PHOTO,GGGGG,0,0,VOI_REPAIR,,,,,,,,,,
2,PARTY,True,4,EARNS,-GG--,3,3,VOI_REPAIR,MARTA,-GGG-,2,2,VOI_REPAIR,GARTH,-GGG-,2,2,VOI_REPAIR,PARTY,GGGGG,0,0,VOI_REPAIR,,,,,,,,,,
3,TRICK,True,4,EARLS,--Y--,5,5,VOI_REPAIR,PROTO,-G-Y-,4,4,VOI_REPAIR,TRYIN,GG-Y-,3,3,VOI_REPAIR,TRICK,GGGGG,0,0,VOI_REPAIR,,,,,,,,,,
4,DIRTY,True,4,LEANS,-----,5,5,VOI_REPAIR,TRICK,YYY--,5,5,VOI_REPAIR,BIRTH,-GGG-,2,2,VOI_REPAIR,DIRTY,GGGGG,0,0,VOI_REPAIR,,,,,,,,,,
5,USUAL,True,4,STALE,Y-YY-,5,3,VOI_REPAIR,LAMPS,YY--Y,5,5,VOI_REPAIR,ASLAN,-GYG-,3,3,VOI_REPAIR,USUAL,GGGGG,0,0,VOI_REPAIR,,,,,,,,,,
6,TRULY,True,3,STARE,-Y-Y-,5,5,VOI_REPAIR,DIRTY,--YYG,4,4,VOI_REPAIR,TRULY,GGGGG,0,0,VOI_REPAIR,,,,,,,,,,,,,,,
7,SPENT,True,3,EARLS,Y---Y,5,5,VOI_REPAIR,SEINE,GY-G-,3,3,VOI_REPAIR,SPENT,GGGGG,0,0,VOI_REPAIR,,,,,,,,,,,,,,,
8,PAUSE,True,5,ELIAS,Y--YY,5,5,VOI_REPAIR,STARE,Y-Y-G,4,4,VOI_REPAIR,AMUSE,Y-GGG,2,2,VOI_REPAIR,CAUSE,-GGGG,1,1,VOI_REPAIR,PAUSE,GGGGG,0,0,VOI_REPAIR,,,,,
9,CRAZY,True,5,TESLA,----Y,5,5,VOI_REPAIR,MAORI,-Y-Y-,5,5,VOI_REPAIR,BRAND,-GG--,3,3,VOI_REPAIR,GRAVY,-GG-G,2,2,VOI_REPAIR,CRAZY,GGGGG,0,0,VOI_REPAIR,,,,,
10,BASES,True,6,TALES,-G-GG,2,2,VOI_REPAIR,RACES,-G-GG,2,2,VOI_REPAIR,MAGES,-G-GG,2,2,VOI_REPAIR,WAVES,-G-GG,2,2,VOI_REPAIR,SAKES,YG-GG,2,2,VOI_REPAIR,BASES,GGGGG,0,0,VOI_REPAIR
11,YOUNG,True,3,EARNS,---G-,4,4,VOI_REPAIR,TYING,-Y-GG,3,3,VOI_REPAIR,YOUNG,GGGGG,0,0,VOI_REPAIR,,,,,,,,,,,,,,,
12,MEANS,True,4,AIRES,Y--YG,4,4,VOI_REPAIR,DEALS,-GG-G,2,2,VOI_REPAIR,MEATS,GGG-G,1,1,VOI_REPAIR,MEANS,GGGGG,0,0,VOI_REPAIR,,,,,,,,,,
13,TRUTH,True,5,RATES,Y-Y--,5,4,VOI_REPAIR,TRULY,GGG--,2,2,VOI_REPAIR,TRUNK,GGG--,2,2,VOI_REPAIR,TRURO,GGG--,2,2,VOI_REPAIR,TRUTH,GGGGG,0,0,VOI_REPAIR,,,,,
14,FIRED,True,5,LEANS,-Y---,5,5,VOI_REPAIR,TIRED,-GGGG,1,1,VOI_REPAIR,HIRED,-GGGG,1,1,VOI_REPAIR,MIRED,-GGGG,1,1,VOI_REPAIR,FIRED,GGGGG,0,0,VOI_REPAIR,,,,,
15,FOLKS,True,4,REINA,-----,5,5,VOI_REPAIR,PLUTO,-Y--Y,5,5,VOI_REPAIR,FOLLY,GGG--,2,2,VOI_REPAIR,FOLKS,GGGGG,0,0,VOI_REPAIR,,,,,,,,,,
16,CHILE,True,4,EARNS,Y----,5,5,VOI_REPAIR,TIMED,-Y-Y-,5,4,VOI_REPAIR,HOWIE,Y--YG,4,4,VOI_REPAIR,CHILE,GGGGG,0,0,VOI_REPAIR,,,,,,,,,,
