game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6,candidates_before_1,candidates_after_1,reduction_rate_1,candidates_before_2,candidates_after_2,reduction_rate_2,candidates_before_3,candidates_after_3,reduction_rate_3,candidates_before_4,candidates_after_4,reduction_rate_4,candidates_before_5,candidates_after_5,reduction_rate_5,candidates_before_6,candidates_after_6,reduction_rate_6,total_violations
1,PHOTO,True,5,GIVEN,-----,5,5,LLM,GREEN,-----,5,5,LLM,WOULD,-Y---,5.0,5.0,LLM,TACOS,Y--Y-,5.0,5.0,CSS_TRUE,PHOTO,GGGGG,0.0,0.0,CSS_TRUE,,,,,,5629,1299,76.92307692307693,1299,813,37.41339491916859,813.0,66.0,91.8819188191882,66.0,2.0,96.96969696969695,2.0,1.0,50.0,,,,3
2,PARTY,True,3,BRAID,-YY--,5,5,LLM,SWIPE,---Y-,5,5,LLM,PARTY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,328,94.17303251021497,328,11,96.64634146341464,11.0,1.0,90.9090909090909,,,,,,,,,,3
3,TRICK,True,4,FLUTE,---Y-,5,5,LLM,RAFTS,Y--Y-,5,5,LLM,ORBIT,-G-YY,4.0,4.0,LLM,TRICK,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,315,94.40397939243203,315,22,93.015873015873,22.0,2.0,90.9090909090909,2.0,1.0,50.0,,,,,,,2
4,DIRTY,True,4,START,-Y-Y-,5,4,LLM,TROVE,YY---,5,5,LLM,GIRTH,-GGG-,2.0,2.0,LLM,DIRTY,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,88,98.43666725883816,88,7,92.04545454545456,7.0,1.0,85.71428571428571,1.0,1.0,0.0,,,,,,,0
5,USUAL,True,4,WORDS,----Y,5,5,LLM,COULD,--GY-,4,4,LLM,SLUSH,YYG--,4.0,4.0,LLM,USUAL,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,431,92.34322259726416,431,7,98.37587006960555,7.0,1.0,85.71428571428571,1.0,1.0,0.0,,,,,,,3
6,TRULY,True,3,GREEN,-G---,4,4,LLM,WOULD,--GG-,3,3,LLM,TRULY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,173,96.9266299520341,173,1,99.42196531791907,1.0,1.0,0.0,,,,,,,,,,1
7,SPENT,True,5,COULD,-----,5,5,LLM,GUESS,--GY-,4,4,LLM,STEAM,GYG--,3.0,3.0,LLM,SWEPT,G-GYG,2.0,2.0,CSS_TRUE,SPENT,GGGGG,0.0,0.0,CSS_TRUE,,,,,,5629,1556,72.35743471309291,1556,38,97.5578406169666,38.0,5.0,86.8421052631579,5.0,1.0,80.0,1.0,1.0,0.0,,,,1
8,PAUSE,True,3,ROSES,--YY-,5,4,LLM,SNAKE,Y-Y-G,4,4,LLM,PAUSE,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,144,97.44181915082608,144,7,95.13888888888889,7.0,1.0,85.71428571428571,,,,,,,,,,0
9,CRAZY,True,3,COULD,G----,4,4,LLM,TOWER,----Y,5,5,LLM,CRAZY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,137,97.5661751643276,137,28,79.56204379562044,28.0,1.0,96.42857142857144,,,,,,,,,,2
10,BASES,True,4,VOWEL,---G-,4,4,LLM,GUESS,--YYG,4,4,LLM,SIZES,Y--GG,3.0,3.0,LLM,BASES,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,478,91.50826079232546,478,18,96.23430962343096,18.0,6.0,66.66666666666666,6.0,1.0,83.33333333333334,,,,,,,1
11,YOUNG,True,5,START,-----,5,5,LLM,GUESS,YY---,5,5,LLM,GROUP,Y-YY-,5.0,4.0,LLM,DOUGH,-GGY-,3.0,3.0,CSS_TRUE,YOUNG,GGGGG,0.0,0.0,CSS_TRUE,,,,,,5629,852,84.86409664238764,852,14,98.35680751173707,14.0,6.0,57.14285714285714,6.0,1.0,83.33333333333334,1.0,1.0,0.0,,,,3
12,MEANS,True,5,COULD,-----,5,5,LLM,RIVER,---Y-,5,5,LLM,EMPTY,YY---,5.0,5.0,LLM,SEEMS,-G-YG,3.0,3.0,CSS_TRUE,MEANS,GGGGG,0.0,0.0,CSS_TRUE,,,,,,5629,1556,72.35743471309291,1556,192,87.66066838046272,192.0,13.0,93.22916666666666,13.0,1.0,92.3076923076923,1.0,1.0,0.0,,,,0
13,TRUTH,True,4,COULD,--G--,4,4,LLM,SQUAW,--G--,4,4,LLM,TRUMP,GGG--,2.0,2.0,LLM,TRUTH,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,82,98.54325812755374,82,24,70.73170731707317,24.0,3.0,87.5,3.0,1.0,66.66666666666666,,,,,,,0
14,FIRED,True,5,COULD,----G,4,4,LLM,TREND,-YY-G,4,3,LLM,BARED,--GGG,2.0,2.0,LLM,SHRED,--GGG,2.0,2.0,CSS_TRUE,FIRED,GGGGG,0.0,0.0,CSS_TRUE,,,,,,5629,140,97.5128797299698,140,20,85.71428571428571,20.0,6.0,70.0,6.0,3.0,50.0,3.0,1.0,66.66666666666666,,,,0
