game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6,candidates_before_1,candidates_after_1,reduction_rate_1,candidates_before_2,candidates_after_2,reduction_rate_2,candidates_before_3,candidates_after_3,reduction_rate_3,candidates_before_4,candidates_after_4,reduction_rate_4,candidates_before_5,candidates_after_5,reduction_rate_5,candidates_before_6,candidates_after_6,reduction_rate_6,total_violations
1,PHOTO,True,4,SPRIG,-Y---,5,5,LLM,SURES,-----,5,5,LLM,POTTY,GY-G-,3.0,3.0,LLM,PHOTO,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,158,97.19310712382308,158,62,60.75949367088608,62.0,2.0,96.7741935483871,2.0,1.0,50.0,,,,,,,3
2,PARTY,True,4,SHUTT,---G-,4,4,LLM,FOOTY,---GG,3,3,LLM,DIRTY,--GGG,2.0,2.0,LLM,PARTY,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,87,98.4544324036241,87,11,87.35632183908046,11.0,2.0,81.81818181818183,2.0,1.0,50.0,,,,,,,0
3,TRICK,True,5,BREED,-G---,4,4,LLM,ZEBRA,---Y-,5,5,LLM,CORAL,Y-Y--,5.0,5.0,LLM,PRICK,-GGGG,1.0,1.0,CSS_TRUE,TRICK,GGGGG,0.0,0.0,CSS_TRUE,,,,,,5629,196,96.51803162195772,196,108,44.89795918367347,108.0,4.0,96.29629629629628,4.0,2.0,50.0,2.0,1.0,50.0,,,,5
4,DIRTY,True,5,BREEZ,-Y---,5,5,LLM,BREAK,-Y---,5,5,LLM,BRIDG,-YYY-,5.0,5.0,LLM,IDRIS,YYG--,4.0,4.0,CSS_TRUE,DIRTY,GGGGG,0.0,0.0,CSS_TRUE,,,,,,5629,600,89.340913128442,600,227,62.16666666666667,227.0,6.0,97.3568281938326,6.0,1.0,83.33333333333334,1.0,1.0,0.0,,,,5
5,USUAL,True,4,GUESS,-Y-Y-,5,5,LLM,STUFF,Y-G--,4,4,LLM,ASURE,YGG--,3.0,3.0,LLM,USUAL,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,50,99.1117427607035,50,3,94.0,3.0,1.0,66.66666666666666,1.0,1.0,0.0,,,,,,,1
6,TRULY,True,6,ABOUT,---YY,5,5,LLM,TUTTI,GY---,4,4,LLM,THUMP,G-G--,3.0,3.0,LLM,TRUCK,GGG--,2.0,2.0,CSS_TRUE,TRUDY,GGG-G,1.0,1.0,CSS_TRUE,TRULY,GGGGG,0.0,0.0,CSS_TRUE,5629,81,98.56102327233968,81,13,83.9506172839506,13.0,7.0,46.15384615384615,7.0,4.0,42.857142857142854,4.0,1.0,75.0,1.0,1.0,0.0,0
7,SPENT,True,6,SORRY,G----,4,4,LLM,SWORD,G----,4,4,LLM,SORGH,G----,4.0,4.0,LLM,SEATS,GY-Y-,4.0,3.0,CSS_TRUE,SLEPT,G-GYG,2.0,2.0,CSS_TRUE,SPENT,GGGGG,0.0,0.0,CSS_TRUE,5629,358,93.64007816663704,358,289,19.273743016759777,289.0,205.0,29.06574394463668,205.0,14.0,93.17073170731707,14.0,1.0,92.85714285714286,1.0,1.0,0.0,4
8,PAUSE,True,5,GUESS,-YYG-,4,4,LLM,MOUSE,--GGG,2,2,LLM,MEANS,-YY-Y,5.0,4.0,LLM,CAUSE,-GGGG,1.0,1.0,CSS_TRUE,PAUSE,GGGGG,0.0,0.0,CSS_TRUE,,,,,,5629,11,99.80458340735476,11,5,54.54545454545454,5.0,3.0,40.0,3.0,1.0,66.66666666666666,1.0,1.0,0.0,,,,5
9,CRAZY,True,4,SORRY,--Y-G,4,4,LLM,READY,Y-G-G,3,3,LLM,GRAVY,-GG-G,2.0,2.0,LLM,CRAZY,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,25,99.55587138035176,25,3,88.0,3.0,2.0,33.33333333333333,2.0,1.0,50.0,,,,,,,0
10,BASES,True,6,SPRIT,Y----,5,5,LLM,SURES,Y--GG,3,3,LLM,LOSES,--GGG,2.0,2.0,LLM,GCSES,--GGG,2.0,2.0,CSS_TRUE,EASES,-GGGG,1.0,1.0,CSS_TRUE,BASES,GGGGG,0.0,0.0,CSS_TRUE,5629,496,91.18848818617872,496,14,97.17741935483872,14.0,7.0,50.0,7.0,4.0,42.857142857142854,4.0,2.0,50.0,2.0,1.0,50.0,2
11,YOUNG,True,5,GUESS,YY---,5,5,LLM,HUGHE,-YY--,5,5,LLM,CLUNG,--GGG,2.0,2.0,LLM,KYUNG,-YGGG,2.0,2.0,CSS_TRUE,YOUNG,GGGGG,0.0,0.0,CSS_TRUE,,,,,,5629,19,99.66246224906732,19,6,68.42105263157895,6.0,4.0,33.33333333333333,4.0,1.0,75.0,1.0,1.0,0.0,,,,2
12,MEANS,True,5,SPRIG,Y----,5,5,LLM,SWORD,Y----,5,5,LLM,VOWEL,---Y-,5.0,5.0,LLM,TEAMS,-GGYG,2.0,2.0,CSS_TRUE,MEANS,GGGGG,0.0,0.0,CSS_TRUE,,,,,,5629,610,89.16326168058269,610,306,49.8360655737705,306.0,64.0,79.08496732026144,64.0,1.0,98.4375,1.0,1.0,0.0,,,,5
