game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6,candidates_before_1,candidates_after_1,reduction_rate_1,candidates_before_2,candidates_after_2,reduction_rate_2,candidates_before_3,candidates_after_3,reduction_rate_3,candidates_before_4,candidates_after_4,reduction_rate_4,candidates_before_5,candidates_after_5,reduction_rate_5,candidates_before_6,candidates_after_6,reduction_rate_6,total_violations
1,PHOTO,True,4,BLUSH,----Y,5,5,CSS_TRUE_FROM_LLM,HOARE,YY---,5,4,CSS_TRUE,ZHONG,-GG--,3.0,3.0,CSS_TRUE_FROM_LLM,PHOTO,GGGGG,0.0,0.0,CSS_TRUE_FROM_LLM,,,,,,,,,,,5629,271,95.18564576301296,271,12,95.5719557195572,12.0,4.0,66.66666666666666,4.0,1.0,75.0,,,,,,,0
2,PARTY,True,4,HOUSE,-----,5,5,CSS_TRUE_FROM_LLM,BLIND,-----,5,5,CSS_TRUE_FROM_LLM,MARTY,-GGGG,1.0,1.0,CSS_TRUE_FROM_LLM,PARTY,GGGGG,0.0,0.0,CSS_TRUE_FROM_LLM,,,,,,,,,,,5629,694,87.67098951856458,694,80,88.47262247838617,80.0,1.0,98.75,1.0,1.0,0.0,,,,,,,0
3,TRICK,True,3,SHADE,-----,5,5,CSS_TRUE_FROM_LLM,GLINT,--G-Y,4,4,CSS_TRUE,TRICK,GGGGG,0.0,0.0,CSS_TRUE_FROM_LLM,,,,,,,,,,,,,,,,5629,496,91.18848818617872,496,4,99.19354838709675,4.0,1.0,75.0,,,,,,,,,,0
4,DIRTY,True,4,TRAIN,YY-Y-,5,5,CSS_TRUE_FROM_LLM,RIGHT,YG--Y,4,4,CSS_TRUE_FROM_LLM,LITER,-GY-Y,4.0,4.0,CSS_TRUE_FROM_LLM,DIRTY,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,23,99.5914016699236,23,6,73.91304347826086,6.0,1.0,83.33333333333334,1.0,1.0,0.0,,,,,,,0
5,USUAL,True,4,FLASH,-YYY-,5,5,CSS_TRUE_FROM_LLM,WALES,-YY-Y,5,5,CSS_TRUE_FROM_LLM,SOCAL,Y--GG,3.0,3.0,CSS_TRUE_FROM_LLM,USUAL,GGGGG,0.0,0.0,CSS_TRUE_FROM_LLM,,,,,,,,,,,5629,82,98.54325812755374,82,2,97.5609756097561,2.0,1.0,50.0,1.0,1.0,0.0,,,,,,,0
6,TRULY,True,4,STEMS,-Y---,5,5,CSS_TRUE_FROM_LLM,TAROT,G-Y--,4,4,CSS_TRUE,TRUNK,GGG--,2.0,2.0,CSS_TRUE_FROM_LLM,TRULY,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,383,93.1959495469888,383,10,97.38903394255874,10.0,2.0,80.0,2.0,1.0,50.0,,,,,,,0
7,SPENT,True,4,HOUSE,---YY,5,5,CSS_TRUE_FROM_LLM,SALES,G--Y-,4,4,CSS_TRUE,SCENT,G-GGG,1.0,1.0,CSS_TRUE_FROM_LLM,SPENT,GGGGG,0.0,0.0,CSS_TRUE_FROM_LLM,,,,,,,,,,,5629,463,91.7747379641144,463,13,97.19222462203024,13.0,2.0,84.61538461538461,2.0,1.0,50.0,,,,,,,0
8,PAUSE,True,3,STEMS,Y-Y--,5,5,CSS_TRUE_FROM_LLM,BASED,-GYY-,4,3,CSS_TRUE_FROM_LLM,PAUSE,GGGGG,0.0,0.0,CSS_TRUE_FROM_LLM,,,,,,,,,,,,,,,,5629,105,98.13465979747735,105,6,94.28571428571428,6.0,1.0,83.33333333333334,,,,,,,,,,0
9,CRAZY,True,4,SPACE,--GY-,4,4,CSS_TRUE_FROM_LLM,CLARK,G-GY-,3,3,CSS_TRUE,CRAFT,GGG--,2.0,2.0,CSS_TRUE_FROM_LLM,CRAZY,GGGGG,0.0,0.0,CSS_TRUE_FROM_LLM,,,,,,,,,,,5629,31,99.44928051163618,31,5,83.87096774193549,5.0,3.0,40.0,3.0,1.0,66.66666666666666,,,,,,,0
10,BASES,True,4,GRAPE,--Y-Y,5,4,CSS_TRUE_FROM_LLM,BASED,GGGG-,1,1,CSS_TRUE_FROM_LLM,BASEL,GGGG-,1.0,1.0,CSS_TRUE_FROM_LLM,BASES,GGGGG,0.0,0.0,CSS_TRUE_FROM_LLM,,,,,,,,,,,5629,260,95.3810623556582,260,2,99.23076923076924,2.0,1.0,50.0,1.0,1.0,0.0,,,,,,,0
11,YOUNG,True,5,STAGE,---Y-,5,5,CSS_TRUE_FROM_LLM,BRING,---GG,3,3,CSS_TRUE_FROM_LLM,CLUNG,--GGG,2.0,2.0,CSS_TRUE_FROM_LLM,KYUNG,-YGGG,2.0,2.0,CSS_TRUE_FROM_LLM,YOUNG,GGGGG,0.0,0.0,CSS_TRUE_FROM_LLM,,,,,,5629,92,98.36560667969444,92,11,88.04347826086956,11.0,4.0,63.63636363636363,4.0,1.0,75.0,1.0,1.0,0.0,,,,0
12,MEANS,True,5,HOUSE,---YY,5,5,CSS_TRUE_FROM_LLM,RAPES,-Y-YG,4,4,CSS_TRUE,TEAMS,-GGYG,2.0,2.0,CSS_TRUE_FROM_LLM,MEALS,GGG-G,1.0,1.0,CSS_TRUE_FROM_LLM,MEANS,GGGGG,0.0,0.0,CSS_TRUE,,,,,,5629,463,91.7747379641144,463,32,93.08855291576674,32.0,2.0,93.75,2.0,1.0,50.0,1.0,1.0,0.0,,,,0
13,TRUTH,True,3,SHARE,-Y-Y-,5,5,CSS_TRUE_FROM_LLM,BIRCH,--Y-G,4,4,CSS_TRUE_FROM_LLM,TRUTH,GGGGG,0.0,0.0,CSS_TRUE_FROM_LLM,,,,,,,,,,,,,,,,5629,32,99.43151536685023,32,3,90.625,3.0,1.0,66.66666666666666,,,,,,,,,,0
14,FIRED,True,4,SHARE,---YY,5,4,CSS_TRUE_FROM_LLM,MEIER,--YGY,4,4,CSS_TRUE,RIVET,YG-G-,3.0,3.0,CSS_TRUE_FROM_LLM,FIRED,GGGGG,0.0,0.0,CSS_TRUE_FROM_LLM,,,,,,,,,,,5629,239,95.75413039616272,239,9,96.23430962343096,9.0,2.0,77.77777777777779,2.0,1.0,50.0,,,,,,,0
15,FOLKS,True,5,HOUSE,-G-Y-,4,4,CSS_TRUE_FROM_LLM,TOOLS,-G-YG,3,3,CSS_TRUE,LOANS,YG--G,3.0,3.0,CSS_TRUE_FROM_LLM,FOLDS,GGG-G,1.0,1.0,CSS_TRUE_FROM_LLM,FOLKS,GGGGG,0.0,0.0,CSS_TRUE_FROM_LLM,,,,,,5629,160,97.1575768342512,160,14,91.25,14.0,8.0,42.857142857142854,8.0,1.0,87.5,1.0,1.0,0.0,,,,0
16,CHILE,True,4,STARE,----G,4,4,CSS_TRUE_FROM_LLM,LOGIE,Y--YG,4,4,CSS_TRUE,CLINE,GYG-G,2.0,2.0,CSS_TRUE_FROM_LLM,CHILE,GGGGG,0.0,0.0,CSS_TRUE_FROM_LLM,,,,,,,,,,,5629,168,97.01545567596376,168,12,92.85714285714286,12.0,1.0,91.66666666666666,1.0,1.0,0.0,,,,,,,0
