game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6,candidates_before_1,candidates_after_1,reduction_rate_1,candidates_before_2,candidates_after_2,reduction_rate_2,candidates_before_3,candidates_after_3,reduction_rate_3,candidates_before_4,candidates_after_4,reduction_rate_4,candidates_before_5,candidates_after_5,reduction_rate_5,candidates_before_6,candidates_after_6,reduction_rate_6,total_violations
1,PHOTO,True,4,TRAIN,Y----,5,5,CSS_TRUE_FROM_LLM,STOUT,-YG--,4,4,CSS_TRUE,FOOTE,-YGG-,3.0,3.0,CSS_TRUE_FROM_LLM,PHOTO,GGGGG,0.0,0.0,CSS_TRUE_FROM_LLM,,,,,,,,,,,5629,192,96.58909220110144,192,7,96.35416666666666,7.0,2.0,71.42857142857143,2.0,1.0,50.0,,,,,,,0
2,PARTY,True,3,TRAIN,YYY--,5,5,CSS_TRUE_FROM_LLM,PARTS,GGGG-,1,1,CSS_TRUE_FROM_LLM,PARTY,GGGGG,0.0,0.0,CSS_TRUE_FROM_LLM,,,,,,,,,,,,,,,,5629,57,98.987386747202,57,2,96.49122807017544,2.0,1.0,50.0,,,,,,,,,,0
3,TRICK,True,5,SHARE,---Y-,5,5,CSS_TRUE_FROM_LLM,BORON,--Y--,5,5,CSS_TRUE,TRUMP,GG---,3.0,3.0,CSS_TRUE_FROM_LLM,TRILL,GGG--,2.0,2.0,CSS_TRUE_FROM_LLM,TRICK,GGGGG,0.0,0.0,CSS_TRUE_FROM_LLM,,,,,,5629,197,96.5002664771718,197,30,84.77157360406092,30.0,2.0,93.33333333333331,2.0,1.0,50.0,1.0,1.0,0.0,,,,0
4,DIRTY,True,4,TRAIN,YY-Y-,5,5,CSS_TRUE_FROM_LLM,SHIRT,--YYY,5,3,CSS_TRUE_FROM_LLM,BITER,-GY-Y,4.0,4.0,CSS_TRUE_FROM_LLM,DIRTY,GGGGG,0.0,0.0,CSS_TRUE_FROM_LLM,,,,,,,,,,,5629,23,99.5914016699236,23,3,86.95652173913044,3.0,1.0,66.66666666666666,1.0,1.0,0.0,,,,,,,0
5,USUAL,True,4,TRAIN,--Y--,5,5,CSS_TRUE_FROM_LLM,DAMES,-Y--Y,5,5,CSS_TRUE,ASSAY,-G-G-,3.0,3.0,CSS_TRUE_FROM_LLM,USUAL,GGGGG,0.0,0.0,CSS_TRUE_FROM_LLM,,,,,,,,,,,5629,497,91.1707230413928,497,14,97.1830985915493,14.0,1.0,92.85714285714286,1.0,1.0,0.0,,,,,,,0
6,TRULY,True,5,TRAIN,GG---,3,3,CSS_TRUE_FROM_LLM,TRUCE,GGG--,2,2,CSS_TRUE_FROM_LLM,TRUST,GGG--,2.0,2.0,CSS_TRUE_FROM_LLM,TRUDY,GGG-G,1.0,1.0,CSS_TRUE_FROM_LLM,TRULY,GGGGG,0.0,0.0,CSS_TRUE_FROM_LLM,,,,,,5629,18,99.68022739385326,18,7,61.111111111111114,7.0,4.0,42.857142857142854,4.0,1.0,75.0,1.0,1.0,0.0,,,,0
7,SPENT,True,2,SPACE,GG--Y,3,3,CSS_TRUE_FROM_LLM,SPENT,GGGGG,0,0,CSS_TRUE_FROM_LLM,,,,,,,,,,,,,,,,,,,,,5629,10,99.82234855214072,10,1,90.0,,,,,,,,,,,,,0
8,PAUSE,True,2,SHARE,Y-Y-G,4,4,CSS_TRUE_FROM_LLM,PAUSE,GGGGG,0,0,CSS_TRUE_FROM_LLM,,,,,,,,,,,,,,,,,,,,,5629,14,99.75128797299698,14,1,92.85714285714286,,,,,,,,,,,,,0
9,CRAZY,True,6,STAGE,--G--,4,4,CSS_TRUE_FROM_LLM,CIARA,G-GY-,3,3,CSS_TRUE,CRANK,GGG--,2.0,2.0,CSS_TRUE_FROM_LLM,CRAWL,GGG--,2.0,2.0,CSS_TRUE_FROM_LLM,CRAMP,GGG--,2.0,2.0,CSS_TRUE_FROM_LLM,CRAZY,GGGGG,0.0,0.0,CSS_TRUE_FROM_LLM,5629,127,97.7438266121869,127,6,95.2755905511811,6.0,4.0,33.33333333333333,4.0,3.0,25.0,3.0,2.0,33.33333333333333,2.0,1.0,50.0,0
10,BASES,True,5,CRATE,--Y-Y,5,4,CSS_TRUE_FROM_LLM,LADEN,-G-G-,3,3,CSS_TRUE,WAVES,-G-GG,2.0,2.0,CSS_TRUE_FROM_LLM,SAGES,YG-GG,2.0,2.0,CSS_TRUE_FROM_LLM,BASES,GGGGG,0.0,0.0,CSS_TRUE_FROM_LLM,,,,,,5629,231,95.89625155445016,231,34,85.28138528138528,34.0,20.0,41.17647058823529,20.0,2.0,90.0,2.0,1.0,50.0,,,,0
11,YOUNG,True,5,SHARE,-----,5,5,CSS_TRUE_FROM_LLM,COLIN,-G--Y,4,4,CSS_TRUE,WOUND,-GGG-,2.0,2.0,CSS_TRUE_FROM_LLM,MOUNT,-GGG-,2.0,2.0,CSS_TRUE_FROM_LLM,YOUNG,GGGGG,0.0,0.0,CSS_TRUE_FROM_LLM,,,,,,5629,411,92.69852549298275,411,21,94.8905109489051,21.0,2.0,90.47619047619048,2.0,1.0,50.0,1.0,1.0,0.0,,,,0
12,MEANS,True,3,HOUSE,---YY,5,5,CSS_TRUE_FROM_LLM,NEARS,YGG-G,2,2,CSS_TRUE,MEANS,GGGGG,0.0,0.0,CSS_TRUE_FROM_LLM,,,,,,,,,,,,,,,,5629,463,91.7747379641144,463,5,98.92008639308855,5.0,1.0,80.0,,,,,,,,,,0
13,TRUTH,True,4,SHARE,-Y-Y-,5,5,CSS_TRUE_FROM_LLM,MIRTH,--YGG,3,3,CSS_TRUE_FROM_LLM,FROTH,-G-GG,2.0,2.0,CSS_TRUE_FROM_LLM,TRUTH,GGGGG,0.0,0.0,CSS_TRUE_FROM_LLM,,,,,,,,,,,5629,32,99.43151536685023,32,3,90.625,3.0,1.0,66.66666666666666,1.0,1.0,0.0,,,,,,,0
