game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6
1,PHOTO,True,3,THANK,YG---,4,4,LLM,SHOUT,-GG-Y,3,3,VOI,PHOTO,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
2,PARTY,True,4,EARNS,-GG--,3,3,LLM,MARTA,-GGG-,2,2,VOI,GARTH,-GGG-,2,2,VOI,PARTY,GGGGG,0,0,VOI,,,,,,,,,,
3,TRICK,True,4,SAUER,----Y,5,5,LLM,TRYIN,GG-Y-,3,3,VOI,TRIPP,GGG--,2,2,VOI,TRICK,GGGGG,0,0,VOI,,,,,,,,,,
4,DIRTY,True,4,SLATE,---G-,4,4,LLM,PHOTO,---G-,4,4,VOI,BRITT,-YYG-,4,4,VOI,DIRTY,GGGGG,0,0,VOI,,,,,,,,,,
5,USUAL,True,4,AIRES,Y---Y,5,5,LLM,SANTA,YY---,5,5,VOI,FLASH,-YYY-,5,5,VOI,USUAL,GGGGG,0,0,VOI,,,,,,,,,,
6,TRULY,True,3,AIRES,--Y--,5,5,LLM,DROOL,-G--Y,4,4,VOI,TRULY,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
7,SPENT,True,3,SNARE,GY--Y,4,4,LLM,STEIN,GYG-Y,3,3,VOI,SPENT,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
8,PAUSE,True,3,RAISE,-G-GG,2,2,LLM,LAPSE,-GYGG,2,2,VOI,PAUSE,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
9,CRAZY,True,4,EARLS,-YY--,5,5,LLM,DRAIN,-GG--,3,3,VOI,TRACY,-GGYG,2,2,VOI,CRAZY,GGGGG,0,0,VOI,,,,,,,,,,
10,BASES,True,6,REALS,-YY-G,4,4,LLM,CATES,-G-GG,2,2,VOI,GAMES,-G-GG,2,2,VOI,WAVES,-G-GG,2,2,VOI,SAKES,YG-GG,2,2,VOI,BASES,GGGGG,0,0,VOI
11,YOUNG,True,4,ARIES,-----,5,5,LLM,PHOTO,--Y--,5,5,VOI,MOLDY,-G--Y,4,4,VOI,YOUNG,GGGGG,0,0,VOI,,,,,,,,,,
