game_number,target_code,won,attempts,guess_1,feedback_1,strategy_1,candidates_1,guess_2,feedback_2,strategy_2,candidates_2,guess_3,feedback_3,strategy_3,candidates_3,guess_4,feedback_4,strategy_4,candidates_4,guess_5,feedback_5,strategy_5,candidates_5,guess_6,feedback_6,strategy_6,candidates_6,guess_7,feedback_7,strategy_7,candidates_7,guess_8,feedback_8,strategy_8,candidates_8,guess_9,feedback_9,strategy_9,candidates_9,guess_10,feedback_10,strategy_10,candidates_10
1,GRBR,True,2,RBGR,1B3W,LLM,4,GRBR,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,RGBY,True,5,YYOY,1B0W,LLM,317,GRWY,1B2W,CSS,45,BYWG,0B3W,CSS,8,WBRY,1B2W,CSS,1,RGBY,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
3,BYYW,True,4,RYRG,1B0W,LLM,182,WGBG,0B2W,CSS,22,OWRB,0B2W,CSS,3,BYYW,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
4,BGWY,True,4,RROG,0B1W,LLM,276,YWRB,0B3W,CSS,25,BYGW,1B3W,CSS,3,BGWY,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
5,BROG,True,5,RWOY,1B1W,LLM,252,WGOG,2B0W,CSS,23,YOOG,2B0W,CSS,4,WOOO,1B0W,CSS,1,BROG,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
6,GGWY,True,3,WYGG,0B4W,LLM,2,GGYW,2B2W,CSS,1,GGWY,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,RWOW,True,4,GYBW,1B0W,LLM,108,OORW,1B2W,CSS,7,ORBO,0B2W,CSS,1,RWOW,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
8,WGRR,True,5,RYOW,0B2W,LLM,312,BOYB,0B0W,CSS,21,GWGR,1B2W,CSS,3,WWRG,2B1W,CSS,1,WGRR,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
9,ROWO,True,3,RYBY,1B0W,LLM,182,ROOG,2B1W,CSS,11,ROWO,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,WYYY,True,5,RWBR,0B1W,LLM,276,GOOW,0B1W,CSS,40,BBYG,1B0W,CSS,3,YRYO,1B1W,CSS,1,WYYY,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
11,ORRR,True,3,RGRR,2B1W,LLM,24,WRRR,3B0W,CSS,3,ORRR,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,RGOW,True,4,RYBY,1B0W,LLM,182,WWBG,0B2W,CSS,17,OYGW,1B2W,CSS,1,RGOW,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
13,RGOG,True,5,OYBW,0B1W,LLM,152,RGWR,2B0W,CSS,20,RGGB,2B1W,CSS,3,YGGR,1B2W,CSS,1,RGOG,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
14,RWGW,True,4,YWGO,2B0W,LLM,96,YYRO,0B1W,CSS,7,WWGR,2B2W,CSS,1,RWGW,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
15,BRBY,True,5,OYRB,0B3W,LLM,136,YGBO,1B1W,CSS,26,WRBY,3B0W,CSS,2,RRBY,3B0W,CSS,1,BRBY,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
16,BGGB,True,5,RYRB,1B0W,LLM,182,RWGW,1B0W,CSS,27,OYGG,1B1W,CSS,5,BOGB,3B0W,CSS,1,BGGB,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
17,OOOB,True,5,RYGB,1B0W,LLM,108,OYOY,2B0W,CSS,9,YYWY,0B0W,CSS,2,OBOB,3B0W,CSS,1,OOOB,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
