game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6
1,PHOTO,True,4,SACKS,-----,5,5,RANDOM,LORNE,-Y---,5,5,VOI,BIGOT,---YY,5,4,VOI,PHOTO,GGGGG,0,0,VOI,,,,,,,,,,
2,PARTY,True,4,BANAL,-G---,4,4,RANDOM,MARES,-GG--,3,3,VOI,TARDY,YGG-G,2,2,VOI,PARTY,GGGGG,0,0,VOI,,,,,,,,,,
3,TRICK,True,5,DEMOS,-----,5,5,RANDOM,GIRTH,-YYY-,5,5,VOI,PRINT,-GG-Y,3,3,VOI,TRILL,GGG--,2,2,VOI,TRICK,GGGGG,0,0,VOI,,,,,
4,DIRTY,True,4,AIMEE,-G---,4,4,RANDOM,BIGOT,-G--Y,4,4,VOI,DITTY,GG-GG,1,1,VOI,DIRTY,GGGGG,0,0,VOI,,,,,,,,,,
5,USUAL,True,4,GRIEF,-----,5,5,RANDOM,POTUS,---YY,5,5,VOI,SAUCY,YYG--,4,4,VOI,USUAL,GGGGG,0,0,VOI,,,,,,,,,,
6,TRULY,True,3,MABEL,----Y,5,5,RANDOM,FLIRT,-Y-YY,5,5,VOI,TRULY,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
7,SPENT,True,3,EPSON,YGY-Y,4,4,RANDOM,SPEND,GGGG-,1,1,VOI,SPENT,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
8,PAUSE,True,4,LEACH,-YY--,5,5,RANDOM,MARES,-G-YY,4,4,VOI,PASTE,GGY-G,2,2,VOI,PAUSE,GGGGG,0,0,VOI,,,,,,,,,,
9,CRAZY,True,4,ELSIE,-----,5,5,RANDOM,PHOTO,-----,5,5,VOI,DARCY,-YYYG,4,4,VOI,CRAZY,GGGGG,0,0,VOI,,,,,,,,,,
10,BASES,False,6,JALAN,-G---,4,4,RANDOM,TARDY,-G---,4,4,VOI,PAUSE,-G-YY,4,3,VOI,GASES,-GGGG,1,1,VOI,VASES,-GGGG,1,1,VOI,EASES,-GGGG,1,1,VOI
11,YOUNG,True,3,GREIG,----G,4,4,RANDOM,MYUNG,-YGGG,2,2,VOI,YOUNG,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
12,MEANS,True,4,SPURT,Y----,5,5,RANDOM,CASES,-Y-YG,4,4,VOI,DEALS,-GG-G,2,2,VOI,MEANS,GGGGG,0,0,VOI,,,,,,,,,,
13,TRUTH,True,4,EXTRA,--YY-,5,5,RANDOM,TRULY,GGG--,2,2,VOI,TRUST,GGG-Y,2,2,VOI,TRUTH,GGGGG,0,0,VOI,,,,,,,,,,
14,FIRED,True,4,INEPT,Y-Y--,5,4,RANDOM,SLIME,--Y-Y,5,4,VOI,FIVER,GG-GY,2,2,VOI,FIRED,GGGGG,0,0,VOI,,,,,,,,,,
15,FOLKS,True,5,ARENT,-----,5,5,RANDOM,DIMLY,---Y-,5,5,VOI,SLUSH,YY---,5,4,VOI,LOOPS,YG--G,3,3,VOI,FOLKS,GGGGG,0,0,VOI,,,,,
16,CHILE,True,5,MESSI,-Y--Y,5,5,RANDOM,FIVER,-Y-Y-,5,4,VOI,OLDIE,-Y-YG,4,4,VOI,WHILE,-GGGG,1,1,VOI,CHILE,GGGGG,0,0,VOI,,,,,
17,BLACK,True,4,TRUST,-----,5,5,RANDOM,DOLCE,--YG-,4,4,VOI,FLICK,-G-GG,2,2,VOI,BLACK,GGGGG,0,0,VOI,,,,,,,,,,
18,GRANT,True,4,APRIL,Y-Y--,5,5,RANDOM,CRAZY,-GG--,3,3,VOI,GRAND,GGGG-,1,1,VOI,GRANT,GGGGG,0,0,VOI,,,,,,,,,,
19,MEALS,True,3,PURGE,----Y,5,5,RANDOM,MAVEN,GY-Y-,4,4,VOI,MEALS,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
20,CREAM,True,5,PEELE,--G--,4,4,RANDOM,IDEAS,--GG-,3,3,VOI,BREAK,-GGG-,2,2,VOI,TREAT,-GGG-,2,2,VOI,CREAM,GGGGG,0,0,VOI,,,,,
21,AWAKE,True,4,POUND,-----,5,5,RANDOM,CHART,--G--,4,4,VOI,MEALS,-YG--,4,4,VOI,AWAKE,GGGGG,0,0,VOI,,,,,,,,,,
22,OCCUR,True,3,DISCO,---YY,5,5,RANDOM,COEUR,YY-GG,3,3,VOI,OCCUR,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
23,YEARS,False,6,DARIO,-YY--,5,4,RANDOM,GRANT,-YG--,4,4,VOI,SPARK,Y-GG-,3,3,VOI,WEARS,-GGGG,1,1,VOI,FEARS,-GGGG,1,1,VOI,MEARS,-GGGG,1,1,VOI
24,GRADE,True,5,BLAZE,--G-G,3,3,RANDOM,AWAKE,--G-G,3,3,VOI,SPARE,--GYG,3,3,VOI,TRADE,-GGGG,1,1,VOI,GRADE,GGGGG,0,0,VOI,,,,,
25,CHILL,False,6,MOTTO,-----,5,5,RANDOM,SHAKE,-G---,4,4,VOI,CHUNG,GG---,3,3,VOI,CHIRP,GGG--,2,2,VOI,CHILD,GGGG-,1,1,VOI,CHILI,GGGG-,1,1,VOI
