game_number,target_code,won,attempts,guess_1,feedback_1,strategy_1,candidates_1,guess_2,feedback_2,strategy_2,candidates_2,guess_3,feedback_3,strategy_3,candidates_3,guess_4,feedback_4,strategy_4,candidates_4,guess_5,feedback_5,strategy_5,candidates_5,guess_6,feedback_6,strategy_6,candidates_6,guess_7,feedback_7,strategy_7,candidates_7,guess_8,feedback_8,strategy_8,candidates_8,guess_9,feedback_9,strategy_9,candidates_9,guess_10,feedback_10,strategy_10,candidates_10
1,GPBR,True,7,RGBY,1B2W,LLM,204,YGRR,1B1W,CSS,43,YRBW,1B1W,CSS,5,YBGY,0B2W,CSS,3,GKBR,3B0W,CSS,2,GOBR,3B0W,CSS,1,GPBR,4B0W,CSS,1,,,,,,,,,,,,
2,RYGO,True,6,RGBO,2B1W,LLM,72,RRBG,1B1W,CSS,25,RWGO,3B0W,CSS,4,RKGO,3B0W,CSS,3,ROGO,3B0W,CSS,2,RYGO,4B0W,CSS,1,,,,,,,,,,,,,,,,
3,OYGW,True,4,RGBO,0B2W,LLM,936,PWGR,1B1W,CSS,170,YOGW,2B2W,CSS,2,OYGW,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
4,YKBP,True,5,RGYO,0B1W,LLM,976,PWWY,0B2W,CSS,123,WKOP,2B0W,CSS,14,WBRP,1B1W,CSS,1,YKBP,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
5,YOOO,True,5,RGBY,0B1W,LLM,976,GKOW,1B0W,CSS,112,YPPW,1B0W,CSS,19,BPOB,1B0W,CSS,4,YOOO,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
6,BGPK,True,6,RGYB,1B1W,LLM,660,WGBO,1B1W,CSS,108,YGOY,1B0W,CSS,17,BGPP,3B0W,CSS,4,BGGP,2B1W,CSS,1,BGPK,4B0W,CSS,1,,,,,,,,,,,,,,,,
7,GWRK,True,4,RGYO,0B2W,LLM,936,PRKG,0B3W,CSS,52,OKRP,1B1W,CSS,13,GWRK,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
8,GYGR,True,4,RGRG,0B3W,LLM,24,GBGR,3B0W,CSS,5,GKGR,3B0W,CSS,4,GYGR,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
9,PPRR,True,6,RGBO,0B1W,LLM,976,YBPY,0B1W,CSS,245,WWOP,0B1W,CSS,44,PPRK,3B0W,CSS,5,PKRK,2B0W,CSS,2,PPRR,4B0W,CSS,1,,,,,,,,,,,,,,,,
10,RORO,True,5,ROYG,2B0W,LLM,216,BOWG,1B0W,CSS,64,PGYG,0B0W,CSS,9,ROKK,2B0W,CSS,4,RORO,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
11,RYPO,True,7,ROYG,1B2W,LLM,204,ORWG,0B2W,CSS,70,RYKO,3B0W,CSS,4,RYBO,3B0W,CSS,3,RYRO,3B0W,CSS,2,RYOO,3B0W,CSS,1,RYPO,4B0W,CSS,1,,,,,,,,,,,,
12,GYKK,True,5,RGBY,0B2W,LLM,936,OBYP,0B1W,CSS,188,PRWG,0B1W,CSS,24,KKRB,0B2W,CSS,2,GYKK,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
13,YYKK,True,5,ROYG,0B1W,LLM,976,BBGP,0B0W,CSS,114,WKWR,0B1W,CSS,5,YYKY,3B0W,CSS,2,YYKK,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
14,YWPG,True,4,RGBO,0B1W,LLM,976,KWKG,2B0W,CSS,71,KRKP,0B1W,CSS,7,YWPG,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
15,RYYG,True,6,RGBY,1B2W,LLM,204,BGYO,1B1W,CSS,40,BRRY,0B2W,CSS,8,YGPR,0B3W,CSS,3,RKYG,3B0W,CSS,2,RYYG,4B0W,CSS,1,,,,,,,,,,,,,,,,
16,YGYO,True,5,RGBY,1B1W,LLM,660,YGYW,3B0W,CSS,14,WGYW,2B0W,CSS,4,YGYK,3B0W,CSS,3,YGYO,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
17,PWWO,True,5,RGBY,0B0W,LLM,256,KKWP,1B1W,CSS,46,KOKO,1B0W,CSS,6,POWW,2B2W,CSS,1,PWWO,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
18,YOGW,True,5,RGYB,0B2W,LLM,936,BPWY,0B2W,CSS,200,YRPK,1B0W,CSS,21,YWGO,2B2W,CSS,2,YOGW,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
19,KGYK,True,6,RGBY,1B1W,LLM,660,WGKR,1B1W,CSS,108,YGWO,1B1W,CSS,15,KGYG,3B0W,CSS,2,KGYP,3B0W,CSS,1,KGYK,4B0W,CSS,1,,,,,,,,,,,,,,,,
20,OYOP,True,4,RGBR,0B0W,LLM,625,OOWK,1B1W,CSS,120,POYO,0B4W,CSS,2,OYOP,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
21,RRPW,True,5,RGBO,1B0W,LLM,500,PYWO,0B2W,CSS,90,KWBP,0B2W,CSS,14,RPRW,2B2W,CSS,1,RRPW,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
22,BOYY,True,4,ROYB,2B1W,LLM,72,RBYR,1B1W,CSS,25,ROBG,1B1W,CSS,5,BOYY,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
23,PPRP,True,4,RGBO,0B1W,LLM,976,GKYW,0B0W,CSS,21,PRPP,2B2W,CSS,2,PPRP,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
24,WYOY,True,6,RRRR,0B0W,LLM,2401,OWKO,0B2W,CSS,366,GYWK,1B1W,CSS,69,GKOB,1B0W,CSS,12,WYOP,3B0W,CSS,2,WYOY,4B0W,CSS,1,,,,,,,,,,,,,,,,
25,OYOO,True,6,RRRR,0B0W,LLM,2401,BGKG,0B0W,CSS,256,YOYO,1B2W,CSS,20,OOPY,1B2W,CSS,4,YPOY,1B1W,CSS,1,OYOO,4B0W,CSS,1,,,,,,,,,,,,,,,,
26,BYKG,True,6,RRRR,0B0W,LLM,2401,KBKY,1B2W,CSS,106,BYKB,3B0W,CSS,10,BYKP,3B0W,CSS,3,BYKO,3B0W,CSS,2,BYKG,4B0W,CSS,1,,,,,,,,,,,,,,,,
27,YYOY,True,6,ROYG,0B2W,LLM,936,YBOP,2B0W,CSS,61,YBWR,1B0W,CSS,15,YYGP,2B0W,CSS,3,YYOO,3B0W,CSS,2,YYOY,4B0W,CSS,1,,,,,,,,,,,,,,,,
28,WYRW,True,4,ROYG,0B2W,LLM,936,BKRY,1B1W,CSS,165,KWOY,0B2W,CSS,25,WYRW,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
29,GWRW,True,6,RGRG,1B1W,LLM,456,GOPG,1B0W,CSS,53,KRBG,0B2W,CSS,8,GYRW,3B0W,CSS,2,GYRY,2B0W,CSS,1,GWRW,4B0W,CSS,1,,,,,,,,,,,,,,,,
30,GYPK,True,6,RGRG,0B1W,LLM,864,PRPY,1B1W,CSS,120,WRBP,0B1W,CSS,14,YPGY,0B3W,CSS,2,GYPO,3B0W,CSS,1,GYPK,4B0W,CSS,1,,,,,,,,,,,,,,,,
