game_number,target_code,won,attempts,guess_1,feedback_1,strategy_1,candidates_1,guess_2,feedback_2,strategy_2,candidates_2,guess_3,feedback_3,strategy_3,candidates_3,guess_4,feedback_4,strategy_4,candidates_4,guess_5,feedback_5,strategy_5,candidates_5,guess_6,feedback_6,strategy_6,candidates_6,guess_7,feedback_7,strategy_7,candidates_7,guess_8,feedback_8,strategy_8,candidates_8,guess_9,feedback_9,strategy_9,candidates_9,guess_10,feedback_10,strategy_10,candidates_10
1,GPBR,True,6,RRYY,0B1W,LLM,864,OWGR,1B1W,CSS,147,KBWR,1B1W,CSS,25,POBR,2B1W,CSS,3,PKOR,1B1W,CSS,1,GPBR,4B0W,CSS,1,,,,,,,,,,,,,,,,
2,RYGO,True,4,RGYK,1B2W,LLM,204,GPYR,0B3W,CSS,33,RYWG,2B1W,CSS,3,RYGO,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
3,OYGW,True,4,RPWO,0B2W,LLM,936,GYRW,2B1W,CSS,26,GRGW,2B0W,CSS,4,OYGW,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
4,YKBP,True,5,RYGK,0B2W,LLM,936,OBYG,0B2W,CSS,200,GPKB,0B3W,CSS,9,BGPR,0B2W,CSS,2,YKBP,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
5,YOOO,True,4,RYWO,1B1W,LLM,660,GBWY,0B1W,CSS,147,RWKP,0B0W,CSS,3,YOOO,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
6,BGPK,True,5,RRBB,0B1W,LLM,864,KBGO,0B3W,CSS,47,BKOW,1B1W,CSS,11,BGKY,2B1W,CSS,2,BGPK,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
7,GWRK,True,5,RGYR,0B2W,LLM,546,BRGK,1B2W,CSS,40,GRKO,1B2W,CSS,6,GKRK,3B0W,CSS,2,GWRK,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
8,GYGR,True,5,YYGG,2B1W,LLM,48,KYGY,2B0W,CSS,5,GYGP,3B0W,CSS,4,GYGW,3B0W,CSS,3,GYGR,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
9,PPRR,True,5,RGYO,0B1W,LLM,976,PKWY,1B0W,CSS,112,BKBG,0B0W,CSS,16,PRPP,1B2W,CSS,1,PPRR,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
10,RORO,True,5,RYGB,1B0W,LLM,500,KWOB,0B1W,CSS,117,RPPK,1B0W,CSS,22,OPGO,1B1W,CSS,3,RORO,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
11,RYPO,True,3,RYPK,3B0W,LLM,28,RYPG,3B0W,CSS,6,RYPO,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,GYKK,True,6,RGBY,0B2W,LLM,936,PBGW,0B1W,CSS,196,BYOK,2B0W,CSS,17,BROO,0B0W,CSS,2,GYYK,3B0W,CSS,1,GYKK,4B0W,CSS,1,,,,,,,,,,,,,,,,
13,YYKK,True,5,RYOP,1B0W,LLM,500,WBOW,0B0W,CSS,81,KPKP,1B1W,CSS,13,GYKK,3B0W,CSS,1,YYKK,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
14,YWPG,True,6,RRYY,0B1W,LLM,864,PGRO,0B2W,CSS,161,BKOR,0B0W,CSS,14,YPGP,1B2W,CSS,2,GYWP,0B4W,CSS,1,YWPG,4B0W,CSS,1,,,,,,,,,,,,,,,,
15,RYYG,True,7,RGBY,1B2W,LLM,204,WBGY,0B2W,CSS,70,PRBG,1B1W,CSS,14,KYBR,1B1W,CSS,3,RYOG,3B0W,CSS,2,RYRG,3B0W,CSS,1,RYYG,4B0W,CSS,1,,,,,,,,,,,,
16,YGYO,True,5,RGYK,2B0W,LLM,216,BGYW,2B0W,CSS,36,OGYP,2B1W,CSS,4,PGYG,2B0W,CSS,1,YGYO,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
17,PWWO,True,4,RYBP,0B1W,LLM,976,WGWY,1B1W,CSS,165,POWW,2B2W,CSS,3,PWWO,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
18,YOGW,True,4,RRYY,0B1W,LLM,864,BGWR,0B2W,CSS,161,WYBB,0B2W,CSS,18,YOGW,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
19,KGYK,True,5,RYOR,0B1W,LLM,1160,WOPP,0B0W,CSS,165,GBYY,1B1W,CSS,27,YBKK,1B2W,CSS,2,KGYK,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
20,OYOP,True,6,RRYY,0B1W,LLM,864,BBRO,0B1W,CSS,200,OYWW,2B0W,CSS,18,OYOG,3B0W,CSS,5,OYGG,2B0W,CSS,2,OYOP,4B0W,CSS,1,,,,,,,,,,,,,,,,
21,RRPW,True,5,RGYO,1B0W,LLM,500,WGKP,0B2W,CSS,90,BWYK,0B1W,CSS,16,PKPO,1B0W,CSS,1,RRPW,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
22,BOYY,True,5,RRYY,2B0W,LLM,242,BRWY,2B0W,CSS,28,PRGY,1B0W,CSS,8,RRWK,0B0W,CSS,3,BOYY,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
23,PPRP,True,4,RGBY,0B1W,LLM,976,OKWB,0B0W,CSS,21,GPPP,2B1W,CSS,5,PPRP,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
24,WYOY,True,5,RRYY,1B1W,LLM,456,PRWR,0B1W,CSS,87,WYYB,2B1W,CSS,9,OYYW,1B3W,CSS,1,WYOY,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
25,OYOO,True,5,RRYY,0B1W,LLM,864,OYWP,2B0W,CSS,58,GYBP,1B0W,CSS,11,WYWK,1B0W,CSS,1,OYOO,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
26,BYKG,True,6,YYOO,1B0W,LLM,864,RYPW,1B0W,CSS,91,RBGO,0B2W,CSS,14,GYKB,2B2W,CSS,2,GYBK,1B3W,CSS,1,BYKG,4B0W,CSS,1,,,,,,,,,,,,,,,,
27,YYOY,True,5,RYPK,1B0W,LLM,500,OBPW,0B1W,CSS,117,GGWK,0B0W,CSS,20,RRBR,0B0W,CSS,3,YYOY,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
28,WYRW,True,5,RYPK,1B1W,LLM,660,ROYG,0B2W,CSS,141,YYOP,1B0W,CSS,26,GYKB,1B0W,CSS,4,WYRW,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
29,GWRW,True,6,RGBY,0B2W,LLM,936,KBPR,0B1W,CSS,180,GWRO,3B0W,CSS,5,GORO,2B0W,CSS,3,GWRG,3B0W,CSS,1,GWRW,4B0W,CSS,1,,,,,,,,,,,,,,,,
30,GYPK,True,6,RGBY,0B2W,LLM,936,GROR,1B0W,CSS,183,YPWR,0B2W,CSS,30,BRKW,0B1W,CSS,4,GKYP,1B3W,CSS,1,GYPK,4B0W,CSS,1,,,,,,,,,,,,,,,,
31,PRWR,True,4,RYOP,0B2W,LLM,936,PBWO,2B0W,CSS,61,PGWR,3B0W,CSS,5,PRWR,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
32,GOYR,True,5,WORK,1B1W,LLM,660,BRKK,0B1W,CSS,170,ROPO,1B1W,CSS,24,YGRO,0B4W,CSS,1,GOYR,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
33,WWKO,True,7,RRYY,0B0W,LLM,1296,BWKK,2B0W,CSS,105,BWOB,1B1W,CSS,24,PWKO,3B0W,CSS,3,OWKO,3B0W,CSS,2,GWKO,3B0W,CSS,1,WWKO,4B0W,CSS,1,,,,,,,,,,,,
