game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6,candidates_before_1,candidates_after_1,reduction_rate_1,candidates_before_2,candidates_after_2,reduction_rate_2,candidates_before_3,candidates_after_3,reduction_rate_3,candidates_before_4,candidates_after_4,reduction_rate_4,candidates_before_5,candidates_after_5,reduction_rate_5,candidates_before_6,candidates_after_6,reduction_rate_6,total_violations
1,PHOTO,True,4,COULD,-Y---,5,5,LLM,ARGOS,---Y-,5,5,CSS_TRUE,TEMPO,Y--YG,4.0,4.0,VOI,PHOTO,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,390,93.0715935334873,390,33,91.53846153846152,33.0,2.0,93.93939393939394,2.0,1.0,50.0,,,,,,,0
2,PARTY,True,5,GIVEN,-----,5,5,LLM,CURLS,--G--,4,4,CSS_TRUE,THROB,Y-G--,4.0,4.0,VOI,MARTA,-GGG-,2.0,2.0,CSS_TRUE,PARTY,GGGGG,0.0,0.0,VOI,,,,,,5629,1299,76.92307692307693,1299,56,95.68899153194764,56.0,4.0,92.85714285714286,4.0,1.0,75.0,1.0,1.0,0.0,,,,0
3,TRICK,True,3,COULD,Y----,5,5,LLM,RANCE,Y--G-,4,4,CSS_TRUE,TRICK,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,5629,209,96.28708473974062,209,6,97.1291866028708,6.0,1.0,83.33333333333334,,,,,,,,,,0
4,DIRTY,True,3,START,-Y-Y-,5,4,LLM,TIRED,YGG-Y,3,3,CSS_TRUE,DIRTY,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,5629,88,98.43666725883816,88,1,98.86363636363636,1.0,1.0,0.0,,,,,,,,,,0
5,USUAL,True,3,GUESS,-Y-Y-,5,5,LLM,SAULT,YYGY-,4,4,CSS_TRUE,USUAL,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,5629,50,99.1117427607035,50,1,98.0,1.0,1.0,0.0,,,,,,,,,,0
6,TRULY,True,4,COULD,--GG-,3,3,LLM,PAULS,--GG-,3,3,CSS_TRUE,THULE,G-GG-,2.0,2.0,VOI,TRULY,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,12,99.78681826256884,12,2,83.33333333333334,2.0,1.0,50.0,1.0,1.0,0.0,,,,,,,0
7,SPENT,True,4,GRAIN,----Y,5,5,LLM,CONES,--YYY,5,5,CSS_TRUE,STENT,G-GGG,1.0,1.0,VOI,SPENT,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,239,95.75413039616272,239,5,97.90794979079496,5.0,1.0,80.0,1.0,1.0,0.0,,,,,,,0
8,PAUSE,True,4,COULD,--G--,4,4,LLM,HAUNT,-GG--,3,3,CSS_TRUE,SAUER,YGGY-,3.0,3.0,VOI,PAUSE,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,82,98.54325812755374,82,10,87.8048780487805,10.0,1.0,90.0,1.0,1.0,0.0,,,,,,,0
9,CRAZY,True,5,GUESS,-----,5,5,LLM,KARIN,-YY--,5,5,CSS_TRUE,ABORT,Y--Y-,5.0,5.0,VOI,PRADA,-GG--,3.0,3.0,CSS_TRUE,CRAZY,GGGGG,0.0,0.0,VOI,,,,,,5629,1270,77.43826612186889,1270,59,95.35433070866142,59.0,5.0,91.52542372881356,5.0,2.0,60.0,2.0,1.0,50.0,,,,0
10,BASES,True,5,COULD,-----,5,5,LLM,SPITE,Y---Y,5,5,CSS_TRUE,MARES,-G-GG,2.0,2.0,VOI,WAVES,-G-GG,2.0,2.0,CSS_TRUE,BASES,GGGGG,0.0,0.0,VOI,,,,,,5629,1556,72.35743471309291,1556,99,93.63753213367607,99.0,18.0,81.81818181818183,18.0,9.0,50.0,9.0,1.0,88.88888888888889,,,,0
11,YOUNG,True,4,COULD,-GG--,3,3,LLM,HOURS,-GG--,3,3,CSS_TRUE,MOUNT,-GGG-,2.0,2.0,VOI,YOUNG,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,32,99.43151536685023,32,4,87.5,4.0,1.0,75.0,1.0,1.0,0.0,,,,,,,0
