game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6,candidates_before_1,candidates_after_1,reduction_rate_1,candidates_before_2,candidates_after_2,reduction_rate_2,candidates_before_3,candidates_after_3,reduction_rate_3,candidates_before_4,candidates_after_4,reduction_rate_4,candidates_before_5,candidates_after_5,reduction_rate_5,candidates_before_6,candidates_after_6,reduction_rate_6,total_violations
1,PHOTO,True,3,HOUSE,YY---,5,4,LLM,RHINO,-G--G,3,3,CSS_TRUE,PHOTO,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,5629,43,99.236098774205,43,3,93.02325581395348,3.0,1.0,66.66666666666666,,,,,,,,,,0
2,PARTY,True,4,HOUSE,-----,5,5,LLM,MILAN,---Y-,5,5,CSS_TRUE,TRACY,YYY-G,4.0,4.0,VOI,PARTY,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,694,87.67098951856458,694,79,88.61671469740634,79.0,1.0,98.73417721518987,1.0,1.0,0.0,,,,,,,0
3,TRICK,True,4,HOUSE,-----,5,5,LLM,NADAL,-----,5,5,CSS_TRUE,CRYPT,YG--Y,4.0,4.0,VOI,TRICK,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,694,87.67098951856458,694,43,93.80403458213256,43.0,1.0,97.67441860465117,1.0,1.0,0.0,,,,,,,0
4,DIRTY,True,4,HOUSE,-----,5,5,LLM,CANAL,-----,5,5,CSS_TRUE,FRITZ,-YYG-,4.0,4.0,VOI,DIRTY,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,694,87.67098951856458,694,40,94.23631123919309,40.0,1.0,97.5,1.0,1.0,0.0,,,,,,,0
5,USUAL,True,3,HOUSE,--GY-,4,4,LLM,SAULT,YYGY-,4,4,CSS_TRUE,USUAL,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,5629,47,99.1650381950613,47,1,97.87234042553192,1.0,1.0,0.0,,,,,,,,,,0
6,TRULY,True,3,HOUSE,--G--,4,4,LLM,BLUNT,-YG-Y,4,4,CSS_TRUE,TRULY,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,5629,50,99.1117427607035,50,1,98.0,1.0,1.0,0.0,,,,,,,,,,0
7,SPENT,True,4,HOUSE,---YY,5,5,LLM,EASED,Y-Y--,5,5,CSS_TRUE,STERN,GYG-Y,3.0,3.0,VOI,SPENT,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,463,91.7747379641144,463,77,83.36933045356372,77.0,2.0,97.4025974025974,2.0,1.0,50.0,,,,,,,0
8,PAUSE,True,4,HOUSE,--GGG,2,2,LLM,AMUSE,Y-GGG,2,2,CSS_TRUE,CAUSE,-GGGG,1.0,1.0,VOI,PAUSE,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,6,99.8934091312844,6,2,66.66666666666666,2.0,1.0,50.0,1.0,1.0,0.0,,,,,,,0
9,CRAZY,True,4,HOUSE,-----,5,5,LLM,VARNA,-YY--,5,5,CSS_TRUE,TRACY,-GGYG,2.0,2.0,VOI,CRAZY,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,694,87.67098951856458,694,46,93.37175792507205,46.0,1.0,97.82608695652172,1.0,1.0,0.0,,,,,,,0
10,BASES,False,6,HOUSE,---YY,5,4,LLM,RAKES,-G-GG,2,2,CSS_TRUE,GAMES,-G-GG,2.0,2.0,VOI,CATES,-G-GG,2.0,2.0,CSS_TRUE,SALES,YG-GG,2.0,2.0,VOI,EASES,-GGGG,1.0,1.0,CSS_TRUE,5629,463,91.7747379641144,463,54,88.33693304535637,54.0,36.0,33.33333333333333,36.0,20.0,44.44444444444444,20.0,3.0,85.0,3.0,2.0,33.33333333333333,0
