game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6,candidates_before_1,candidates_after_1,reduction_rate_1,candidates_before_2,candidates_after_2,reduction_rate_2,candidates_before_3,candidates_after_3,reduction_rate_3,candidates_before_4,candidates_after_4,reduction_rate_4,candidates_before_5,candidates_after_5,reduction_rate_5,candidates_before_6,candidates_after_6,reduction_rate_6,total_violations
1,PHOTO,True,4,GUESS,-----,5,5,LLM,BANCO,----G,4,4,CSS_TRUE,POTRO,GYY-G,3.0,2.0,VOI,PHOTO,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,1270,77.43826612186889,1270,29,97.71653543307086,29.0,1.0,96.55172413793105,1.0,1.0,0.0,,,,,,,0
2,PARTY,True,5,GUESS,-----,5,5,LLM,ARIAN,YY---,5,4,CSS_TRUE,CARLO,-GG--,3.0,3.0,VOI,DARTH,-GGG-,2.0,2.0,CSS_TRUE,PARTY,GGGGG,0.0,0.0,VOI,,,,,,5629,1270,77.43826612186889,1270,64,94.96062992125984,64.0,12.0,81.25,12.0,2.0,83.33333333333334,2.0,1.0,50.0,,,,0
3,TRICK,True,4,GUESS,-----,5,5,LLM,MARLO,--Y--,5,5,CSS_TRUE,CRYPT,YG--Y,4.0,4.0,VOI,TRICK,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,1270,77.43826612186889,1270,25,98.03149606299212,25.0,1.0,96.0,1.0,1.0,0.0,,,,,,,0
4,DIRTY,True,4,GUESS,-----,5,5,LLM,MARLO,--G--,4,4,CSS_TRUE,BIRTH,-GGG-,2.0,2.0,VOI,DIRTY,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,1270,77.43826612186889,1270,8,99.37007874015748,8.0,1.0,87.5,1.0,1.0,0.0,,,,,,,0
5,USUAL,True,4,BASED,-YY--,5,5,LLM,SPANS,Y-Y--,5,4,CSS_TRUE,ASCOT,YG---,4.0,4.0,VOI,USUAL,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,255,95.46988807958785,255,20,92.15686274509804,20.0,2.0,90.0,2.0,1.0,50.0,,,,,,,0
6,TRULY,True,3,WOULD,--GG-,3,3,LLM,PAULS,--GG-,3,3,CSS_TRUE,TRULY,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,5629,13,99.76905311778292,13,2,84.61538461538461,2.0,1.0,50.0,,,,,,,,,,0
7,SPENT,True,4,WHICH,-----,5,5,LLM,DEALS,-Y--Y,5,5,CSS_TRUE,SOREN,G--YY,4.0,3.0,VOI,SPENT,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,2608,53.66850239829455,2608,63,97.58435582822086,63.0,2.0,96.82539682539682,2.0,1.0,50.0,,,,,,,0
8,PAUSE,True,4,GIVEN,---Y-,5,5,LLM,MEATS,-YY-Y,5,4,CSS_TRUE,SHEAR,Y-YY-,5.0,5.0,VOI,PAUSE,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,743,86.800497424054,743,19,97.442799461642,19.0,5.0,73.68421052631578,5.0,1.0,80.0,,,,,,,0
9,CRAZY,True,4,GUESS,-----,5,5,LLM,RANDI,YY---,5,4,CSS_TRUE,CHART,G-GY-,3.0,3.0,VOI,CRAZY,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,1270,77.43826612186889,1270,63,95.03937007874016,63.0,5.0,92.06349206349206,5.0,1.0,80.0,,,,,,,0
10,BASES,True,5,GUESS,--YYG,4,4,LLM,SEALS,YYY-G,4,4,CSS_TRUE,CASES,-GGGG,1.0,1.0,VOI,VASES,-GGGG,1.0,1.0,CSS_TRUE,BASES,GGGGG,0.0,0.0,VOI,,,,,,5629,52,99.07621247113164,52,6,88.46153846153845,6.0,3.0,50.0,3.0,2.0,33.33333333333333,2.0,1.0,50.0,,,,0
11,YOUNG,True,3,GUESS,YY---,5,5,LLM,LOUGH,-GGY-,3,3,CSS_TRUE,YOUNG,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,5629,19,99.66246224906732,19,1,94.73684210526316,1.0,1.0,0.0,,,,,,,,,,0
12,MEANS,True,4,LONGS,--Y-G,4,4,LLM,EARNS,YY-GG,3,2,CSS_TRUE,JEANS,-GGGG,1.0,1.0,VOI,MEANS,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,58,98.96962160241604,58,4,93.10344827586206,4.0,3.0,25.0,3.0,1.0,66.66666666666666,,,,,,,0
13,TRUTH,True,5,GUESS,-Y---,5,5,LLM,MAURO,--GY-,4,4,CSS_TRUE,TRULY,GGG--,2.0,2.0,VOI,TRUNK,GGG--,2.0,2.0,CSS_TRUE,TRUTH,GGGGG,0.0,0.0,VOI,,,,,,5629,154,97.26416770296676,154,10,93.5064935064935,10.0,3.0,70.0,3.0,1.0,66.66666666666666,1.0,1.0,0.0,,,,0
14,FIRED,True,6,GUESS,--Y--,5,5,LLM,ABNER,---GY,4,4,CSS_TRUE,TIRED,-GGGG,1.0,1.0,VOI,HIRED,-GGGG,1.0,1.0,CSS_TRUE,WIRED,-GGGG,1.0,1.0,VOI,FIRED,GGGGG,0.0,0.0,CSS_TRUE,5629,1121,80.08527269497246,1121,31,97.23461195361284,31.0,4.0,87.09677419354838,4.0,3.0,25.0,3.0,2.0,33.33333333333333,2.0,1.0,50.0,0
15,FOLKS,True,6,LUMPS,Y---G,4,4,LLM,AILES,--G-G,3,3,CSS_TRUE,COLDS,-GG-G,2.0,2.0,VOI,TOLLS,-GG-G,2.0,2.0,CSS_TRUE,YOLKS,-GGGG,1.0,1.0,VOI,FOLKS,GGGGG,0.0,0.0,CSS_TRUE,5629,145,97.42405400604017,145,13,91.0344827586207,13.0,7.0,46.15384615384615,7.0,3.0,57.14285714285714,3.0,1.0,66.66666666666666,1.0,1.0,0.0,0
16,CHILE,True,3,BASED,---Y-,5,5,LLM,NOIRE,--G-G,3,3,CSS_TRUE,CHILE,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,5629,451,91.98791970154558,451,12,97.33924611973391,12.0,1.0,91.66666666666666,,,,,,,,,,0
17,BLACK,True,4,GUESS,-----,5,5,LLM,CARLY,YY-Y-,5,5,CSS_TRUE,FOCAL,--YYY,5.0,5.0,VOI,BLACK,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,1270,77.43826612186889,1270,8,99.37007874015748,8.0,2.0,75.0,2.0,1.0,50.0,,,,,,,0
18,GRANT,True,4,GUESS,G----,4,4,LLM,GROAN,GG-YY,3,2,CSS_TRUE,GRAND,GGGG-,1.0,1.0,VOI,GRANT,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,84,98.50772783798188,84,2,97.61904761904762,2.0,1.0,50.0,1.0,1.0,0.0,,,,,,,0
19,MEALS,True,3,LUMPS,Y-Y-G,4,4,LLM,MILES,G-YYG,3,3,CSS_TRUE,MEALS,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,5629,17,99.69799253863918,17,1,94.11764705882352,1.0,1.0,0.0,,,,,,,,,,0
20,CREAM,True,5,GIVEN,---Y-,5,5,LLM,TEARS,-YYY-,5,4,CSS_TRUE,FARCE,-YYYY,5.0,5.0,VOI,CLEAR,G-GGY,2.0,2.0,CSS_TRUE,CREAM,GGGGG,0.0,0.0,VOI,,,,,,5629,743,86.800497424054,743,20,97.30820995962316,20.0,2.0,90.0,2.0,1.0,50.0,1.0,1.0,0.0,,,,0
21,AWAKE,True,5,GUESS,--Y--,5,5,LLM,ARTIE,G---G,3,3,CSS_TRUE,ANODE,G---G,3.0,3.0,VOI,AMPLE,G---G,3.0,3.0,CSS_TRUE,AWAKE,GGGGG,0.0,0.0,VOI,,,,,,5629,1121,80.08527269497246,1121,11,99.01873327386262,11.0,4.0,63.63636363636363,4.0,1.0,75.0,1.0,1.0,0.0,,,,0
22,OCCUR,True,3,BASED,-----,5,5,LLM,CLOUT,Y-YG-,4,4,CSS_TRUE,OCCUR,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,5629,547,90.28246580209628,547,1,99.81718464351006,1.0,1.0,0.0,,,,,,,,,,0
23,YEARS,False,6,GIVEN,---Y-,5,5,LLM,BEALE,-GG--,3,3,CSS_TRUE,SEARS,-GGGG,1.0,1.0,VOI,WEARS,-GGGG,1.0,1.0,CSS_TRUE,HEARS,-GGGG,1.0,1.0,VOI,PEARS,-GGGG,1.0,1.0,CSS_TRUE,5629,743,86.800497424054,743,39,94.75100942126514,39.0,8.0,79.48717948717949,8.0,7.0,12.5,7.0,6.0,14.285714285714285,6.0,5.0,16.666666666666664,0
