game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6,candidates_before_1,candidates_after_1,reduction_rate_1,candidates_before_2,candidates_after_2,reduction_rate_2,candidates_before_3,candidates_after_3,reduction_rate_3,candidates_before_4,candidates_after_4,reduction_rate_4,candidates_before_5,candidates_after_5,reduction_rate_5,candidates_before_6,candidates_after_6,reduction_rate_6,total_violations
1,PHOTO,True,4,GAIUS,-----,5,5,LLM,COREY,-Y---,5,5,CSS_TRUE,FLOOD,--GY-,4.0,4.0,VOI,PHOTO,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,734,86.96038372712738,734,15,97.95640326975476,15.0,1.0,93.33333333333331,1.0,1.0,0.0,,,,,,,0
2,PARTY,True,4,WORDS,--G--,4,4,LLM,BERTA,--GGY,3,3,CSS_TRUE,PARTI,GGGG-,1.0,1.0,VOI,PARTY,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,175,96.89109966246224,175,5,97.14285714285714,5.0,1.0,80.0,1.0,1.0,0.0,,,,,,,0
3,TRICK,True,4,EARNS,--Y--,5,5,LLM,GROOT,-G--Y,4,4,CSS_TRUE,TRULY,GG---,3.0,3.0,VOI,TRICK,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,143,97.45958429561202,143,10,93.006993006993,10.0,2.0,80.0,2.0,1.0,50.0,,,,,,,0
4,DIRTY,True,4,AROSE,-Y---,5,5,LLM,BIRCH,-GG--,3,3,CSS_TRUE,GIRLY,-GG-G,2.0,2.0,VOI,DIRTY,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,52,99.07621247113164,52,3,94.23076923076924,3.0,1.0,66.66666666666666,1.0,1.0,0.0,,,,,,,0
5,USUAL,True,5,CQAKL,--Y-G,4,4,LLM,RAVEL,-Y--G,4,4,CSS_TRUE,ATOLL,Y---G,4.0,4.0,VOI,FINAL,---GG,3.0,3.0,CSS_TRUE,USUAL,GGGGG,0.0,0.0,VOI,,,,,,5629,92,98.36560667969444,92,20,78.26086956521739,20.0,2.0,90.0,2.0,1.0,50.0,1.0,1.0,0.0,,,,0
6,TRULY,True,3,AROSE,-G---,4,4,LLM,TRUNK,GGG--,2,2,CSS_TRUE,TRULY,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,5629,47,99.1650381950613,47,4,91.48936170212764,4.0,1.0,75.0,,,,,,,,,,0
7,SPENT,True,4,DOESN,--GYY,4,4,LLM,TEENS,Y-GGY,3,3,CSS_TRUE,STENT,G-GGG,1.0,1.0,VOI,SPENT,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,15,99.73352282821104,15,3,80.0,3.0,2.0,33.33333333333333,2.0,1.0,50.0,,,,,,,0
8,PAUSE,True,3,SPRIG,YY---,5,5,LLM,PALES,GG-YY,3,3,CSS_TRUE,PAUSE,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,5629,116,97.93924320483212,116,2,98.27586206896552,2.0,1.0,50.0,,,,,,,,,,0
9,CRAZY,True,6,BASED,-Y---,5,5,LLM,CIARA,G-GY-,3,3,CSS_TRUE,CRACK,GGG--,2.0,2.0,VOI,CRAFT,GGG--,2.0,2.0,CSS_TRUE,CRAMP,GGG--,2.0,2.0,VOI,CRAZY,GGGGG,0.0,0.0,CSS_TRUE,5629,419,92.55640433469532,419,6,98.56801909307876,6.0,4.0,33.33333333333333,4.0,3.0,25.0,3.0,2.0,33.33333333333333,2.0,1.0,50.0,0
10,BASES,False,6,ARIES,Y--GG,3,3,LLM,TALES,-G-GG,2,2,CSS_TRUE,CAPES,-G-GG,2.0,2.0,VOI,MAKES,-G-GG,2.0,2.0,CSS_TRUE,VASES,-GGGG,1.0,1.0,VOI,EASES,-GGGG,1.0,1.0,CSS_TRUE,5629,71,98.73867472019896,71,47,33.80281690140845,47.0,36.0,23.404255319148938,36.0,22.0,38.88888888888889,22.0,3.0,86.36363636363636,3.0,2.0,33.33333333333333,0
