game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6,candidates_before_1,candidates_after_1,reduction_rate_1,candidates_before_2,candidates_after_2,reduction_rate_2,candidates_before_3,candidates_after_3,reduction_rate_3,candidates_before_4,candidates_after_4,reduction_rate_4,candidates_before_5,candidates_after_5,reduction_rate_5,candidates_before_6,candidates_after_6,reduction_rate_6,total_violations
1,PHOTO,True,4,WHICH,-G---,4,4,LLM,THANE,YG---,4,4,CSS_TRUE,SHOOT,-GGYY,3.0,3.0,VOI,PHOTO,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,105,98.13465979747735,105,7,93.33333333333331,7.0,1.0,85.71428571428571,1.0,1.0,0.0,,,,,,,0
2,PARTY,True,4,CRANE,-YY--,5,5,LLM,DARTS,-GGG-,2,2,CSS_TRUE,MARTY,-GGGG,1.0,1.0,VOI,PARTY,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,227,95.96731213359388,227,7,96.91629955947135,7.0,1.0,85.71428571428571,1.0,1.0,0.0,,,,,,,0
3,TRICK,True,4,GUESS,-----,5,5,LLM,DRAIN,-G-Y-,4,4,CSS_TRUE,CRIMP,YGG--,3.0,3.0,VOI,TRICK,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,1270,77.43826612186889,1270,16,98.74015748031496,16.0,3.0,81.25,3.0,1.0,66.66666666666666,,,,,,,0
4,DIRTY,True,5,LARGE,--G--,4,4,LLM,PORTS,--GG-,3,3,CSS_TRUE,KURTZ,--GG-,3.0,3.0,VOI,MIRTH,-GGG-,2.0,2.0,CSS_TRUE,DIRTY,GGGGG,0.0,0.0,VOI,,,,,,5629,110,98.0458340735477,110,6,94.54545454545456,6.0,5.0,16.666666666666664,5.0,1.0,80.0,1.0,1.0,0.0,,,,0
5,USUAL,True,3,GUESS,-Y-Y-,5,5,LLM,SAULT,YYGY-,4,4,CSS_TRUE,USUAL,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,5629,50,99.1117427607035,50,1,98.0,1.0,1.0,0.0,,,,,,,,,,0
6,TRULY,True,3,AFTER,--Y-Y,5,5,LLM,TORUS,G-YY-,4,3,CSS_TRUE,TRULY,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,5629,98,98.25901581097884,98,6,93.87755102040816,6.0,1.0,83.33333333333334,,,,,,,,,,0
7,SPENT,True,5,WOULD,-----,5,5,LLM,REINA,-Y-G-,4,4,CSS_TRUE,SHENG,G-GG-,2.0,2.0,VOI,STENT,G-GGG,1.0,1.0,CSS_TRUE,SPENT,GGGGG,0.0,0.0,VOI,,,,,,5629,1730,69.2662995203411,1730,10,99.42196531791907,10.0,4.0,60.0,4.0,2.0,50.0,2.0,1.0,50.0,,,,0
8,PAUSE,True,4,LUCKY,-Y---,5,5,LLM,TOURE,--G-G,3,3,CSS_TRUE,AMUSE,Y-GGG,2.0,2.0,VOI,PAUSE,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,256,95.45212293480192,256,7,97.265625,7.0,1.0,85.71428571428571,1.0,1.0,0.0,,,,,,,0
9,CRAZY,True,4,GUESS,-----,5,5,LLM,RAYON,YYY--,5,4,CSS_TRUE,HYDRA,-Y-YY,5.0,5.0,VOI,CRAZY,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,1270,77.43826612186889,1270,9,99.29133858267716,9.0,3.0,66.66666666666666,3.0,1.0,66.66666666666666,,,,,,,0
10,BASES,True,6,AFTER,Y--G-,4,4,LLM,GALES,-G-GG,2,2,CSS_TRUE,DAWES,-G-GG,2.0,2.0,VOI,CASES,-GGGG,1.0,1.0,CSS_TRUE,VASES,-GGGG,1.0,1.0,VOI,BASES,GGGGG,0.0,0.0,CSS_TRUE,5629,127,97.7438266121869,127,33,74.01574803149606,33.0,25.0,24.24242424242424,25.0,3.0,88.0,3.0,2.0,33.33333333333333,2.0,1.0,50.0,0
