game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6,candidates_before_1,candidates_after_1,reduction_rate_1,candidates_before_2,candidates_after_2,reduction_rate_2,candidates_before_3,candidates_after_3,reduction_rate_3,candidates_before_4,candidates_after_4,reduction_rate_4,candidates_before_5,candidates_after_5,reduction_rate_5,candidates_before_6,candidates_after_6,reduction_rate_6,total_violations
1,PHOTO,True,4,LINER,-----,5,5,CSS_TRUE,HOUSE,YY---,5,4,LLM,MACHO,---YG,4.0,4.0,LLM,PHOTO,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,566,89.94492805116361,566,11,98.0565371024735,11.0,1.0,90.9090909090909,1.0,1.0,0.0,,,,,,,1
2,PARTY,True,5,HEARS,--YY-,5,4,CSS_TRUE,HOUSE,-----,5,5,LLM,STAGE,-YY--,5.0,5.0,LLM,MARTY,-GGGG,1.0,1.0,LLM,PARTY,GGGGG,0.0,0.0,LLM,,,,,,5629,212,96.23378930538284,212,116,45.28301886792453,116.0,21.0,81.89655172413794,21.0,1.0,95.23809523809524,1.0,1.0,0.0,,,,9
3,TRICK,True,2,ARENT,-G--Y,4,4,CSS_TRUE,TRICK,GGGGG,0,0,LLM,,,,,,,,,,,,,,,,,,,,,5629,25,99.55587138035176,25,1,96.0,,,,,,,,,,,,,0
4,DIRTY,True,5,SEGAL,-----,5,5,CSS_TRUE,HOUSE,-----,5,5,LLM,BRICK,-YY--,5.0,5.0,LLM,RIDIN,YGY--,4.0,4.0,LLM,DIRTY,GGGGG,0.0,0.0,LLM,,,,,,5629,488,91.33060934446615,488,75,84.6311475409836,75.0,2.0,97.33333333333334,2.0,1.0,50.0,1.0,1.0,0.0,,,,2
5,USUAL,True,4,LEARN,Y-Y--,5,5,CSS_TRUE,HOUSE,--GY-,4,4,LLM,SAULT,YYGY-,4.0,4.0,LLM,USUAL,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,176,96.87333451767633,176,4,97.72727272727272,4.0,1.0,75.0,1.0,1.0,0.0,,,,,,,3
6,TRULY,True,4,HEALS,---G-,4,4,CSS_TRUE,WILLY,---GG,3,3,LLM,CURLY,-YYGG,3.0,3.0,LLM,TRULY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,58,98.96962160241604,58,6,89.65517241379311,6.0,1.0,83.33333333333334,1.0,1.0,0.0,,,,,,,0
7,SPENT,True,3,AIRES,---YY,5,5,CSS_TRUE,HOUSE,---YY,5,5,LLM,SPENT,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,88,98.43666725883816,88,17,80.68181818181817,17.0,1.0,94.11764705882352,,,,,,,,,,0
8,PAUSE,True,3,RAILS,-G--Y,4,4,CSS_TRUE,SAUCY,YGG--,3,3,LLM,PAUSE,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,72,98.72090957541305,72,3,95.83333333333334,3.0,1.0,66.66666666666666,,,,,,,,,,0
9,CRAZY,True,6,EARNS,-YY--,5,5,CSS_TRUE,STERN,---Y-,5,5,LLM,FLAIR,--G-Y,4.0,4.0,LLM,BRACK,-GGY-,3.0,3.0,LLM,CRAMP,GGG--,2.0,2.0,LLM,CRAZY,GGGGG,0.0,0.0,LLM,5629,128,97.72606146740095,128,64,50.0,64.0,18.0,71.875,18.0,2.0,88.88888888888889,2.0,1.0,50.0,1.0,1.0,0.0,4
10,BASES,False,6,ANDES,Y--GG,3,3,CSS_TRUE,HAVES,-G-GG,2,2,LLM,CAKES,-G-GG,2.0,2.0,LLM,PAGES,-G-GG,2.0,2.0,LLM,TALES,-G-GG,2.0,2.0,LLM,MARES,-G-GG,2.0,2.0,LLM,5629,70,98.7564398649849,70,57,18.571428571428573,57.0,37.0,35.08771929824561,37.0,24.0,35.13513513513514,24.0,12.0,50.0,12.0,5.0,58.333333333333336,0
11,YOUNG,True,5,OLSEN,Y---Y,5,5,CSS_TRUE,HOUSE,-GG--,3,3,LLM,ROUND,-GGG-,2.0,2.0,LLM,MOUNT,-GGG-,2.0,2.0,LLM,YOUNG,GGGGG,0.0,0.0,LLM,,,,,,5629,134,97.61947059868538,134,9,93.28358208955224,9.0,3.0,66.66666666666666,3.0,1.0,66.66666666666666,1.0,1.0,0.0,,,,3
12,MEANS,True,3,SARIN,YY--Y,5,5,CSS_TRUE,LEANS,-GGGG,1,1,LLM,MEANS,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,22,99.60916681470954,22,4,81.81818181818183,4.0,1.0,75.0,,,,,,,,,,0
13,TRUTH,True,4,MAIER,----Y,5,5,CSS_TRUE,HOUSE,Y-G--,4,4,LLM,CHURN,-YGY-,4.0,4.0,LLM,TRUTH,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,232,95.87848640966423,232,3,98.70689655172411,3.0,1.0,66.66666666666666,1.0,1.0,0.0,,,,,,,2
14,FIRED,True,6,SENOR,-Y--Y,5,5,CSS_TRUE,HOUSE,----Y,5,5,LLM,CREED,-Y-GG,3.0,3.0,LLM,WIRED,-GGGG,1.0,1.0,LLM,TIRED,-GGGG,1.0,1.0,LLM,FIRED,GGGGG,0.0,0.0,LLM,5629,196,96.51803162195772,196,83,57.6530612244898,83.0,16.0,80.72289156626506,16.0,4.0,75.0,4.0,3.0,25.0,3.0,1.0,66.66666666666666,3
15,FOLKS,True,4,LANES,Y---G,4,4,CSS_TRUE,SOILS,-G-YG,3,3,LLM,FOLDS,GGG-G,1.0,1.0,LLM,FOLKS,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,84,98.50772783798188,84,11,86.90476190476191,11.0,1.0,90.9090909090909,1.0,1.0,0.0,,,,,,,0
