game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6,candidates_before_1,candidates_after_1,reduction_rate_1,candidates_before_2,candidates_after_2,reduction_rate_2,candidates_before_3,candidates_after_3,reduction_rate_3,candidates_before_4,candidates_after_4,reduction_rate_4,candidates_before_5,candidates_after_5,reduction_rate_5,candidates_before_6,candidates_after_6,reduction_rate_6,total_violations
1,PHOTO,True,4,LATER,--Y--,5,5,CSS_TRUE,TUNIS,Y----,5,5,LLM,FOOTY,-YGG-,3.0,3.0,LLM,PHOTO,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,190,96.62462249067327,190,6,96.84210526315788,6.0,1.0,83.33333333333334,1.0,1.0,0.0,,,,,,,0
2,PARTY,True,5,LASER,-G--Y,4,4,CSS_TRUE,GRIND,-Y---,5,5,LLM,CARRY,-GG-G,2.0,2.0,LLM,MARTY,-GGGG,1.0,1.0,LLM,PARTY,GGGGG,0.0,0.0,LLM,,,,,,5629,113,97.9925386391899,113,43,61.94690265486725,43.0,2.0,95.34883720930232,2.0,1.0,50.0,1.0,1.0,0.0,,,,1
3,TRICK,False,6,SOLAR,----Y,5,5,CSS_TRUE,SUNNY,-----,5,5,LLM,GLOWS,-----,5.0,5.0,LLM,CREPE,YG---,4.0,4.0,LLM,FRICK,-GGGG,1.0,1.0,LLM,BRICK,-GGGG,1.0,1.0,LLM,5629,261,95.36329721087226,261,123,52.87356321839081,123.0,97.0,21.138211382113823,97.0,3.0,96.90721649484536,3.0,2.0,33.33333333333333,2.0,1.0,50.0,6
4,DIRTY,True,4,PANES,-----,5,5,CSS_TRUE,RICOH,YG---,4,4,LLM,GIRTY,-GGGG,1.0,1.0,LLM,DIRTY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,456,91.89909397761592,456,4,99.12280701754386,4.0,1.0,75.0,1.0,1.0,0.0,,,,,,,0
5,USUAL,True,4,EARNS,-Y--Y,5,5,CSS_TRUE,SLACK,YYY--,5,4,LLM,TULSA,-YYYY,5.0,4.0,LLM,USUAL,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,96,98.29454610055072,96,5,94.79166666666666,5.0,1.0,80.0,1.0,1.0,0.0,,,,,,,0
6,TRULY,True,4,MAINS,-----,5,5,CSS_TRUE,YOURE,Y-GY-,4,4,LLM,TRUDY,GGG-G,1.0,1.0,LLM,TRULY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,689,87.75981524249423,689,2,99.70972423802613,2.0,1.0,50.0,1.0,1.0,0.0,,,,,,,0
7,SPENT,True,6,MAIER,---Y-,5,5,CSS_TRUE,ZESTS,-YYY-,5,4,LLM,STONE,GY-GY,3.0,3.0,LLM,SCENT,G-GGG,1.0,1.0,LLM,RENTS,-YYYY,5.0,3.0,LLM,SPENT,GGGGG,0.0,0.0,LLM,5629,398,92.92947237519986,398,20,94.9748743718593,20.0,2.0,90.0,2.0,1.0,50.0,1.0,1.0,0.0,1.0,1.0,0.0,7
8,PAUSE,True,4,ASTER,YY-Y-,5,4,CSS_TRUE,LEAPS,-YYYY,5,4,LLM,SPEAK,YYYY-,5.0,5.0,LLM,PAUSE,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,78,98.61431870669746,78,2,97.43589743589745,2.0,1.0,50.0,1.0,1.0,0.0,,,,,,,0
9,CRAZY,True,6,SNARL,--GY-,4,4,CSS_TRUE,GRATE,-GG--,3,3,LLM,CRACK,GGG--,2.0,2.0,LLM,CRABB,GGG--,2.0,2.0,LLM,CRAMP,GGG--,2.0,2.0,LLM,CRAZY,GGGGG,0.0,0.0,LLM,5629,61,98.91632616805826,61,15,75.40983606557377,15.0,3.0,80.0,3.0,2.0,33.33333333333333,2.0,1.0,50.0,1.0,1.0,0.0,0
10,BASES,True,5,ARIEL,Y--G-,4,4,CSS_TRUE,ZEBRA,-YY-Y,5,5,LLM,BAKES,GG-GG,1.0,1.0,LLM,BATES,GG-GG,1.0,1.0,LLM,BASES,GGGGG,0.0,0.0,LLM,,,,,,5629,123,97.8148871913306,123,7,94.3089430894309,7.0,2.0,71.42857142857143,2.0,1.0,50.0,1.0,1.0,0.0,,,,2
