game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6,candidates_before_1,candidates_after_1,reduction_rate_1,candidates_before_2,candidates_after_2,reduction_rate_2,candidates_before_3,candidates_after_3,reduction_rate_3,candidates_before_4,candidates_after_4,reduction_rate_4,candidates_before_5,candidates_after_5,reduction_rate_5,candidates_before_6,candidates_after_6,reduction_rate_6,total_violations
1,PHOTO,True,3,SCARE,-----,5,5,CSS_TRUE,HOUSE,YY---,5,4,LLM,PHOTO,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,399,92.91170723041392,399,9,97.74436090225564,9.0,1.0,88.88888888888889,,,,,,,,,,2
2,PARTY,True,4,MALES,-G---,4,4,CSS_TRUE,HOUSE,-----,5,5,LLM,STAMP,-YY-Y,5.0,5.0,LLM,PARTY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,264,95.31000177651448,264,152,42.42424242424242,152.0,7.0,95.39473684210526,7.0,1.0,85.71428571428571,,,,,,,6
3,TRICK,True,5,STARE,-Y-Y-,5,5,CSS_TRUE,BIRTH,-YYY-,5,5,LLM,PRINT,-GG-Y,3.0,3.0,LLM,TRILL,GGG--,2.0,2.0,LLM,TRICK,GGGGG,0.0,0.0,LLM,,,,,,5629,63,98.8807958784864,63,8,87.3015873015873,8.0,2.0,75.0,2.0,1.0,50.0,1.0,1.0,0.0,,,,0
4,DIRTY,True,4,CARES,--G--,4,4,CSS_TRUE,MYRON,-YG--,4,4,LLM,BIRDY,-GGYG,2.0,2.0,LLM,DIRTY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,58,98.96962160241604,58,8,86.20689655172413,8.0,1.0,87.5,1.0,1.0,0.0,,,,,,,0
5,USUAL,True,4,RENTS,----Y,5,5,CSS_TRUE,HOUSE,--GY-,4,4,LLM,ASUKA,YGG--,3.0,3.0,LLM,USUAL,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,207,96.32261502931247,207,10,95.16908212560386,10.0,1.0,90.0,1.0,1.0,0.0,,,,,,,1
6,TRULY,True,4,OAKES,-----,5,5,CSS_TRUE,HOUSE,--G--,4,4,LLM,PLUMB,-YG--,4.0,4.0,LLM,TRULY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,319,94.33291881328832,319,25,92.16300940438872,25.0,1.0,96.0,1.0,1.0,0.0,,,,,,,3
7,SPENT,True,3,MARES,---YY,5,5,CSS_TRUE,SPACE,GG--Y,3,3,LLM,SPENT,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,118,97.90371291526026,118,4,96.61016949152544,4.0,1.0,75.0,,,,,,,,,,1
8,PAUSE,True,4,SPADE,YYY-G,4,3,CSS_TRUE,PARSE,GG-GG,1,1,LLM,SPACE,YYY-G,4.0,3.0,LLM,PAUSE,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,4,99.92893942085628,4,1,75.0,1.0,1.0,0.0,1.0,1.0,0.0,,,,,,,6
9,CRAZY,True,6,DARES,-YY--,5,5,CSS_TRUE,SPACE,--GY-,4,4,LLM,CIARA,G-GY-,3.0,3.0,LLM,CRAFT,GGG--,2.0,2.0,LLM,CRANK,GGG--,2.0,2.0,LLM,CRAZY,GGGGG,0.0,0.0,LLM,5629,143,97.45958429561202,143,16,88.81118881118881,16.0,5.0,68.75,5.0,4.0,20.0,4.0,3.0,25.0,3.0,1.0,66.66666666666666,3
10,BASES,True,5,TRANS,--Y-G,4,4,CSS_TRUE,GRANT,--Y--,5,5,LLM,BRAVE,G-Y-Y,4.0,3.0,LLM,BAKES,GG-GG,1.0,1.0,LLM,BASES,GGGGG,0.0,0.0,LLM,,,,,,5629,145,97.42405400604017,145,126,13.10344827586207,126.0,4.0,96.82539682539682,4.0,3.0,25.0,3.0,1.0,66.66666666666666,,,,8
