game_number,target_code,won,attempts,guess_1,feedback_1,strategy_1,candidates_1,guess_2,feedback_2,strategy_2,candidates_2,guess_3,feedback_3,strategy_3,candidates_3,guess_4,feedback_4,strategy_4,candidates_4,guess_5,feedback_5,strategy_5,candidates_5,guess_6,feedback_6,strategy_6,candidates_6,guess_7,feedback_7,strategy_7,candidates_7,guess_8,feedback_8,strategy_8,candidates_8,guess_9,feedback_9,strategy_9,candidates_9,guess_10,feedback_10,strategy_10,candidates_10
1,GPBR,True,6,RYPK,0B2W,LLM,936,PWBY,1B1W,CSS,170,PKOB,0B2W,CSS,29,BBKY,0B1W,CSS,4,GRBP,2B2W,CSS,1,GPBR,4B0W,CSS,1,,,,,,,,,,,,,,,,
2,RYGO,True,5,RGBK,1B1W,LLM,660,WOGK,1B1W,CSS,108,OBYK,0B2W,CSS,18,POBG,0B2W,CSS,1,RYGO,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
3,OYGW,True,4,RGBY,0B2W,LLM,936,OPGB,2B0W,CSS,61,ORGK,2B0W,CSS,7,OYGW,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
4,YKBP,True,6,RYYY,0B1W,LLM,978,WKOR,1B0W,CSS,80,PPBR,1B1W,CSS,13,GBGR,0B1W,CSS,2,YPOB,1B2W,CSS,1,YKBP,4B0W,CSS,1,,,,,,,,,,,,,,,,
5,YOOO,True,6,RRYY,0B1W,LLM,864,YPBO,2B0W,CSS,58,YWGO,2B0W,CSS,10,YPGK,1B0W,CSS,3,YWBB,1B0W,CSS,1,YOOO,4B0W,CSS,1,,,,,,,,,,,,,,,,
6,BGPK,True,6,YYYY,0B0W,LLM,2401,OBPR,1B1W,CSS,432,KOOR,0B1W,CSS,102,GBBO,0B2W,CSS,11,OPWG,0B2W,CSS,1,BGPK,4B0W,CSS,1,,,,,,,,,,,,,,,,
7,GWRK,True,4,RRRR,1B0W,LLM,1372,WPPR,0B2W,CSS,326,GRKW,1B3W,CSS,5,GWRK,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
8,GYGR,True,5,RGBY,0B3W,LLM,224,YBPG,0B2W,CSS,61,BYWR,2B0W,CSS,10,BRGR,2B0W,CSS,3,GYGR,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
9,PPRR,True,6,RRYY,0B2W,LLM,216,WYPR,1B1W,CSS,58,YBOR,1B0W,CSS,14,YYWG,0B0W,CSS,3,KPRR,3B0W,CSS,1,PPRR,4B0W,CSS,1,,,,,,,,,,,,,,,,
10,RORO,True,5,RYOP,1B1W,LLM,660,WOPP,1B0W,CSS,118,GYPK,0B0W,CSS,8,OOOR,1B2W,CSS,2,RORO,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
11,RYPO,True,5,RYPK,3B0W,LLM,28,WYPK,2B0W,CSS,18,ROPK,2B1W,CSS,2,RYOK,2B1W,CSS,1,RYPO,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
12,GYKK,True,7,RRRR,0B0W,LLM,2401,YGWW,0B2W,CSS,366,KWGB,0B2W,CSS,81,WKOY,0B2W,CSS,12,GYKP,3B0W,CSS,2,GYKG,3B0W,CSS,1,GYKK,4B0W,CSS,1,,,,,,,,,,,,
13,YYKK,True,6,RYWO,1B0W,LLM,500,BYGG,1B0W,CSS,95,BPKO,1B0W,CSS,17,RKKG,1B1W,CSS,5,KYKY,2B2W,CSS,1,YYKK,4B0W,CSS,1,,,,,,,,,,,,,,,,
14,YWPG,True,6,RRRR,0B0W,LLM,2401,WYGB,0B3W,CSS,180,OBWG,1B1W,CSS,38,YWKG,3B0W,CSS,2,YWYG,3B0W,CSS,1,YWPG,4B0W,CSS,1,,,,,,,,,,,,,,,,
15,RYYG,True,6,RYPP,2B0W,LLM,229,OYGP,1B1W,CSS,58,ROKP,1B0W,CSS,11,GBPP,0B1W,CSS,3,RYRG,3B0W,CSS,2,RYYG,4B0W,CSS,1,,,,,,,,,,,,,,,,
16,YGYO,True,4,RBYP,1B0W,LLM,500,KKOP,0B1W,CSS,124,WGYO,3B0W,CSS,7,YGYO,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
17,PWWO,True,7,RRYY,0B0W,LLM,1296,BOBW,0B2W,CSS,222,OWWG,2B1W,CSS,14,OGWO,2B0W,CSS,3,KWWO,3B0W,CSS,2,WWWO,3B0W,CSS,1,PWWO,4B0W,CSS,1,,,,,,,,,,,,
