game_number,target_code,won,attempts,guess_1,feedback_1,strategy_1,candidates_1,guess_2,feedback_2,strategy_2,candidates_2,guess_3,feedback_3,strategy_3,candidates_3,guess_4,feedback_4,strategy_4,candidates_4,guess_5,feedback_5,strategy_5,candidates_5,guess_6,feedback_6,strategy_6,candidates_6,guess_7,feedback_7,strategy_7,candidates_7,guess_8,feedback_8,strategy_8,candidates_8,guess_9,feedback_9,strategy_9,candidates_9,guess_10,feedback_10,strategy_10,candidates_10
1,GPBR,True,6,RRRR,1B0W,LLM,1372,ROOW,0B1W,CSS,375,GBYR,2B1W,CSS,26,YGYR,1B1W,CSS,5,PBGR,1B3W,CSS,1,GPBR,4B0W,CSS,1,,,,,,,,,,,,,,,,
2,RYGO,True,6,RGYB,1B2W,LLM,204,GRPB,0B2W,CSS,70,YGWR,0B3W,CSS,13,RKGY,2B1W,CSS,2,RYGG,3B0W,CSS,1,RYGO,4B0W,CSS,1,,,,,,,,,,,,,,,,
3,OYGW,True,7,RRRR,0B0W,LLM,2401,GYBW,2B1W,CSS,60,WYGW,3B0W,CSS,4,KYGW,3B0W,CSS,3,PYGW,3B0W,CSS,2,YYGW,3B0W,CSS,1,OYGW,4B0W,CSS,1,,,,,,,,,,,,
4,YKBP,True,6,RRYY,0B1W,LLM,864,YKGO,2B0W,CSS,58,YBGP,2B1W,CSS,6,YPGW,1B1W,CSS,2,YBPO,1B2W,CSS,1,YKBP,4B0W,CSS,1,,,,,,,,,,,,,,,,
5,YOOO,True,4,RRRR,0B0W,LLM,2401,GWPB,0B0W,CSS,81,OOYO,2B2W,CSS,3,YOOO,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
6,BGPK,True,4,RGYB,1B1W,LLM,660,RBPK,2B1W,CSS,16,RBKW,0B2W,CSS,1,BGPK,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
7,GWRK,True,6,RRRR,1B0W,LLM,1372,PWKR,1B2W,CSS,138,PRWG,0B3W,CSS,27,WOPR,0B2W,CSS,4,RGKP,0B3W,CSS,1,GWRK,4B0W,CSS,1,,,,,,,,,,,,,,,,
8,GYGR,True,5,RGOB,0B2W,LLM,936,YORP,0B2W,CSS,200,WPBO,0B0W,CSS,13,KYGR,3B0W,CSS,1,GYGR,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
9,PPRR,True,6,RRYY,0B2W,LLM,216,YPRO,2B0W,CSS,26,YKRB,1B0W,CSS,6,WPRR,3B0W,CSS,2,GPRR,3B0W,CSS,1,PPRR,4B0W,CSS,1,,,,,,,,,,,,,,,,
10,RORO,True,5,RGBY,1B0W,LLM,500,KPWY,0B0W,CSS,24,BOBO,2B0W,CSS,3,ROOO,3B0W,CSS,1,RORO,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
11,RYPO,True,5,RRRR,1B0W,LLM,1372,RKOY,1B2W,CSS,138,KGOR,0B2W,CSS,43,PORY,0B4W,CSS,2,RYPO,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
12,GYKK,True,6,RRRR,0B0W,LLM,2401,BKGK,1B2W,CSS,106,GGBK,2B0W,CSS,18,KGPK,1B2W,CSS,3,GOKK,3B0W,CSS,2,GYKK,4B0W,CSS,1,,,,,,,,,,,,,,,,
13,YYKK,True,5,RGOB,0B0W,LLM,256,WWYP,0B1W,CSS,16,KKPK,1B1W,CSS,3,KYKY,2B2W,CSS,2,YYKK,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
14,YWPG,True,5,RRRR,0B0W,LLM,2401,BOYY,0B1W,CSS,616,KKWO,0B1W,CSS,128,WBBP,0B2W,CSS,12,YWPG,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
15,RYYG,True,6,RGOB,1B1W,LLM,660,RKBW,1B0W,CSS,81,RPRG,2B0W,CSS,9,RRRO,1B0W,CSS,2,RYGG,3B0W,CSS,1,RYYG,4B0W,CSS,1,,,,,,,,,,,,,,,,
16,YGYO,True,5,RRRR,0B0W,LLM,2401,GKBB,0B1W,CSS,616,YGOW,2B1W,CSS,26,YYOG,1B3W,CSS,1,YGYO,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
17,PWWO,True,7,RRRR,0B0W,LLM,2401,BGYW,0B1W,CSS,444,GPKP,0B1W,CSS,83,KOWK,1B1W,CSS,12,KKBB,0B0W,CSS,2,WOPO,1B2W,CSS,1,PWWO,4B0W,CSS,1,,,,,,,,,,,,
18,YOGW,True,5,RGOB,0B2W,LLM,936,OYBP,0B2W,CSS,200,YOWR,2B1W,CSS,7,YORK,2B0W,CSS,1,YOGW,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
19,KGYK,True,7,RRRR,0B0W,LLM,2401,KGOY,2B1W,CSS,60,KOOG,1B1W,CSS,20,GWOY,0B2W,CSS,3,KGYB,3B0W,CSS,2,KGYP,3B0W,CSS,1,KGYK,4B0W,CSS,1,,,,,,,,,,,,
20,OYOP,True,5,RGBY,0B1W,LLM,976,OKKG,1B0W,CSS,166,BKWP,1B0W,CSS,19,OOYP,2B2W,CSS,1,OYOP,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
21,RRPW,True,3,RRRR,2B0W,LLM,294,OYRR,0B2W,CSS,25,RRPW,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,BOYY,True,6,RRRR,0B0W,LLM,2401,PBWK,0B1W,CSS,444,BGGY,2B0W,CSS,42,WGGO,0B1W,CSS,4,BYOY,2B2W,CSS,1,BOYY,4B0W,CSS,1,,,,,,,,,,,,,,,,
23,PPRP,True,5,RGOB,0B1W,LLM,976,PYGW,1B0W,CSS,112,KBKW,0B0W,CSS,16,PRPR,1B2W,CSS,1,PPRP,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
24,WYOY,True,6,RYYB,1B1W,LLM,558,PKYY,1B1W,CSS,93,GRYP,0B1W,CSS,10,YYOY,3B0W,CSS,3,YYWY,2B1W,CSS,1,WYOY,4B0W,CSS,1,,,,,,,,,,,,,,,,
25,OYOO,True,5,RRRR,0B0W,LLM,2401,GBPW,0B0W,CSS,81,YYOY,2B0W,CSS,15,YKKY,0B1W,CSS,1,OYOO,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
26,BYKG,True,3,RGYB,0B3W,LLM,224,YBGO,0B3W,CSS,28,BYKG,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,YYOY,True,5,RGOB,1B0W,LLM,500,KKOY,2B0W,CSS,46,KWOO,1B0W,CSS,10,PYOY,3B0W,CSS,2,YYOY,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
28,WYRW,True,6,RGOB,0B1W,LLM,976,YYWG,1B1W,CSS,154,YOPY,0B1W,CSS,24,WYRK,3B0W,CSS,3,WYRR,3B0W,CSS,1,WYRW,4B0W,CSS,1,,,,,,,,,,,,,,,,
29,GWRW,True,7,RRRR,1B0W,LLM,1372,PRWO,0B2W,CSS,399,GBPR,1B1W,CSS,77,KWBR,1B1W,CSS,12,WGYR,0B3W,CSS,2,GWRG,3B0W,CSS,1,GWRW,4B0W,CSS,1,,,,,,,,,,,,
30,GYPK,True,6,RRRR,0B0W,LLM,2401,WPPK,2B0W,CSS,161,YOPK,2B1W,CSS,13,YPKK,1B2W,CSS,3,BYPK,3B0W,CSS,1,GYPK,4B0W,CSS,1,,,,,,,,,,,,,,,,
31,PRWR,True,6,RRRR,2B0W,LLM,294,RKRY,0B2W,CSS,25,WRBR,2B1W,CSS,6,ORWR,3B0W,CSS,2,GRWR,3B0W,CSS,1,PRWR,4B0W,CSS,1,,,,,,,,,,,,,,,,
32,GOYR,True,6,RGGB,0B2W,LLM,546,YBPR,1B1W,CSS,103,WKBR,1B0W,CSS,12,GRYR,3B0W,CSS,2,GYYR,3B0W,CSS,1,GOYR,4B0W,CSS,1,,,,,,,,,,,,,,,,
33,WWKO,True,6,RRRR,0B0W,LLM,2401,PBKB,1B0W,CSS,378,YBYO,1B0W,CSS,58,PWOO,2B0W,CSS,10,PGPO,1B0W,CSS,3,WWKO,4B0W,CSS,1,,,,,,,,,,,,,,,,
34,WORG,True,7,RRRR,1B0W,LLM,1372,PWRG,2B1W,CSS,48,PGRP,1B1W,CSS,14,GWRK,1B2W,CSS,4,WBRG,3B0W,CSS,2,WYRG,3B0W,CSS,1,WORG,4B0W,CSS,1,,,,,,,,,,,,
35,OGPP,True,6,RRRR,0B0W,LLM,2401,KBOG,0B2W,CSS,582,POKY,0B2W,CSS,129,GYWO,0B2W,CSS,21,OPGP,2B2W,CSS,1,OGPP,4B0W,CSS,1,,,,,,,,,,,,,,,,
36,RWOY,True,4,RRRR,1B0W,LLM,1372,GBRO,0B2W,CSS,399,RPBK,1B0W,CSS,29,RWOY,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
37,KBPY,True,6,RGYB,0B2W,LLM,936,YWPG,1B1W,CSS,170,YOBP,0B3W,CSS,13,PBPY,3B0W,CSS,2,BBPY,3B0W,CSS,1,KBPY,4B0W,CSS,1,,,,,,,,,,,,,,,,
38,GKKP,True,7,RRRR,0B0W,LLM,2401,GGPW,1B1W,CSS,376,GBGO,1B0W,CSS,46,GWYK,1B1W,CSS,7,WBPK,0B2W,CSS,2,GPKP,3B0W,CSS,1,GKKP,4B0W,CSS,1,,,,,,,,,,,,
39,PRYO,True,6,RGYB,1B1W,LLM,660,WOGB,0B1W,CSS,147,GKYY,1B0W,CSS,24,RPOY,0B4W,CSS,2,ORYP,2B2W,CSS,1,PRYO,4B0W,CSS,1,,,,,,,,,,,,,,,,
40,GBRW,True,7,RRRR,1B0W,LLM,1372,RBGO,1B2W,CSS,138,KRBO,0B2W,CSS,39,GOGR,1B1W,CSS,4,GBRB,3B0W,CSS,3,GBRY,3B0W,CSS,2,GBRW,4B0W,CSS,1,,,,,,,,,,,,
41,OWOG,True,4,RGYB,0B1W,LLM,976,YOWO,0B3W,CSS,24,KYOW,1B1W,CSS,3,OWOG,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
42,WPBB,True,6,RRRR,0B0W,LLM,2401,KBPB,1B2W,CSS,106,PKKB,1B1W,CSS,18,OPBB,3B0W,CSS,4,YPBB,3B0W,CSS,3,WPBB,4B0W,CSS,1,,,,,,,,,,,,,,,,
43,YROK,True,6,RRRR,1B0W,LLM,1372,BPRG,0B1W,CSS,192,RWKY,0B3W,CSS,38,ORYW,1B2W,CSS,6,WROK,3B0W,CSS,1,YROK,4B0W,CSS,1,,,,,,,,,,,,,,,,
44,GRKG,True,5,RRRR,1B0W,LLM,1372,PRYO,1B0W,CSS,64,KRBG,2B1W,CSS,12,GRBW,2B0W,CSS,2,GRKG,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
45,RWPK,True,5,RGOB,1B0W,LLM,500,PGPY,1B0W,CSS,95,WKOY,0B2W,CSS,10,GGWK,1B1W,CSS,1,RWPK,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
46,YWGB,True,7,RRRR,0B0W,LLM,2401,YKWY,1B1W,CSS,376,PYOY,0B1W,CSS,72,KKPW,0B1W,CSS,12,YGKB,2B1W,CSS,2,YGGK,2B0W,CSS,1,YWGB,4B0W,CSS,1,,,,,,,,,,,,
47,OWRB,True,5,RRRR,1B0W,LLM,1372,YKRW,1B1W,CSS,258,WORP,1B2W,CSS,20,OWRG,3B0W,CSS,3,OWRB,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
48,GBGW,True,6,RRRR,0B0W,LLM,2401,OOBG,0B2W,CSS,366,YBGB,2B0W,CSS,49,PWGB,1B2W,CSS,6,KBGP,2B0W,CSS,2,GBGW,4B0W,CSS,1,,,,,,,,,,,,,,,,
