game_number,target_code,won,attempts,guess_1,feedback_1,strategy_1,candidates_1,guess_2,feedback_2,strategy_2,candidates_2,guess_3,feedback_3,strategy_3,candidates_3,guess_4,feedback_4,strategy_4,candidates_4,guess_5,feedback_5,strategy_5,candidates_5,guess_6,feedback_6,strategy_6,candidates_6,guess_7,feedback_7,strategy_7,candidates_7,guess_8,feedback_8,strategy_8,candidates_8,guess_9,feedback_9,strategy_9,candidates_9,guess_10,feedback_10,strategy_10,candidates_10
1,GPBR,True,6,RGBW,1B2W,LLM,204,RRWG,0B2W,CSS,68,OBRW,0B2W,CSS,15,WGPB,0B3W,CSS,3,GWBY,2B0W,CSS,1,GPBR,4B0W,CSS,1,,,,,,,,,,,,,,,,
2,RYGO,True,6,ROYW,1B2W,LLM,204,BYOW,1B1W,CSS,40,RYWK,2B0W,CSS,3,RYPO,3B0W,CSS,2,RYRO,3B0W,CSS,1,RYGO,4B0W,CSS,1,,,,,,,,,,,,,,,,
3,OYGW,True,5,RGBW,1B1W,LLM,660,OWBK,1B1W,CSS,108,GKBB,0B1W,CSS,17,RPWK,0B1W,CSS,3,OYGW,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
4,YKBP,True,5,RGBW,1B0W,LLM,500,ROOP,1B0W,CSS,95,KGOK,0B1W,CSS,19,RKYR,1B1W,CSS,1,YKBP,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
5,YOOO,True,4,RGBW,0B0W,LLM,256,OPKP,0B1W,CSS,16,YKYY,1B0W,CSS,1,YOOO,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
6,BGPK,True,4,RGBW,1B1W,LLM,660,RWKO,0B1W,CSS,147,YGWP,1B1W,CSS,27,BGPK,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
7,GWRK,True,5,RGYB,0B2W,LLM,936,BRKP,0B2W,CSS,200,GKRO,2B1W,CSS,7,KYRO,1B1W,CSS,2,GWRK,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
8,GYGR,True,5,RGYB,0B3W,LLM,224,YOBG,0B2W,CSS,61,KYGR,3B0W,CSS,4,PYGR,3B0W,CSS,2,GYGR,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
9,PPRR,True,5,RGBW,0B1W,LLM,976,PPWY,2B0W,CSS,71,PPOG,2B0W,CSS,10,PPRK,3B0W,CSS,2,PPRR,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
10,RORO,True,6,RGBW,1B0W,LLM,500,RKOK,1B1W,CSS,78,KKBP,0B0W,CSS,10,RORY,3B0W,CSS,3,RORR,3B0W,CSS,1,RORO,4B0W,CSS,1,,,,,,,,,,,,,,,,
11,RYPO,True,5,RGBW,1B0W,LLM,500,ROOP,1B2W,CSS,11,RPKO,2B1W,CSS,2,RRPO,3B0W,CSS,1,RYPO,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
12,GYKK,True,4,RGBW,0B1W,LLM,976,KOKG,1B2W,CSS,42,GYKO,3B0W,CSS,2,GYKK,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
13,YYKK,True,5,RGBW,0B0W,LLM,256,PPYO,0B1W,CSS,16,KOKK,2B0W,CSS,3,OOOK,1B0W,CSS,1,YYKK,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
14,YWPG,True,6,RGBW,0B2W,LLM,936,WYRP,0B3W,CSS,52,KWPR,2B0W,CSS,9,YWOR,2B0W,CSS,3,YWPB,3B0W,CSS,1,YWPG,4B0W,CSS,1,,,,,,,,,,,,,,,,
15,RYYG,True,6,RGBW,1B1W,LLM,660,PGKR,0B2W,CSS,141,ROWP,1B0W,CSS,18,RKYB,2B0W,CSS,2,RRYG,3B0W,CSS,1,RYYG,4B0W,CSS,1,,,,,,,,,,,,,,,,
16,YGYO,True,6,RGYB,2B0W,LLM,216,RGOK,1B1W,CSS,52,RPYO,2B0W,CSS,8,RKYW,1B0W,CSS,3,GGYO,3B0W,CSS,2,YGYO,4B0W,CSS,1,,,,,,,,,,,,,,,,
17,PWWO,True,6,RGBW,0B1W,LLM,976,GOPY,0B2W,CSS,228,KPOR,0B2W,CSS,44,YBKP,0B1W,CSS,6,OKGG,0B1W,CSS,1,PWWO,4B0W,CSS,1,,,,,,,,,,,,,,,,
