game_number,target_code,won,attempts,guess_1,feedback_1,strategy_1,candidates_1,guess_2,feedback_2,strategy_2,candidates_2,guess_3,feedback_3,strategy_3,candidates_3,guess_4,feedback_4,strategy_4,candidates_4,guess_5,feedback_5,strategy_5,candidates_5,guess_6,feedback_6,strategy_6,candidates_6,guess_7,feedback_7,strategy_7,candidates_7,guess_8,feedback_8,strategy_8,candidates_8,guess_9,feedback_9,strategy_9,candidates_9,guess_10,feedback_10,strategy_10,candidates_10
1,GRBR,True,4,RGYB,0B3W,LLM,136,GYBW,2B0W,VOI,14,GOBR,3B0W,VOI,2,GRBR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
2,RGBY,True,5,RRRR,1B0W,LLM,500,GOBR,1B2W,VOI,84,GYRO,0B3W,VOI,17,YBOR,0B3W,VOI,1,RGBY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
3,BYYW,True,5,RGYB,1B1W,LLM,252,ROWG,0B1W,VOI,31,OBYY,1B2W,VOI,4,OYBB,1B1W,VOI,1,BYYW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
4,BGWY,True,5,RRRR,0B0W,LLM,625,OYBB,0B2W,VOI,114,YBYW,0B3W,VOI,3,BWGY,2B2W,VOI,1,BGWY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
5,BROG,True,4,RGYB,0B3W,LLM,136,GRBR,1B2W,VOI,17,BWGR,1B2W,VOI,1,BROG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
6,GGWY,True,5,RRRR,0B0W,LLM,625,BWYY,1B1W,VOI,120,YGOY,2B0W,VOI,9,YWOW,0B2W,VOI,2,GGWY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
7,RWOW,True,4,RGYB,1B0W,LLM,108,WOYW,1B2W,VOI,7,WWOB,2B1W,VOI,1,RWOW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
8,WGRR,True,4,RGYB,1B1W,LLM,252,WGGY,2B0W,VOI,18,OGGR,2B0W,VOI,4,WGRR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
9,ROWO,True,5,RGBY,1B0W,LLM,108,RWOW,1B2W,VOI,7,OGWW,1B1W,VOI,3,ROWR,3B0W,VOI,1,ROWO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
10,WYYY,True,4,RGBY,1B0W,LLM,108,RRWO,0B1W,VOI,26,YOOY,1B1W,VOI,4,WYYY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
11,ORRR,True,5,RRRR,3B0W,LLM,20,RRWR,2B1W,VOI,12,RORR,2B2W,VOI,2,RRRO,2B2W,VOI,1,ORRR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
12,RGOW,True,5,RGYB,2B0W,LLM,96,RRRB,1B0W,VOI,50,OOYB,0B1W,VOI,4,RGGO,2B1W,VOI,1,RGOW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
13,RGOG,True,3,RGYB,2B0W,LLM,96,RGOW,3B0W,VOI,6,RGOG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,RWGW,True,4,RGBY,1B1W,LLM,252,WGRR,0B3W,VOI,12,ROGW,3B0W,VOI,1,RWGW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
