game_number,target_code,won,attempts,guess_1,feedback_1,strategy_1,candidates_1,guess_2,feedback_2,strategy_2,candidates_2,guess_3,feedback_3,strategy_3,candidates_3,guess_4,feedback_4,strategy_4,candidates_4,guess_5,feedback_5,strategy_5,candidates_5,guess_6,feedback_6,strategy_6,candidates_6,guess_7,feedback_7,strategy_7,candidates_7,guess_8,feedback_8,strategy_8,candidates_8,guess_9,feedback_9,strategy_9,candidates_9,guess_10,feedback_10,strategy_10,candidates_10
1,GRBR,True,4,RGYB,0B3W,LLM,136,GYBO,2B0W,VOI,14,GWBR,3B0W,VOI,2,GRBR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
2,RGBY,True,4,RRGG,1B1W,LLM,208,GRBW,1B2W,VOI,14,RGYW,2B1W,VOI,1,RGBY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
3,BYYW,True,5,RGBY,0B2W,LLM,312,BRWR,1B1W,VOI,68,GBWG,0B2W,VOI,12,OWGR,0B1W,VOI,1,BYYW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
4,BGWY,True,4,RGYW,1B2W,LLM,132,GRBW,0B3W,VOI,26,ROWG,1B1W,VOI,6,BGWY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
5,BROG,True,5,RGYW,0B2W,LLM,312,GRBR,1B2W,VOI,20,WRRB,1B1W,VOI,5,GBRG,1B2W,VOI,1,BROG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
6,GGWY,True,4,RGYW,1B2W,LLM,132,BGWY,3B0W,VOI,6,BGRY,2B0W,VOI,4,GGWY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
7,RWOW,True,4,RGYW,2B0W,LLM,96,BYYW,1B0W,VOI,26,RROW,3B0W,VOI,4,RWOW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
8,WGRR,True,5,RGYB,1B1W,LLM,252,GYYW,0B2W,VOI,40,WGBG,2B0W,VOI,6,WGRO,3B0W,VOI,1,WGRR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
9,ROWO,True,5,RGYW,1B1W,LLM,252,WGBG,0B1W,VOI,50,ROWR,3B0W,VOI,4,RWWR,2B0W,VOI,2,ROWO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
10,WYYY,True,5,RGBY,1B0W,LLM,108,RWWR,0B1W,VOI,20,GGGW,0B1W,VOI,8,WOYY,3B0W,VOI,2,WYYY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
