game_number,target_code,won,attempts,guess_1,feedback_1,strategy_1,candidates_1,guess_2,feedback_2,strategy_2,candidates_2,guess_3,feedback_3,strategy_3,candidates_3,guess_4,feedback_4,strategy_4,candidates_4,guess_5,feedback_5,strategy_5,candidates_5,guess_6,feedback_6,strategy_6,candidates_6,guess_7,feedback_7,strategy_7,candidates_7,guess_8,feedback_8,strategy_8,candidates_8,guess_9,feedback_9,strategy_9,candidates_9,guess_10,feedback_10,strategy_10,candidates_10
1,GRBR,True,4,RGBW,1B2W,LLM,132,RBOG,0B3W,VOI,23,YGRB,0B3W,VOI,1,GRBR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
2,RGBY,True,4,RGBW,3B0W,LLM,20,RGYW,2B1W,VOI,3,RYBW,2B1W,VOI,2,RGBY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
3,BYYW,True,5,RGBW,1B1W,LLM,252,WOBY,0B3W,VOI,23,OYRW,2B0W,VOI,4,BYWW,3B0W,VOI,1,BYYW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
4,BGWY,True,5,RGBW,1B2W,LLM,132,GRBR,0B2W,VOI,43,OGWB,2B1W,VOI,5,BGWG,3B0W,VOI,1,BGWY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
5,BROG,True,3,RGBW,0B3W,LLM,136,OBRG,1B3W,VOI,4,BROG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,GGWY,True,5,RGBW,1B1W,LLM,252,BYYW,0B2W,VOI,35,YGOB,1B1W,VOI,8,WOBB,0B1W,VOI,1,GGWY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
7,RWOW,True,5,RGBW,2B0W,LLM,96,OGBY,0B1W,VOI,10,RWYW,3B0W,VOI,3,RRYW,2B0W,VOI,1,RWOW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
8,WGRR,True,5,RGBO,1B1W,LLM,252,GWBY,0B2W,VOI,57,WGOW,2B0W,VOI,6,WGRG,3B0W,VOI,1,WGRR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
9,ROWO,True,5,RBYO,2B0W,LLM,96,RRYW,1B1W,VOI,24,RBWB,2B0W,VOI,6,RBGR,1B0W,VOI,2,ROWO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
10,WYYY,True,3,RGBO,0B0W,LLM,16,YYYW,2B2W,VOI,3,WYYY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,ORRR,True,4,RGBW,0B1W,LLM,152,WYYY,0B0W,VOI,21,OOGO,1B0W,VOI,1,ORRR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
12,RGOW,True,4,RGBO,2B1W,LLM,48,WGRO,1B3W,VOI,2,RWGO,1B3W,VOI,1,RGOW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
13,RGOG,True,4,RGYB,2B0W,LLM,96,RGOW,3B0W,VOI,6,RGGW,2B1W,VOI,1,RGOG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
