game_number,target_code,won,attempts,guess_1,feedback_1,strategy_1,candidates_1,guess_2,feedback_2,strategy_2,candidates_2,guess_3,feedback_3,strategy_3,candidates_3,guess_4,feedback_4,strategy_4,candidates_4,guess_5,feedback_5,strategy_5,candidates_5,guess_6,feedback_6,strategy_6,candidates_6,guess_7,feedback_7,strategy_7,candidates_7,guess_8,feedback_8,strategy_8,candidates_8,guess_9,feedback_9,strategy_9,candidates_9,guess_10,feedback_10,strategy_10,candidates_10
1,GRBR,True,4,RYYB,0B2W,LLM,222,BOWR,1B1W,VOI,34,BRGG,1B2W,VOI,1,GRBR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
2,RGBY,True,6,RRRR,1B0W,LLM,500,GBRG,0B3W,VOI,33,WGBR,2B1W,VOI,5,BGOR,1B2W,VOI,2,RGBB,3B0W,VOI,1,RGBY,4B0W,VOI,1,,,,,,,,,,,,,,,,
3,BYYW,True,6,RRRR,0B0W,LLM,625,GOBY,0B2W,VOI,126,YBWW,1B2W,VOI,16,WYWO,1B1W,VOI,3,BWWG,1B1W,VOI,1,BYYW,4B0W,VOI,1,,,,,,,,,,,,,,,,
4,BGWY,True,5,RRRR,0B0W,LLM,625,BYYW,1B2W,VOI,62,WBYB,0B3W,VOI,8,BWGY,2B2W,VOI,1,BGWY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
5,BROG,True,4,RGYB,0B3W,LLM,136,GRBR,1B2W,VOI,17,BOGR,1B3W,VOI,1,BROG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
6,GGWY,True,6,RRRR,0B0W,LLM,625,YBGW,0B3W,VOI,92,BOWY,2B0W,VOI,9,BWWG,1B1W,VOI,4,BGBY,2B0W,VOI,1,GGWY,4B0W,VOI,1,,,,,,,,,,,,,,,,
7,RWOW,True,5,RGBY,1B0W,LLM,108,RRWO,1B2W,VOI,6,RWRW,3B0W,VOI,2,RWRR,2B0W,VOI,1,RWOW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
8,WGRR,True,5,RGYB,1B1W,LLM,252,GGWY,1B1W,VOI,42,BYWB,0B1W,VOI,8,WGOR,3B0W,VOI,1,WGRR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
9,ROWO,True,4,RGBY,1B0W,LLM,108,RWOW,1B2W,VOI,7,RRWO,3B0W,VOI,1,ROWO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
10,WYYY,True,4,RGYB,1B0W,LLM,108,ROWO,0B1W,VOI,18,YWYY,2B2W,VOI,2,WYYY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
