game_number,target_code,won,attempts,guess_1,feedback_1,strategy_1,candidates_1,guess_2,feedback_2,strategy_2,candidates_2,guess_3,feedback_3,strategy_3,candidates_3,guess_4,feedback_4,strategy_4,candidates_4,guess_5,feedback_5,strategy_5,candidates_5,guess_6,feedback_6,strategy_6,candidates_6,guess_7,feedback_7,strategy_7,candidates_7,guess_8,feedback_8,strategy_8,candidates_8,guess_9,feedback_9,strategy_9,candidates_9,guess_10,feedback_10,strategy_10,candidates_10
1,GRBR,True,4,RYGG,0B2W,LLM,222,YROW,1B0W,VOI,12,GRRB,2B2W,VOI,1,GRBR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
2,RGBY,True,5,RYGW,1B2W,LLM,132,BRYW,0B3W,VOI,23,WYRO,0B2W,VOI,6,RWBG,2B1W,VOI,1,RGBY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
3,BYYW,True,6,RRRR,0B0W,LLM,625,YWGB,0B3W,VOI,92,OGYW,2B0W,VOI,9,GGBW,1B1W,VOI,4,BGYY,2B1W,VOI,1,BYYW,4B0W,VOI,1,,,,,,,,,,,,,,,,
4,BGWY,True,4,RRRR,0B0W,LLM,625,BWYY,2B1W,VOI,30,BBYW,1B2W,VOI,6,BGWY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
5,BROG,True,5,RRYY,1B0W,LLM,256,BGWY,1B1W,VOI,45,GRWW,1B1W,VOI,8,BRGB,2B1W,VOI,1,BROG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
6,GGWY,True,5,RYGG,0B3W,LLM,44,YGRB,1B1W,VOI,7,GGYO,2B1W,VOI,2,GGOR,2B0W,VOI,1,GGWY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
7,RWOW,True,5,RGBY,1B0W,LLM,108,RWOR,3B0W,VOI,6,RWRR,2B0W,VOI,3,ROOR,2B0W,VOI,1,RWOW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
8,WGRR,True,4,RRBB,0B2W,LLM,96,YBGR,1B1W,VOI,22,BBYW,0B1W,VOI,3,WGRR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
9,ROWO,True,4,RGBY,1B0W,LLM,108,RWOW,1B2W,VOI,7,RRWO,3B0W,VOI,1,ROWO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
10,WYYY,True,3,YRGB,0B1W,LLM,152,ROWO,0B1W,VOI,10,WYYY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,ORRR,True,5,RYGO,0B2W,LLM,312,WGRR,2B0W,VOI,32,WGYY,0B0W,VOI,4,BORR,2B1W,VOI,1,ORRR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
12,RGOW,True,3,RYOW,3B0W,LLM,20,RWOW,3B0W,VOI,4,RGOW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,RGOG,True,5,RGBO,2B1W,LLM,48,RGOW,3B0W,VOI,3,RGOY,3B0W,VOI,2,RGOR,3B0W,VOI,1,RGOG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
14,RWGW,True,6,RRYY,1B0W,LLM,256,RGOG,1B1W,VOI,51,ROWO,1B1W,VOI,11,OGYO,0B1W,VOI,5,WRWG,0B4W,VOI,1,RWGW,4B0W,VOI,1,,,,,,,,,,,,,,,,
15,BRBY,True,5,RRRR,1B0W,LLM,500,ROBY,2B1W,VOI,30,RGOY,1B1W,VOI,8,ROWB,0B2W,VOI,2,BRBY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
16,BGGB,True,5,RGGR,2B0W,LLM,114,RGOY,1B0W,VOI,18,RWRR,0B0W,VOI,4,GGGG,2B0W,VOI,1,BGGB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
17,OOOB,True,4,RYRY,0B0W,LLM,256,BGGB,1B0W,VOI,32,OGWW,1B0W,VOI,1,OOOB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
18,WOGB,True,6,RRYY,0B0W,LLM,256,OWWB,1B2W,VOI,40,WGWO,1B2W,VOI,8,GBWW,0B3W,VOI,2,BWGO,1B3W,VOI,1,WOGB,4B0W,VOI,1,,,,,,,,,,,,,,,,
19,RGYR,True,4,RYWO,1B1W,LLM,252,WGBO,1B0W,VOI,21,WYYY,1B0W,VOI,11,RGYR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
20,WGWY,True,4,RYGW,0B3W,LLM,136,WGYY,3B0W,VOI,7,WGYO,2B1W,VOI,2,WGWY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
21,GWGW,True,5,YYOO,0B0W,LLM,256,RWRG,1B1W,VOI,46,RBBR,0B0W,VOI,6,WWGW,3B0W,VOI,1,GWGW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
22,YWWG,True,6,RRRR,0B0W,LLM,625,WGYO,0B3W,VOI,92,GOOY,0B2W,VOI,21,YWGB,2B1W,VOI,2,YYGW,1B2W,VOI,1,YWWG,4B0W,VOI,1,,,,,,,,,,,,,,,,
23,BRYG,True,5,RRYY,2B0W,LLM,114,RRWO,1B0W,VOI,16,BRBY,2B1W,VOI,2,RGBY,0B4W,VOI,1,BRYG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
24,OGYG,True,4,RRYY,1B0W,LLM,256,GOOY,0B3W,VOI,10,WGYO,2B1W,VOI,3,OGYG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
25,WYYR,True,4,RRYY,1B2W,LLM,36,YROR,1B1W,VOI,7,YGRY,0B3W,VOI,2,WYYR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
26,BYOW,True,4,RGBY,0B2W,LLM,312,WYYR,1B1W,VOI,68,YRRR,0B1W,VOI,24,BYOW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
27,RRBG,True,5,RRYY,2B0W,LLM,114,BRYG,2B1W,VOI,12,BRBY,2B0W,VOI,2,BGYY,0B2W,VOI,1,RRBG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
28,GYRB,True,4,RYGG,1B2W,LLM,84,RGYR,0B3W,VOI,18,GYRY,3B0W,VOI,3,GYRB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
29,ORRG,True,4,RYBG,1B1W,LLM,252,BYOW,0B1W,VOI,31,WRWG,2B0W,VOI,2,ORRG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
30,YGBR,True,4,RRYY,0B2W,LLM,96,GYRB,0B4W,VOI,2,YBGR,2B2W,VOI,1,YGBR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
31,GBWR,True,5,RYBY,0B2W,LLM,222,YWGB,0B3W,VOI,21,BBYW,1B1W,VOI,6,WGYR,1B2W,VOI,2,GBWR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
32,BRGB,True,5,RRYY,1B0W,LLM,256,BGYO,1B1W,VOI,45,WGWY,0B1W,VOI,9,BRBG,2B2W,VOI,1,BRGB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
33,YGRW,True,4,RRYY,0B2W,LLM,96,YGBR,2B1W,VOI,12,BYBR,0B2W,VOI,3,YGRW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
34,RWGY,True,5,RYGO,2B1W,LLM,48,RGRO,1B1W,VOI,15,RYOY,2B0W,VOI,5,RYBG,1B2W,VOI,1,RWGY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
35,YYYO,True,5,RRYY,1B1W,LLM,208,ORRR,0B1W,VOI,31,RYBG,1B0W,VOI,4,WYOY,1B2W,VOI,1,YYYO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
36,RWYR,True,5,RYYY,2B0W,LLM,123,RYBG,1B1W,VOI,32,RWRY,2B2W,VOI,2,RRWY,1B3W,VOI,1,RWYR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
37,YBBY,True,5,RRYY,1B1W,LLM,208,YYYO,1B1W,VOI,31,GYWY,1B1W,VOI,4,RYOW,0B1W,VOI,1,YBBY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
38,YGYB,True,5,RRRY,0B1W,LLM,308,WBYO,1B1W,VOI,53,GBWR,0B2W,VOI,8,BYYG,1B3W,VOI,1,YGYB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
39,WOBR,True,4,RYWO,0B3W,LLM,136,YGRW,0B2W,VOI,29,BOYR,2B1W,VOI,4,WOBR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
40,BYRG,True,5,RYGB,1B3W,LLM,8,YBGR,0B4W,VOI,3,RGBY,0B4W,VOI,2,GRYB,0B4W,VOI,1,BYRG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
41,RBBO,True,3,RRYY,1B0W,LLM,256,BRBG,1B2W,VOI,18,RBBO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,OBRO,True,5,RYBO,1B2W,LLM,132,YRBG,0B2W,VOI,38,BYOW,0B2W,VOI,5,RORY,1B1W,VOI,1,OBRO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
43,WRYR,True,5,RYGO,0B2W,LLM,312,BRBG,1B0W,VOI,54,YRRR,2B1W,VOI,2,WRRY,2B2W,VOI,1,WRYR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
