game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6
1,PHOTO,True,3,HOUSE,YY---,5,4,CSS_FROM_LLM,ABHOR,--YY-,5,4,CSS_FROM_LLM,PHOTO,GGGGG,0,0,CSS_FROM_LLM,,,,,,,,,,,,,,,
2,PARTY,True,5,HOUSE,-----,5,5,CSS_FROM_LLM,NADIR,-G--Y,4,4,CSS,CARTA,-GGG-,2,2,CSS_FROM_LLM,MARTY,-GGGG,1,1,CSS_FROM_LLM,PARTY,GGGGG,0,0,CSS_FROM_LLM,,,,,
3,TRICK,True,3,HOUSE,-----,5,5,CSS_FROM_LLM,ALINA,--G--,4,4,CSS,TRICK,GGGGG,0,0,CSS_FROM_LLM,,,,,,,,,,,,,,,
4,DIRTY,True,4,HOUSE,-----,5,5,CSS_FROM_LLM,DALIA,G--Y-,4,4,CSS,DRINK,GYY--,4,4,CSS_FROM_LLM,DIRTY,GGGGG,0,0,CSS_FROM_LLM,,,,,,,,,,
5,USUAL,True,3,HOUSE,--GY-,4,4,CSS_FROM_LLM,PAULS,-YGYY,4,4,CSS_FROM_LLM,USUAL,GGGGG,0,0,CSS_FROM_LLM,,,,,,,,,,,,,,,
6,TRULY,True,5,HOUSE,--G--,4,4,CSS_FROM_LLM,TRUMP,GGG--,2,2,CSS_FROM_LLM,TRUNK,GGG--,2,2,CSS_FROM_LLM,TRUDY,GGG-G,1,1,CSS,TRULY,GGGGG,0,0,CSS,,,,,
7,SPENT,True,6,HOUSE,---YY,5,5,CSS_FROM_LLM,PERES,YY--Y,5,4,CSS,SPEAK,GGG--,2,2,CSS_FROM_LLM,SPELL,GGG--,2,2,CSS_FROM_LLM,SPEND,GGGG-,1,1,CSS_FROM_LLM,SPENT,GGGGG,0,0,CSS_FROM_LLM
8,PAUSE,True,2,HOUSE,--GGG,2,2,CSS_FROM_LLM,PAUSE,GGGGG,0,0,CSS_FROM_LLM,,,,,,,,,,,,,,,,,,,,
9,CRAZY,True,5,HOUSE,-----,5,5,CSS_FROM_LLM,LANKA,-Y---,5,5,CSS,BRAGG,-GG--,3,3,CSS_FROM_LLM,TRAMP,-GG--,3,3,CSS_FROM_LLM,CRAZY,GGGGG,0,0,CSS,,,,,
10,BASES,True,3,HOUSE,---YY,5,4,CSS_FROM_LLM,BASED,GGGG-,1,1,CSS_FROM_LLM,BASES,GGGGG,0,0,CSS_FROM_LLM,,,,,,,,,,,,,,,
11,YOUNG,True,4,HOUSE,-GG--,3,3,CSS_FROM_LLM,FOUND,-GGG-,2,2,CSS_FROM_LLM,MOUNT,-GGG-,2,2,CSS_FROM_LLM,YOUNG,GGGGG,0,0,CSS_FROM_LLM,,,,,,,,,,
