game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6
1,PHOTO,True,3,NOISE,-Y---,5,5,LLM,MARLO,----G,4,4,CSS,PHOTO,GGGGG,0,0,LLM,,,,,,,,,,,,,,,
2,PARTY,True,4,SOREN,--G--,4,4,LLM,MARIA,-GG--,3,3,CSS,DARTH,-GGG-,2,2,LLM,PARTY,GGGGG,0,0,CSS,,,,,,,,,,
3,TRICK,True,4,LADEN,-----,5,5,LLM,TROIS,GG-Y-,3,3,CSS,TRIPP,GGG--,2,2,LLM,TRICK,GGGGG,0,0,CSS,,,,,,,,,,
4,DIRTY,True,4,TALES,Y----,5,5,LLM,NITRO,-GYY-,4,4,CSS,FIRTH,-GGG-,2,2,LLM,DIRTY,GGGGG,0,0,CSS,,,,,,,,,,
5,USUAL,True,4,RAISE,-Y-Y-,5,5,LLM,SLATS,YYY--,5,4,CSS,ASLAN,-GYG-,3,3,LLM,USUAL,GGGGG,0,0,CSS,,,,,,,,,,
6,TRULY,True,5,ASTER,--Y-Y,5,5,LLM,TROUT,GG-Y-,3,3,CSS,TRUNK,GGG--,2,2,LLM,TRUDY,GGG-G,1,1,CSS,TRULY,GGGGG,0,0,LLM,,,,,
7,SPENT,True,4,LANES,--YYY,5,5,LLM,STONE,GY-GY,3,3,CSS,SCENT,G-GGG,1,1,LLM,SPENT,GGGGG,0,0,CSS,,,,,,,,,,
8,PAUSE,True,4,REINA,-Y--Y,5,5,LLM,SALVE,YG--G,3,3,CSS,CAUSE,-GGGG,1,1,LLM,PAUSE,GGGGG,0,0,CSS,,,,,,,,,,
9,CRAZY,True,4,DARTS,-YY--,5,5,LLM,BRAIN,-GG--,3,3,CSS,CRAZE,GGGG-,1,1,LLM,CRAZY,GGGGG,0,0,CSS,,,,,,,,,,
10,BASES,False,6,SIENA,Y-Y-Y,5,5,LLM,TALES,-G-GG,2,2,CSS,RACES,-G-GG,2,2,LLM,MAGES,-G-GG,2,2,CSS,WAVES,-G-GG,2,2,LLM,BAKES,GG-GG,1,1,CSS
11,YOUNG,True,4,BEATS,-----,5,5,LLM,CRYIN,--Y-Y,5,5,CSS,HONKY,-GY-Y,4,4,LLM,YOUNG,GGGGG,0,0,CSS,,,,,,,,,,
12,MEANS,True,6,SIREN,Y--YY,5,5,LLM,TENDS,-GY-G,3,3,CSS,JEANS,-GGGG,1,1,LLM,BEANS,-GGGG,1,1,CSS,LEANS,-GGGG,1,1,LLM,MEANS,GGGGG,0,0,CSS
13,TRUTH,True,3,CASTE,---G-,4,4,LLM,TINTO,G--G-,3,3,CSS,TRUTH,GGGGG,0,0,LLM,,,,,,,,,,,,,,,
14,FIRED,True,6,ALGER,---GY,4,4,LLM,TIRES,-GGG-,2,2,CSS,WIRED,-GGGG,1,1,LLM,MIRED,-GGGG,1,1,CSS,HIRED,-GGGG,1,1,LLM,FIRED,GGGGG,0,0,CSS
15,FOLKS,True,4,LAUER,Y----,5,5,LLM,COILS,-G-YG,3,3,CSS,FOLDS,GGG-G,1,1,LLM,FOLKS,GGGGG,0,0,CSS,,,,,,,,,,
16,CHILE,True,3,STALE,---GG,3,3,LLM,ECOLE,-Y-GG,3,3,CSS,CHILE,GGGGG,0,0,LLM,,,,,,,,,,,,,,,
17,BLACK,True,4,NAMES,-Y---,5,5,LLM,CROAT,Y--Y-,5,5,CSS,LUCHA,Y-Y-Y,5,4,LLM,BLACK,GGGGG,0,0,CSS,,,,,,,,,,
18,GRANT,True,3,SNARE,-YGY-,4,4,LLM,GRAND,GGGG-,1,1,CSS,GRANT,GGGGG,0,0,LLM,,,,,,,,,,,,,,,
19,MEALS,True,6,SIENA,Y-Y-Y,5,5,LLM,TALES,-YYYG,4,3,CSS,LEADS,YGG-G,2,2,LLM,REALS,-GGGG,1,1,CSS,HEALS,-GGGG,1,1,LLM,MEALS,GGGGG,0,0,CSS
20,CREAM,True,3,DARES,-YYY-,5,4,LLM,TRACE,-GYYY,4,4,CSS,CREAM,GGGGG,0,0,LLM,,,,,,,,,,,,,,,
21,AWAKE,True,4,RAINE,-Y--G,4,4,LLM,SLATE,--G-G,3,3,CSS,PEAKE,--GGG,2,2,LLM,AWAKE,GGGGG,0,0,CSS,,,,,,,,,,
22,OCCUR,True,4,HOLES,-Y---,5,5,LLM,RAMON,Y--Y-,5,5,CSS,PROUD,-YYG-,4,4,LLM,OCCUR,GGGGG,0,0,CSS,,,,,,,,,,
23,YEARS,True,5,IRONS,-Y--G,4,4,LLM,RATES,YY-YG,4,4,CSS,PEARS,-GGGG,1,1,LLM,MEARS,-GGGG,1,1,CSS,YEARS,GGGGG,0,0,LLM,,,,,
24,GRADE,True,2,CRATE,-GG-G,2,2,LLM,GRADE,GGGGG,0,0,CSS,,,,,,,,,,,,,,,,,,,,
25,CHILL,True,3,CESAR,G----,4,4,LLM,COLIN,G-YY-,4,4,CSS,CHILL,GGGGG,0,0,LLM,,,,,,,,,,,,,,,
26,FLOOD,True,3,HATES,-----,5,5,LLM,BONDI,-Y-Y-,5,4,CSS,FLOOD,GGGGG,0,0,LLM,,,,,,,,,,,,,,,
27,APPLY,True,4,REAMS,--Y--,5,5,LLM,NABIL,-Y--Y,5,4,CSS,ALLOT,GY---,4,4,LLM,APPLY,GGGGG,0,0,CSS,,,,,,,,,,
28,SMILE,True,2,MAILS,Y-GGY,3,3,LLM,SMILE,GGGGG,0,0,CSS,,,,,,,,,,,,,,,,,,,,
29,KNOCK,True,4,SALEM,-----,5,5,LLM,TONIC,-YY-Y,5,4,CSS,CHONG,Y-GY-,4,4,LLM,KNOCK,GGGGG,0,0,CSS,,,,,,,,,,
