game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6,violated_green_1,violated_yellow_1,violated_gray_1,total_violations_1,violated_green_2,violated_yellow_2,violated_gray_2,total_violations_2,violated_green_3,violated_yellow_3,violated_gray_3,total_violations_3,violated_green_4,violated_yellow_4,violated_gray_4,total_violations_4,violated_green_5,violated_yellow_5,violated_gray_5,total_violations_5,violated_green_6,violated_yellow_6,violated_gray_6,total_violations_6
1,PHOTO,True,4,HOUSE,YY---,5,4,LLM,ABHOR,--YY-,5,4,CSS,CHINO,-G--G,3.0,3.0,LLM,PHOTO,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,PARTY,True,3,HOUSE,-----,5,5,LLM,ARRAN,Y-G--,4,4,CSS,PARTY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,TRICK,True,2,THINK,G-G-G,2,2,LLM,TRICK,GGGGG,0,0,CSS,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,DIRTY,True,4,BEING,--Y--,5,5,LLM,RAHIM,Y--Y-,5,5,CSS,FIRST,-GG-Y,3.0,3.0,LLM,DIRTY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,USUAL,True,5,THINK,-----,5,5,LLM,LYCRA,Y---Y,5,5,CSS,ALBUM,YY-Y-,5.0,5.0,LLM,PAULS,-YGYY,4.0,4.0,CSS,USUAL,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,TRULY,True,5,THINK,G----,4,4,LLM,TROOP,GG---,3,3,CSS,TRAPS,GG---,3.0,3.0,LLM,TRUCE,GGG--,2.0,2.0,CSS,TRULY,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
7,SPENT,True,5,HOUSE,---YY,5,5,LLM,GASES,--YY-,5,5,CSS,STEIN,GYG-Y,3.0,3.0,LLM,SCENT,G-GGG,1.0,1.0,CSS,SPENT,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,PAUSE,True,5,THINK,-----,5,5,LLM,BASRA,-GY--,4,4,CSS,SALES,YG-Y-,4.0,4.0,LLM,CAUSE,-GGGG,1.0,1.0,CSS,PAUSE,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,CRAZY,True,6,THESE,-----,5,5,LLM,LUPIN,-----,5,5,CSS,ARROW,YG---,4.0,4.0,LLM,BRAVA,-GG--,3.0,3.0,CSS,GRADY,-GG-G,2.0,2.0,LLM,CRAZY,GGGGG,0.0,0.0,CSS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,BASES,True,6,THINK,-----,5,5,LLM,VOCAL,---Y-,5,5,CSS,GRAYS,--Y-G,4.0,4.0,LLM,SAFES,YG-GG,2.0,2.0,CSS,GREEN,---G-,4.0,4.0,LLM,BASES,GGGGG,0.0,0.0,CSS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,7,0,0,0,0
11,YOUNG,True,3,THINK,---G-,4,4,LLM,FLUNG,--GGG,2,2,CSS,YOUNG,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,MEANS,True,3,THINK,---G-,4,4,LLM,DONNE,---GY,4,4,CSS,MEANS,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,TRUTH,True,4,THINK,GY---,4,4,LLM,TEACH,G---G,3,3,CSS,TOOTH,G--GG,2.0,2.0,LLM,TRUTH,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,FIRED,True,5,THINK,--Y--,5,5,LLM,WILLI,-G---,4,4,CSS,GIVEN,-G-G-,3.0,3.0,LLM,SIDED,-G-GG,2.0,2.0,CSS,FIRED,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
15,FOLKS,True,5,THINK,----Y,5,5,LLM,ASUKA,-Y-G-,4,4,CSS,WORKS,-G-GG,2.0,2.0,LLM,YOLKS,-GGGG,1.0,1.0,CSS,FOLKS,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,CHILE,True,6,THINK,-GG--,3,3,LLM,CHIRP,GGG--,2,2,CSS,CHILL,GGGG-,1.0,1.0,LLM,CHILD,GGGG-,1.0,1.0,CSS,CHILI,GGGG-,1.0,1.0,LLM,CHILE,GGGGG,0.0,0.0,CSS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,BLACK,True,4,ABOUT,YY---,5,5,LLM,LAMBS,YY-Y-,5,4,CSS,BLANK,GGG-G,1.0,1.0,LLM,BLACK,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,GRANT,True,4,THINK,Y--G-,4,4,LLM,SLANT,--GGG,2,2,CSS,MEANT,--GGG,2.0,2.0,LLM,GRANT,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,MEALS,True,6,THINK,-----,5,5,LLM,SWORD,Y----,5,5,CSS,BLUES,-Y-YG,4.0,4.0,LLM,YELLS,-G-GG,2.0,2.0,CSS,PEELS,-G-GG,2.0,2.0,LLM,MEALS,GGGGG,0.0,0.0,CSS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,CREAM,True,4,THINK,-----,5,5,LLM,SLAVS,--Y--,5,5,CSS,MAJOR,YY--Y,5.0,5.0,LLM,CREAM,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,AWAKE,True,4,HOUSE,----G,4,4,LLM,EXILE,----G,4,4,CSS,GRADE,--G-G,3.0,3.0,LLM,AWAKE,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,OCCUR,True,5,THINK,-----,5,5,LLM,WOWED,-Y---,5,5,CSS,FLOOR,--Y-G,4.0,4.0,LLM,OSCAR,G-G-G,2.0,2.0,CSS,OCCUR,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,YEARS,True,3,HOUSE,---YY,5,5,LLM,AYERS,YYYGG,3,2,CSS,YEARS,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,GRADE,True,3,THINK,-----,5,5,LLM,GROUP,GG---,3,3,CSS,GRADE,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
