game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6
1,PHOTO,True,3,THINK,YG---,4,4,LLM,SHOOT,-GGYY,3,3,CSS,PHOTO,GGGGG,0,0,LLM,,,,,,,,,,,,,,,
2,PARTY,True,3,RIGHT,Y---Y,5,5,LLM,TORSO,Y-G--,4,4,CSS,PARTY,GGGGG,0,0,LLM,,,,,,,,,,,,,,,
3,TRICK,True,5,THERE,G--Y-,4,4,LLM,TUTOR,G---Y,4,4,CSS,TRAIN,GG-Y-,3,3,LLM,TRIPP,GGG--,2,2,CSS,TRICK,GGGGG,0,0,LLM,,,,,
4,DIRTY,True,3,RIGHT,YG--Y,4,4,LLM,TIBER,YG--Y,4,4,CSS,DIRTY,GGGGG,0,0,LLM,,,,,,,,,,,,,,,
5,USUAL,True,5,THINK,-----,5,5,LLM,FELLS,--Y-Y,5,5,CSS,SLOOP,YY---,5,5,LLM,BASAL,--YGG,3,3,CSS,USUAL,GGGGG,0,0,LLM,,,,,
6,TRULY,True,5,THERE,G--Y-,4,4,LLM,TRAPS,GG---,3,3,CSS,TRUCK,GGG--,2,2,LLM,TRUDY,GGG-G,1,1,CSS,TRULY,GGGGG,0,0,LLM,,,,,
7,SPENT,True,3,OTHER,-Y-Y-,5,5,LLM,SKATE,G--YY,4,4,CSS,SPENT,GGGGG,0,0,LLM,,,,,,,,,,,,,,,
8,PAUSE,True,4,THERE,----G,4,4,LLM,MAMIE,-G--G,3,3,CSS,LANCE,-G--G,3,3,LLM,PAUSE,GGGGG,0,0,CSS,,,,,,,,,,
9,CRAZY,True,5,THINK,-----,5,5,LLM,PUFFS,-----,5,5,CSS,WORLD,--Y--,5,5,LLM,GAMER,-Y--Y,5,5,CSS,CRAZY,GGGGG,0,0,LLM,,,,,
10,BASES,True,6,RIGHT,-----,5,5,LLM,MAUDE,-G--Y,4,4,CSS,SALES,YG-GG,2,2,LLM,VASES,-GGGG,1,1,CSS,CASES,-GGGG,1,1,LLM,BASES,GGGGG,0,0,CSS
11,YOUNG,True,3,THINK,---G-,4,4,LLM,BLEND,---G-,4,4,CSS,YOUNG,GGGGG,0,0,LLM,,,,,,,,,,,,,,,
12,MEANS,True,5,RIGHT,-----,5,5,LLM,SOCKS,----G,4,4,CSS,LEADS,-GG-G,2,2,LLM,BEAMS,-GGYG,2,2,CSS,MEANS,GGGGG,0,0,LLM,,,,,
13,TRUTH,True,3,OTHER,-YY-Y,5,5,LLM,WIRTH,--YGG,3,3,CSS,TRUTH,GGGGG,0,0,LLM,,,,,,,,,,,,,,,
14,FIRED,True,5,OTHER,---GY,4,4,LLM,CRIED,-YYGG,3,3,CSS,RILED,YG-GG,2,2,LLM,AIRED,-GGGG,1,1,CSS,FIRED,GGGGG,0,0,LLM,,,,,
