game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6,violated_green_1,violated_yellow_1,violated_gray_1,total_violations_1,violated_green_2,violated_yellow_2,violated_gray_2,total_violations_2,violated_green_3,violated_yellow_3,violated_gray_3,total_violations_3,violated_green_4,violated_yellow_4,violated_gray_4,total_violations_4,violated_green_5,violated_yellow_5,violated_gray_5,total_violations_5,violated_green_6,violated_yellow_6,violated_gray_6,total_violations_6
1,PHOTO,True,3,THINK,YG---,4,4,LLM,CHEST,-G--Y,4,4,CSS,PHOTO,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,PARTY,True,3,HOUSE,-----,5,5,LLM,TANIA,YG---,4,4,CSS,PARTY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,TRICK,True,2,THINK,G-G-G,2,2,LLM,TRICK,GGGGG,0,0,CSS,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,DIRTY,True,4,WORLD,--G-Y,4,4,LLM,YARDS,Y-GY-,4,4,CSS,DERRY,G-G-G,2.0,2.0,LLM,DIRTY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,USUAL,True,4,THREE,-----,5,5,LLM,LAGOS,YY--Y,5,5,CSS,SLAIN,YYY--,5.0,4.0,LLM,USUAL,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,TRULY,True,4,THINK,G----,4,4,LLM,TEARS,G--Y-,4,4,CSS,TRUMP,GGG--,2.0,2.0,LLM,TRULY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,SPENT,True,3,HOUSE,---YY,5,5,LLM,SALES,G--Y-,4,4,CSS,SPENT,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,PAUSE,True,4,THINK,-----,5,5,LLM,MALES,-G-YY,4,4,CSS,SAUCE,YGG-G,2.0,2.0,LLM,PAUSE,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,CRAZY,True,6,THINK,-----,5,5,LLM,FARES,-YY--,5,5,CSS,ARORA,YG---,4.0,4.0,LLM,BRADY,-GG-G,2.0,2.0,CSS,GRAVY,-GG-G,2.0,2.0,LLM,CRAZY,GGGGG,0.0,0.0,CSS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,BASES,True,6,HOUSE,---YY,5,4,LLM,ARIES,Y--GG,3,3,CSS,MAKES,-G-GG,2.0,2.0,LLM,CASES,-GGGG,1.0,1.0,CSS,EASES,-GGGG,1.0,1.0,LLM,BASES,GGGGG,0.0,0.0,CSS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,YOUNG,True,3,THING,---GG,3,3,LLM,ALONG,--YGG,3,3,CSS,YOUNG,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,MEANS,True,5,HOUSE,---YY,5,5,LLM,RATES,-Y-YG,4,4,CSS,DEALS,-GG-G,2.0,2.0,LLM,BEAMS,-GGYG,2.0,2.0,CSS,MEANS,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,TRUTH,True,6,ABOUT,---YY,5,4,LLM,TUNES,GY---,4,4,CSS,TRUMP,GGG--,2.0,2.0,LLM,TRUDY,GGG--,2.0,2.0,CSS,TRUCK,GGG--,2.0,2.0,LLM,TRUTH,GGGGG,0.0,0.0,CSS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,FIRED,True,4,HOUSE,----Y,5,5,LLM,DETER,Y--GY,4,4,CSS,FRIED,GYYGG,2.0,2.0,LLM,FIRED,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,FOLKS,True,4,HOUSE,-G-Y-,4,4,LLM,LOONS,YG--G,3,3,CSS,FOLLS,GGG-G,1.0,1.0,LLM,FOLKS,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
