game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6
1,PHOTO,True,3,HOUSE,YY---,5,4,LLM,WAHOO,--YYG,4,3,CSS,PHOTO,GGGGG,0,0,LLM,,,,,,,,,,,,,,,
2,PARTY,True,3,HOUSE,-----,5,5,LLM,GRAIN,-YY--,5,5,CSS,PARTY,GGGGG,0,0,LLM,,,,,,,,,,,,,,,
3,TRICK,True,2,THINK,G-G-G,2,2,LLM,TRICK,GGGGG,0,0,CSS,,,,,,,,,,,,,,,,,,,,
4,DIRTY,True,4,HOUSE,-----,5,5,LLM,DALAI,G---Y,4,4,CSS,DRINK,GYY--,4,4,LLM,DIRTY,GGGGG,0,0,CSS,,,,,,,,,,
5,USUAL,True,4,HOUSE,--GY-,4,4,LLM,DRUMS,--G-Y,4,4,CSS,STUCK,Y-G--,4,4,LLM,USUAL,GGGGG,0,0,CSS,,,,,,,,,,
6,TRULY,True,4,HOUSE,--G--,4,4,LLM,FAUNA,--G--,4,4,CSS,TRUMP,GGG--,2,2,LLM,TRULY,GGGGG,0,0,CSS,,,,,,,,,,
7,SPENT,True,4,HOUSE,---YY,5,5,LLM,SMELT,G-G-G,2,2,CSS,SWEET,G-G-G,2,2,LLM,SPENT,GGGGG,0,0,CSS,,,,,,,,,,
8,PAUSE,True,2,HOUSE,--GGG,2,2,LLM,PAUSE,GGGGG,0,0,CSS,,,,,,,,,,,,,,,,,,,,
9,CRAZY,True,4,HOUSE,-----,5,5,LLM,AIDAN,Y----,5,5,CSS,PARTY,-YY-G,4,4,LLM,CRAZY,GGGGG,0,0,CSS,,,,,,,,,,
10,BASES,True,6,HOUSE,---YY,5,4,LLM,REYES,---GG,3,3,CSS,GAMES,-G-GG,2,2,LLM,PALES,-G-GG,2,2,CSS,CASES,-GGGG,1,1,LLM,BASES,GGGGG,0,0,CSS
