game_number,target_code,won,attempts,guess_1,feedback_1,strategy_1,candidates_1,guess_2,feedback_2,strategy_2,candidates_2,guess_3,feedback_3,strategy_3,candidates_3,guess_4,feedback_4,strategy_4,candidates_4,guess_5,feedback_5,strategy_5,candidates_5,guess_6,feedback_6,strategy_6,candidates_6,guess_7,feedback_7,strategy_7,candidates_7,guess_8,feedback_8,strategy_8,candidates_8,guess_9,feedback_9,strategy_9,candidates_9,guess_10,feedback_10,strategy_10,candidates_10
1,GRBR,True,5,GBYG,1B1W,LLM,230,OYRG,0B2W,LLM,64,BOYO,0B1W,LLM,11,GWBR,3B0W,VOI,1,GRBR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
2,RGBY,True,5,WRBB,1B1W,LLM,230,GBBG,1B1W,LLM,32,RGBR,3B0W,LLM,4,YGBR,2B2W,VOI,1,RGBY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
3,BYYW,True,4,RBOG,0B1W,LLM,152,YWGW,1B1W,LLM,30,YYWB,1B3W,LLM,1,BYYW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
4,BGWY,True,5,YWBY,1B2W,LLM,84,WYBW,0B3W,LLM,21,YRWB,1B2W,LLM,8,BWYB,1B2W,VOI,2,BGWY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
5,BROG,True,4,RWRW,0B1W,LLM,256,YYOR,1B1W,LLM,51,WYBO,0B2W,LLM,11,BROG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
6,GGWY,True,5,RYOG,0B2W,LLM,312,BGWO,2B0W,LLM,27,GGWR,3B0W,LLM,2,WGWR,2B0W,VOI,1,GGWY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
7,RWOW,True,5,RGGB,1B0W,LLM,182,BOYB,0B1W,LLM,40,RROO,2B0W,LLM,6,RRWY,1B1W,VOI,1,RWOW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
8,WGRR,True,5,YBWR,1B1W,LLM,252,RYGR,1B2W,LLM,14,YRGG,0B2W,LLM,3,BGRR,3B0W,VOI,1,WGRR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
9,ROWO,True,6,RWYY,1B1W,LLM,230,GRRY,0B1W,LLM,48,ROBW,2B1W,LLM,3,BOYW,1B1W,VOI,2,RBWW,2B0W,VOI,1,ROWO,4B0W,VOI,1,,,,,,,,,,,,,,,,
10,WYYY,True,4,ROBO,0B0W,LLM,81,GWYY,2B1W,LLM,10,GGYW,1B1W,LLM,1,WYYY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
11,ORRR,True,5,OYGO,1B0W,LLM,182,RYYB,0B1W,LLM,40,OBBW,1B0W,LLM,4,GRGW,1B0W,VOI,1,ORRR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
12,RGOW,True,2,ROWG,1B3W,LLM,8,RGOW,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,RGOG,True,4,RBWY,1B0W,LLM,108,GGWW,1B1W,LLM,18,RGRG,3B0W,LLM,2,RGOG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
14,RWGW,True,5,OYGW,2B0W,LLM,96,OBGG,1B0W,LLM,26,OYRR,0B1W,LLM,2,WRGW,2B2W,VOI,1,RWGW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
15,BRBY,True,5,RBYO,0B3W,LLM,136,BORW,1B1W,LLM,26,YOGR,0B2W,LLM,3,BYOY,2B0W,VOI,1,BRBY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
16,BGGB,True,5,RWGG,1B1W,LLM,230,RYWO,0B0W,LLM,6,GGGB,3B0W,LLM,2,GBGB,2B2W,VOI,1,BGGB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
17,OOOB,True,5,RWYG,0B0W,LLM,16,BOBO,1B2W,LLM,4,BBOB,2B0W,LLM,2,OBOO,2B2W,VOI,1,OOOB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
18,WOGB,True,7,ROOW,1B1W,LLM,230,YGOR,0B2W,LLM,64,OWYW,0B2W,LLM,10,RRWY,0B1W,VOI,3,WOGG,3B0W,VOI,2,WOBG,2B2W,VOI,1,WOGB,4B0W,VOI,1,,,,,,,,,,,,
19,RGYR,True,5,YYOY,0B1W,LLM,308,BWYW,1B0W,LLM,49,BORO,0B1W,LLM,9,GGYR,3B0W,VOI,2,RGYR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
20,WGWY,True,5,OYGR,0B2W,LLM,312,GBWY,2B1W,LLM,16,RBWG,1B1W,LLM,5,YGWY,3B0W,VOI,1,WGWY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
21,GWGW,True,4,RYWB,0B1W,LLM,152,GORG,1B1W,LLM,30,GBOO,1B0W,LLM,4,GWGW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
22,YWWG,True,6,RYBO,0B1W,LLM,152,GWRW,1B2W,LLM,22,WRRG,1B1W,LLM,10,WWWR,2B0W,VOI,5,WWGY,1B3W,VOI,1,YWWG,4B0W,VOI,1,,,,,,,,,,,,,,,,
23,BRYG,True,5,WYGO,0B2W,LLM,312,RWBY,0B3W,LLM,32,YBWW,0B2W,LLM,5,BGYR,2B2W,VOI,1,BRYG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
24,OGYG,True,5,YORB,0B2W,LLM,312,GBOO,0B2W,LLM,52,BRGW,0B1W,LLM,3,OGYY,3B0W,VOI,1,OGYG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
25,WYYR,True,5,RROG,0B1W,LLM,276,YWBO,0B2W,LLM,54,GYWY,1B2W,LLM,5,BGYY,1B1W,VOI,1,WYYR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
26,BYOW,True,5,RGRO,0B1W,LLM,276,YBGG,0B2W,LLM,45,BOYW,2B2W,LLM,3,BOWY,1B3W,VOI,2,BYOW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
27,RRBG,True,4,RBOY,1B1W,LLM,252,YWOG,1B0W,LLM,21,RWBB,2B0W,LLM,3,RRBG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
28,GYRB,True,5,YYBB,2B0W,LLM,114,YYRO,2B0W,LLM,21,YYGG,1B1W,LLM,4,YGRB,2B2W,VOI,1,GYRB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
